match_id,innings,over,ball_in_over,bowler,optimization_score
1082595,2,5,6,B Stanlake,-3.0
1082595,2,8,6,YS Chahal,-0.08333333333333331
1082595,2,12,6,Iqbal Abdulla,-3.5
1082595,2,15,6,TS Mills,-3.0833333333333335
1082596,1,5,6,B Kumar,-3.0416666666666665
1082596,1,8,6,Rashid Khan,-7.277777777777778
1082596,1,12,6,MC Henriques,-1.4999999999999998
1082596,1,15,6,BCJ Cutting,-0.6666666666666666
1082596,2,5,6,DS Kulkarni,-1.4166666666666665
1082596,2,8,6,S Kaushik,-0.16666666666666657
1082596,2,12,6,Tejas Baroka,-0.5833333333333334
1082597,1,5,6,MJ McClenaghan,-0.9999999999999999
1082597,1,8,6,Harbhajan Singh,0.16666666666666663
1082597,1,12,6,Harbhajan Singh,-0.1111111111111111
1082597,1,15,6,JJ Bumrah,-3.305555555555556
1082597,2,5,6,Kuldeep Yadav,0.19999999999999996
1082597,2,8,6,AS Rajpoot,-2.083333333333333
1082597,2,12,6,AS Rajpoot,-5.416666666666667
1082597,2,15,6,SP Narine,-2.625
1082598,1,5,6,Sandeep Sharma,-2.3611111111111116
1082598,1,8,6,T Natarajan,-0.7000000000000001
1082598,1,12,6,AR Patel,-2.2777777777777777
1082598,1,15,6,VR Aaron,-5.125
1082598,2,5,6,TS Mills,-3.75
1082598,2,8,6,YS Chahal,-2.625
1082598,2,12,6,P Negi,-0.5833333333333334
1082599,1,5,6,DL Chahar,-3.9705882352941178
1082599,1,8,6,Imran Tahir,-2.333333333333333
1082599,1,12,6,Imran Tahir,-2.305555555555556
1082599,1,15,6,BA Stokes,-2.805555555555556
1082599,2,5,6,CH Morris,-3.5
1082599,2,8,6,S Nadeem,-2.5555555555555554
1082599,2,12,6,PJ Cummins,-2.833333333333333
1082599,2,15,6,A Mishra,-7.472222222222222
1082600,1,5,6,JJ Bumrah,-0.16666666666666657
1082600,1,8,6,MJ McClenaghan,-1.7083333333333335
1082600,1,12,6,KH Pandya,-1.125
1082600,1,15,6,HH Pandya,-3.0625
1082600,2,5,6,Mustafizur Rahman,-2.9166666666666665
1082600,2,8,6,BCJ Cutting,0.25
1082600,2,12,6,Mustafizur Rahman,-1.9545454545454544
1082600,2,15,6,A Nehra,-3.8541666666666665
1082601,1,5,6,PP Chawla,-2.833333333333333
1082601,1,8,6,CR Woakes,-1.7916666666666667
1082601,1,12,6,UT Yadav,-2.7777777777777777
1082601,1,15,6,SP Narine,-2.1956521739130435
1082601,2,5,6,VR Aaron,-4.5
1082601,2,8,6,MP Stoinis,-0.5833333333333334
1082601,2,12,6,MM Sharma,-1.0
1082601,2,15,6,Sandeep Sharma,-1.0277777777777777
1082602,1,5,6,MJ McClenaghan,-0.16666666666666657
1082602,1,8,6,Harbhajan Singh,-0.3125
1082602,1,12,6,KH Pandya,0.16666666666666663
1082602,1,15,6,MJ McClenaghan,-2.5294117647058822
1082602,2,5,6,S Badree,-7.138888888888888
1082602,2,8,6,S Aravind,0.3181818181818181
1082602,2,12,6,S Aravind,0.25
1082602,2,15,6,P Negi,-0.35000000000000003
1082603,1,5,6,AJ Tye,-2.25
1082603,1,8,6,RA Jadeja,-0.7499999999999999
1082603,1,12,6,AJ Tye,-4.75
1082603,1,15,6,Basil Thampi,-0.5555555555555556
1082603,2,5,6,Imran Tahir,-2.0833333333333335
1082603,2,8,6,SN Thakur,-2.6363636363636362
1082603,2,12,6,Imran Tahir,-4.138888888888889
1082603,2,15,6,Imran Tahir,-4.25
1082604,1,5,6,Rashid Khan,-2.9166666666666665
1082604,1,8,6,MC Henriques,-0.7000000000000001
1082604,1,12,6,A Nehra,-1.0277777777777777
1082604,1,15,6,Bipul Sharma,-0.5454545454545455
1082604,2,5,6,Kuldeep Yadav,-0.4999999999999999
1082604,2,8,6,SP Narine,-0.20833333333333331
1082604,2,12,6,UT Yadav,-0.9722222222222222
1082604,2,15,6,SP Narine,-2.4791666666666665
1082605,1,5,6,MM Sharma,-0.875
1082605,1,8,6,KC Cariappa,-2.7083333333333335
1082605,1,12,6,AR Patel,-2.6111111111111107
1082605,1,15,6,VR Aaron,-6.1521739130434785
1082605,2,5,6,PJ Cummins,-0.5833333333333334
1082605,2,8,6,A Mishra,0.25
1082605,2,12,6,A Mishra,-2.5
1082605,2,15,6,CJ Anderson,-2.916666666666667
1082606,1,5,6,SL Malinga,-1.3333333333333333
1082606,1,8,6,KH Pandya,-0.20833333333333331
1082606,1,12,6,JJ Bumrah,-0.5416666666666666
1082606,1,15,6,MJ McClenaghan,-2.4705882352941178
1082606,2,5,6,AJ Tye,-0.5833333333333334
1082606,2,8,6,RA Jadeja,-0.7083333333333333
1082606,2,12,6,Basil Thampi,-0.6388888888888888
1082606,2,15,6,RA Jadeja,-0.4375
1082607,1,5,6,S Aravind,-0.6363636363636364
1082607,1,8,6,P Negi,-2.25
1082607,1,12,6,SR Watson,-0.6363636363636364
1082607,1,15,6,SR Watson,-3.305555555555556
1082607,2,5,6,BA Stokes,-2.25
1082607,2,8,6,Imran Tahir,-0.2916666666666667
1082607,2,12,6,Imran Tahir,-2.5625
1082607,2,15,6,BA Stokes,-5.25
1082608,1,5,6,SP Narine,0.16666666666666663
1082608,1,8,6,CR Woakes,-0.7083333333333333
1082608,1,12,6,UT Yadav,-3.5833333333333335
1082608,1,15,6,Kuldeep Yadav,-0.6388888888888888
1082608,2,5,6,PJ Cummins,-4.666666666666667
1082608,2,8,6,A Mishra,-0.2272727272727273
1082608,2,12,6,AD Mathews,-0.24999999999999994
1082608,2,15,6,PJ Cummins,-3.8888888888888893
1082609,1,5,6,I Sharma,0.2777777777777778
1082609,1,8,6,KC Cariappa,-0.6249999999999999
1082609,1,12,6,Sandeep Sharma,-0.3055555555555556
1082609,1,15,6,KC Cariappa,-3.1739130434782608
1082609,2,5,6,Rashid Khan,-1.6
1082609,2,8,6,Mohammad Nabi,-2.625
1082609,2,12,6,Mohammad Nabi,-2.833333333333333
1082609,2,15,6,Rashid Khan,-6.104166666666667
1082610,1,5,6,RA Jadeja,-0.6666666666666666
1082610,1,8,6,AJ Tye,-0.16666666666666657
1082610,1,12,6,Basil Thampi,-2.75
1082610,1,15,6,DS Kulkarni,-3.458333333333333
1082610,2,5,6,YS Chahal,-5.583333333333333
1082610,2,8,6,AF Milne,-1.0454545454545454
1082610,2,12,6,AF Milne,-1.3888888888888888
1082610,2,15,6,TM Head,0.0
1082611,1,5,6,PJ Cummins,-0.5833333333333334
1082611,1,8,6,Z Khan,-0.24999999999999994
1082611,1,12,6,PJ Cummins,-0.6739130434782609
1082611,1,15,6,AD Mathews,-1.4583333333333333
1082611,2,5,6,Rashid Khan,-1.1666666666666667
1082611,2,8,6,Rashid Khan,-0.5416666666666666
1082611,2,12,6,MC Henriques,-1.0833333333333335
1082611,2,15,6,MC Henriques,-0.9166666666666667
1082612,1,5,6,MJ McClenaghan,-3.0416666666666665
1082612,1,8,6,KH Pandya,0.125
1082612,1,12,6,KH Pandya,-2.7608695652173916
1082612,1,15,6,SL Malinga,-1.411764705882353
1082612,2,5,6,MP Stoinis,-4.2
1082612,2,8,6,AR Patel,-0.6363636363636364
1082612,2,12,6,Sandeep Sharma,-1.2352941176470589
1082613,1,5,6,SK Raina,-2.7083333333333335
1082613,1,8,6,RA Jadeja,-0.3333333333333333
1082613,1,12,6,RA Jadeja,-0.19444444444444445
1082613,1,15,6,Basil Thampi,-1.3333333333333333
1082613,2,5,6,Shakib Al Hasan,-1.3055555555555554
1082613,2,8,6,CR Woakes,-3.5
1082613,2,12,6,UT Yadav,-2.416666666666667
1082613,2,15,6,SP Narine,-0.9791666666666665
1082614,1,5,6,CH Morris,-2.9166666666666665
1082614,1,8,6,A Mishra,-2.541666666666667
1082614,1,12,6,A Mishra,-4.911764705882352
1082614,1,15,6,PJ Cummins,-2.5277777777777777
1082614,2,5,6,JJ Bumrah,-2.0
1082614,2,8,6,HH Pandya,-2.7272727272727275
1082614,2,12,6,MG Johnson,-2.804347826086956
1082614,2,15,6,MJ McClenaghan,-7.472222222222222
1082615,1,5,6,SN Thakur,-1.3333333333333333
1082615,1,8,6,Imran Tahir,-2.166666666666667
1082615,1,12,6,DT Christian,-2.25
1082615,1,15,6,DT Christian,-2.4583333333333335
1082615,2,5,6,S Kaul,-2.166666666666667
1082615,2,8,6,Rashid Khan,-0.16666666666666657
1082615,2,12,6,Mohammed Siraj,-0.9166666666666666
1082615,2,15,6,Mohammed Siraj,-0.5833333333333334
1082616,1,5,6,AJ Tye,-2.0
1082616,1,8,6,RA Jadeja,-0.5416666666666666
1082616,1,12,6,RA Jadeja,-0.611111111111111
1082616,1,15,6,AJ Tye,-3.5833333333333335
1082616,2,5,6,MM Sharma,-3.0416666666666665
1082616,2,8,6,AR Patel,-3.0833333333333335
1082616,2,12,6,AR Patel,-5.555555555555555
1082616,2,15,6,MM Sharma,-2.833333333333333
1082617,1,5,6,STR Binny,-3.75
1082617,1,8,6,S Badree,-3.305555555555556
1082617,1,12,6,P Negi,-0.33333333333333315
1082617,1,15,6,S Aravind,-0.8888888888888888
1082617,2,5,6,UT Yadav,-2.9166666666666665
1082617,2,8,6,CR Woakes,-7.458333333333333
1082618,1,5,6,KV Sharma,-0.5416666666666666
1082618,1,8,6,Harbhajan Singh,0.125
1082618,1,12,6,Harbhajan Singh,-2.354166666666667
1082618,1,15,6,MJ McClenaghan,-1.3055555555555554
1082618,2,5,6,SN Thakur,-1.0909090909090908
1082618,2,8,6,Washington Sundar,-2.895833333333333
1082618,2,12,6,BA Stokes,-5.083333333333333
1082618,2,15,6,SN Thakur,-0.8333333333333334
1082620,1,5,6,SP Narine,-1.0416666666666667
1082620,1,8,6,C de Grandhomme,-0.2916666666666667
1082620,1,12,6,Kuldeep Yadav,-0.5833333333333334
1082620,1,15,6,Kuldeep Yadav,-0.5833333333333334
1082620,2,5,6,DT Christian,-0.5833333333333334
1082620,2,8,6,Imran Tahir,-1.0416666666666667
1082620,2,12,6,SN Thakur,-0.5882352941176472
1082620,2,15,6,Imran Tahir,-1.0416666666666667
1082621,1,5,6,Basil Thampi,-3.2222222222222223
1082621,1,8,6,RA Jadeja,-2.6666666666666665
1082621,1,12,6,JP Faulkner,-0.5833333333333334
1082621,1,15,6,AJ Tye,-7.25
1082621,2,5,6,S Aravind,-0.4722222222222221
1082621,2,8,6,A Choudhary,-0.9999999999999999
1082621,2,12,6,P Negi,-3.590909090909091
1082622,1,5,6,Kuldeep Yadav,0.08333333333333331
1082622,1,8,6,CR Woakes,-0.6249999999999999
1082622,1,12,6,C de Grandhomme,-1.4999999999999998
1082622,1,15,6,NM Coulter-Nile,-6.277777777777779
1082622,2,5,6,K Rabada,-3.0416666666666665
1082622,2,8,6,PJ Cummins,-0.9583333333333335
1082622,2,12,6,CJ Anderson,-3.4705882352941173
1082622,2,15,6,CH Morris,-1.4166666666666665
1082623,1,5,6,I Sharma,-0.2777777777777778
1082623,1,8,6,Anureet Singh,-1.7916666666666667
1082623,1,12,6,AR Patel,-0.9166666666666667
1082623,1,15,6,GJ Maxwell,-2.888888888888889
1082623,2,5,6,DJ Hooda,-2.166666666666667
1082623,2,8,6,S Kaul,-2.6666666666666665
1082623,2,12,6,MC Henriques,-1.6944444444444444
1082623,2,15,6,B Kumar,-5.527777777777779
1082624,1,5,6,YS Chahal,-1.4999999999999998
1082624,1,8,6,P Negi,-2.75
1082624,1,12,6,YS Chahal,-1.0833333333333335
1082624,1,15,6,S Badree,-3.0833333333333335
1082624,2,5,6,DT Christian,-0.4999999999999999
1082624,2,8,6,Washington Sundar,-2.25
1082624,2,12,6,Imran Tahir,-2.208333333333333
1082624,2,15,6,JD Unadkat,-2.4565217391304346
1082625,1,5,6,SL Malinga,-5.458333333333333
1082625,1,8,6,KH Pandya,-2.5454545454545454
1082625,1,12,6,JJ Bumrah,-2.5833333333333335
1082625,1,15,6,KH Pandya,-7.354166666666667
1082625,2,5,6,AJ Tye,-0.5833333333333334
1082625,2,8,6,SK Raina,-0.1388888888888889
1082625,2,12,6,RA Jadeja,-1.4166666666666665
1082625,2,15,6,JP Faulkner,-5.833333333333334
1082626,1,5,6,MM Sharma,0.33333333333333326
1082626,1,8,6,AR Patel,-4.708333333333334
1082626,1,12,6,AR Patel,-4.934782608695651
1082626,1,15,6,Sandeep Sharma,-10.108695652173914
1082626,2,5,6,Mohammed Shami,-1.3636363636363638
1082627,1,5,6,Kuldeep Yadav,-1.6
1082627,1,8,6,NM Coulter-Nile,-0.5454545454545455
1082627,1,12,6,CR Woakes,-3.7916666666666665
1082627,1,15,6,SP Narine,-1.1944444444444446
1082627,2,5,6,MC Henriques,-0.6666666666666666
1082627,2,8,6,Rashid Khan,-0.9583333333333335
1082627,2,12,6,Mohammed Siraj,-5.222222222222221
1082627,2,15,6,Rashid Khan,-0.6521739130434783
1082628,1,5,6,MJ McClenaghan,-3.7916666666666665
1082628,1,8,6,KH Pandya,-0.6363636363636364
1082628,1,12,6,KH Pandya,-5.604166666666667
1082628,1,15,6,MJ McClenaghan,-3.361111111111111
1082628,2,5,6,YS Chahal,-0.875
1082628,2,8,6,SR Watson,-0.16666666666666657
1082628,2,12,6,YS Chahal,-3.2777777777777777
1082628,2,15,6,YS Chahal,-3.3043478260869565
1082629,1,5,6,Imran Tahir,-3.75
1082629,1,8,6,DT Christian,-0.8999999999999999
1082629,1,12,6,BA Stokes,-1.0555555555555556
1082629,1,15,6,Imran Tahir,-10.375
1082629,2,5,6,JP Faulkner,-3.0
1082629,2,8,6,Ankit Soni,0.33333333333333326
1082629,2,12,6,Ankit Soni,0.26086956521739135
1082629,2,15,6,DR Smith,-0.6470588235294118
1082630,1,5,6,Mohammed Shami,-4.5
1082630,1,8,6,A Mishra,-2.25
1082630,1,12,6,A Mishra,-2.5555555555555554
1082630,1,15,6,Mohammed Shami,-5.804347826086956
1082630,2,5,6,MC Henriques,-2.166666666666667
1082630,2,8,6,Rashid Khan,-0.5833333333333334
1082630,2,12,6,Yuvraj Singh,-1.4999999999999998
1082630,2,15,6,B Kumar,-2.805555555555556
1082631,1,5,6,Washington Sundar,-5.875
1082631,1,8,6,SN Thakur,0.25
1082631,1,12,6,DT Christian,-0.4999999999999999
1082631,1,15,6,Imran Tahir,-3.125
1082631,2,5,6,NM Coulter-Nile,-1.6176470588235292
1082631,2,8,6,CR Woakes,-5.222222222222221
1082631,2,12,6,Kuldeep Yadav,-1.0
1082631,2,15,6,UT Yadav,-3.0277777777777777
1082632,1,5,6,PJ Cummins,-1.0
1082632,1,8,6,MN Samuels,0.16666666666666663
1082632,1,12,6,CJ Anderson,-0.8
1082632,1,15,6,CJ Anderson,-0.3181818181818182
1082632,2,5,6,JP Faulkner,0.16666666666666663
1082632,2,8,6,SK Raina,-1.0
1082632,2,12,6,DR Smith,-1.4166666666666665
1082632,2,15,6,PJ Sangwan,-3.5833333333333335
1082633,1,5,6,S Badree,-0.41666666666666663
1082633,1,8,6,P Negi,-2.7083333333333335
1082633,1,12,6,P Negi,-2.805555555555556
1082633,1,15,6,YS Chahal,-4.886363636363636
1082633,2,5,6,VR Aaron,-0.7916666666666667
1082633,2,8,6,AR Patel,0.25
1082633,2,12,6,VR Aaron,-0.78125
1082633,2,15,6,GJ Maxwell,-4.852941176470589
1082634,1,5,6,MC Henriques,-1.0
1082634,1,8,6,Bipul Sharma,-2.291666666666667
1082634,1,12,6,Bipul Sharma,-2.958333333333333
1082634,1,15,6,S Kaul,-5.361111111111111
1082634,2,5,6,Washington Sundar,-0.4999999999999999
1082634,2,8,6,SN Thakur,-1.3333333333333333
1082634,2,12,6,BA Stokes,-7.972222222222221
1082634,2,15,6,Imran Tahir,-2.6458333333333335
1082635,1,5,6,PJ Cummins,-2.5999999999999996
1082635,1,8,6,A Mishra,-2.25
1082635,1,12,6,CJ Anderson,-3.9166666666666665
1082635,1,15,6,K Rabada,-3.1470588235294117
1082635,2,5,6,SL Malinga,-4.958333333333333
1082635,2,8,6,Harbhajan Singh,-5.166666666666667
1082635,2,12,6,HH Pandya,0.33333333333333326
1082636,1,5,6,UT Yadav,-5.235294117647059
1082636,1,8,6,PP Chawla,0.08333333333333331
1082636,1,12,6,C de Grandhomme,0.08333333333333331
1082636,1,15,6,SP Narine,-5.395833333333334
1082636,2,5,6,YS Chahal,-2.0833333333333335
1082636,2,8,6,TM Head,0.5
1082636,2,12,6,TM Head,-0.5714285714285714
1082637,1,5,6,JP Faulkner,-1.4999999999999998
1082637,1,8,6,RA Jadeja,-0.7727272727272728
1082637,1,12,6,Ankit Soni,-0.4166666666666667
1082637,1,15,6,DS Kulkarni,-2.5
1082637,2,5,6,MM Sharma,-1.0
1082637,2,8,6,AR Patel,-0.7083333333333333
1082637,2,12,6,AR Patel,-0.47222222222222227
1082637,2,15,6,MM Sharma,-0.6666666666666666
1082638,1,5,6,Mohammad Nabi,-2.4166666666666665
1082638,1,8,6,Rashid Khan,-0.5833333333333334
1082638,1,12,6,B Kumar,-0.16666666666666657
1082638,1,15,6,Mohammed Siraj,-0.6176470588235294
1082638,2,5,6,MJ McClenaghan,-2.625
1082638,2,8,6,KV Sharma,-0.875
1082638,2,12,6,JJ Bumrah,-2.9166666666666665
1082638,2,15,6,JJ Bumrah,-2.7777777777777777
1082639,1,5,6,SP Narine,-2.958333333333333
1082639,1,8,6,CR Woakes,-2.227272727272727
1082639,1,12,6,AS Rajpoot,-1.3333333333333333
1082639,1,15,6,Kuldeep Yadav,-3.0833333333333335
1082639,2,5,6,MJ Henry,-1.3333333333333333
1082639,2,8,6,Swapnil Singh,0.0
1082639,2,12,6,Swapnil Singh,-0.2916666666666667
1082639,2,15,6,Sandeep Sharma,-0.8888888888888888
1082640,1,5,6,PJ Cummins,-3.9166666666666665
1082640,1,8,6,A Mishra,-3.9166666666666665
1082640,1,12,6,CJ Anderson,-1.1363636363636362
1082640,1,15,6,Z Khan,-0.5624999999999999
1082640,2,5,6,DR Smith,-2.9166666666666665
1082640,2,8,6,RA Jadeja,-0.5833333333333334
1082640,2,12,6,RA Jadeja,-0.7291666666666666
1082640,2,15,6,DS Kulkarni,-3.2291666666666665
1082641,1,5,6,KV Sharma,-3.9166666666666665
1082641,1,8,6,Harbhajan Singh,-2.25
1082641,1,12,6,KV Sharma,-3.3888888888888893
1082641,1,15,6,MJ McClenaghan,-4.375
1082641,2,5,6,MM Sharma,-1.4166666666666665
1082641,2,8,6,MM Sharma,-4.666666666666667
1082641,2,12,6,AR Patel,-3.0416666666666665
1082641,2,15,6,MJ Henry,-2.7727272727272725
1082642,1,5,6,SN Thakur,-0.9166666666666666
1082642,1,8,6,A Zampa,-3.416666666666667
1082642,1,12,6,A Zampa,-3.0555555555555554
1082642,1,15,6,Washington Sundar,-3.0555555555555554
1082642,2,5,6,Mohammed Shami,-1.0909090909090908
1082642,2,8,6,A Mishra,-0.6249999999999999
1082642,2,12,6,PJ Cummins,-0.4999999999999999
1082642,2,15,6,Mohammed Shami,-3.3823529411764706
1082643,1,5,6,Mohammad Nabi,-0.4999999999999999
1082643,1,8,6,Rashid Khan,-2.0833333333333335
1082643,1,12,6,Mohammed Siraj,-5.777777777777778
1082643,1,15,6,Rashid Khan,-8.229166666666668
1082643,2,5,6,JP Faulkner,-1.4999999999999998
1082643,2,8,6,MM Patel,-0.7083333333333333
1082643,2,12,6,JP Faulkner,-1.125
1082643,2,15,6,RA Jadeja,-0.1388888888888889
1082644,1,5,6,UT Yadav,-1.3333333333333333
1082644,1,8,6,AS Rajpoot,-2.166666666666667
1082644,1,12,6,AS Rajpoot,-2.5
1082644,1,15,6,UT Yadav,-3.625
1082644,2,5,6,KV Sharma,-2.625
1082644,2,8,6,R Vinay Kumar,-2.75
1082644,2,12,6,HH Pandya,-0.6666666666666666
1082644,2,15,6,MG Johnson,-3.1875
1082645,1,5,6,SN Thakur,-5.25
1082645,1,8,6,A Zampa,-0.6666666666666666
1082645,1,12,6,A Zampa,-0.1388888888888889
1082645,2,5,6,AR Patel,-3.0833333333333335
1082645,2,8,6,R Tewatia,-0.041666666666666796
1082646,1,5,6,Mohammed Shami,-0.4999999999999999
1082646,1,8,6,CJ Anderson,-0.6666666666666666
1082646,1,12,6,CJ Anderson,-0.19444444444444445
1082646,1,15,6,PJ Cummins,-2.305555555555556
1082646,2,5,6,SR Watson,-2.166666666666667
1082646,2,8,6,TM Head,-0.6249999999999999
1082646,2,12,6,SR Watson,-2.5277777777777777
1082646,2,15,6,TM Head,-5.611111111111112
1082647,1,5,6,SL Malinga,-2.208333333333333
1082647,1,8,6,HH Pandya,-1.4999999999999998
1082647,1,12,6,KV Sharma,-2.805555555555556
1082647,1,15,6,KH Pandya,-0.18749999999999994
1082647,2,5,6,Washington Sundar,-5.041666666666667
1082647,2,8,6,SN Thakur,-3.9166666666666665
1082647,2,12,6,Washington Sundar,-7.416666666666667
1082647,2,15,6,DT Christian,-0.3529411764705882
1082648,1,5,6,SP Narine,0.25
1082648,1,8,6,PP Chawla,-0.5833333333333334
1082648,1,12,6,PP Chawla,-3.0
1082648,1,15,6,UT Yadav,-5.1521739130434785
1082649,1,5,6,JJ Bumrah,-4.583333333333334
1082649,1,8,6,KV Sharma,-7.472222222222222
1082649,1,12,6,KH Pandya,-0.611111111111111
1082649,1,15,6,HH Pandya,0.25
1082649,2,5,6,PP Chawla,-4.708333333333334
1082649,2,8,6,PP Chawla,-5.277777777777779
1082649,2,12,6,NM Coulter-Nile,-2.333333333333333
1082650,1,5,6,LH Ferguson,-2.833333333333333
1082650,1,8,6,A Zampa,-0.2272727272727273
1082650,1,12,6,A Zampa,-5.416666666666666
1082650,1,15,6,DT Christian,-2.25
1082650,2,5,6,SL Malinga,-0.08333333333333331
1082650,2,8,6,KV Sharma,-0.027777777777777846
1082650,2,12,6,KV Sharma,0.062499999999999944
1082650,2,15,6,KH Pandya,-0.5833333333333334
1136561,1,5,6,SR Watson,-2.9722222222222223
1136561,1,8,6,Harbhajan Singh,-0.24999999999999994
1136561,1,12,6,SR Watson,-5.3125
1136561,1,15,6,DJ Bravo,-1.0
1136561,2,5,6,HH Pandya,-5.541666666666667
1136561,2,8,6,M Markande,-4.666666666666666
1136561,2,12,6,M Markande,-7.645833333333333
1136561,2,15,6,JJ Bumrah,-0.027777777777777846
1136562,1,5,6,AJ Tye,-0.6
1136562,1,8,6,AR Patel,-3.666666666666667
1136562,1,12,6,AJ Tye,-1.3333333333333333
1136562,1,15,6,R Ashwin,-2.416666666666667
1136562,2,5,6,CH Morris,-3.75
1136562,2,8,6,Mohammed Shami,-1.7500000000000002
1136562,2,12,6,A Mishra,-1.4444444444444442
1136562,2,15,6,DT Christian,-2.625
1136563,1,5,6,PP Chawla,-3.0
1136563,1,8,6,SP Narine,-2.208333333333333
1136563,1,12,6,PP Chawla,-3.0416666666666665
1136563,1,15,6,AD Russell,0.08333333333333331
1136563,2,5,6,UT Yadav,-2.0
1136563,2,8,6,K Khejroliya,-0.6818181818181819
1136563,2,12,6,K Khejroliya,-0.40625
1136563,2,15,6,CR Woakes,-6.264705882352942
1136564,1,5,6,Shakib Al Hasan,-0.4999999999999999
1136564,1,8,6,B Stanlake,-2.861111111111111
1136564,1,12,6,S Kaul,-2.7083333333333335
1136564,1,15,6,Rashid Khan,-0.5833333333333334
1136564,2,5,6,B Laughlin,-0.7000000000000001
1136564,2,8,6,S Gopal,-0.20833333333333331
1136564,2,12,6,DJM Short,-0.41666666666666663
1136565,1,5,6,RA Jadeja,-3.375
1136565,1,8,6,SR Watson,-6.409090909090909
1136565,1,12,6,Imran Tahir,-0.4722222222222221
1136565,1,15,6,SN Thakur,-3.0277777777777777
1136565,2,5,6,TK Curran,-3.833333333333333
1136565,2,8,6,Kuldeep Yadav,-2.25
1136565,2,12,6,PP Chawla,-1.3888888888888888
1136565,2,15,6,SP Narine,-2.3125
1136566,1,5,6,CH Morris,-0.24999999999999994
1136566,1,8,6,S Nadeem,-3.583333333333333
1136566,1,12,6,Mohammed Shami,-0.9166666666666666
1136566,1,15,6,R Tewatia,-0.26086956521739124
1136566,2,5,6,B Laughlin,-5.583333333333333
1136567,1,5,6,S Kaul,-5.416666666666667
1136567,1,8,6,Shakib Al Hasan,-3.045454545454545
1136567,1,12,6,Rashid Khan,0.11111111111111105
1136567,1,15,6,Shakib Al Hasan,-3.0625
1136567,2,5,6,JJ Bumrah,-1.4166666666666665
1136567,2,8,6,M Markande,-5.541666666666667
1136567,2,12,6,M Markande,-10.333333333333332
1136567,2,15,6,Mustafizur Rahman,-3.1111111111111107
1136568,1,5,6,UT Yadav,-7.916666666666667
1136568,1,8,6,YS Chahal,-0.6666666666666666
1136568,1,12,6,K Khejroliya,-3.0555555555555554
1136568,1,15,6,Washington Sundar,-5.020833333333333
1136568,2,5,6,R Ashwin,-0.9583333333333335
1136568,2,8,6,AR Patel,-2.958333333333333
1136568,2,12,6,AR Patel,-2.854166666666667
1136568,2,15,6,AJ Tye,-0.3611111111111111
1136569,1,5,6,DT Christian,-2.833333333333333
1136569,1,8,6,R Tewatia,-2.7083333333333335
1136569,1,12,6,R Tewatia,-5.413043478260869
1136569,1,15,6,DT Christian,-6.361111111111111
1136569,2,5,6,Mustafizur Rahman,-2.291666666666667
1136569,2,8,6,M Markande,-1.7916666666666667
1136569,2,12,6,M Markande,-1.6944444444444444
1136569,2,15,6,KH Pandya,-5.527777777777779
1136570,1,5,6,Rashid Khan,-1.3333333333333333
1136570,1,8,6,Shakib Al Hasan,0.20833333333333337
1136570,1,12,6,Shakib Al Hasan,-4.958333333333333
1136570,1,15,6,Rashid Khan,-0.3888888888888889
1136570,2,5,6,SP Narine,-4.636363636363636
1136570,2,8,6,Kuldeep Yadav,-2.291666666666667
1136570,2,12,6,SP Narine,-4.75
1136570,2,15,6,PP Chawla,-2.6666666666666665
1136571,1,5,6,CR Woakes,-3.090909090909091
1136571,1,8,6,Washington Sundar,-0.33333333333333337
1136571,1,12,6,YS Chahal,-5.5
1136571,1,15,6,UT Yadav,-0.96875
1136571,2,5,6,BA Stokes,-1.7999999999999998
1136571,2,8,6,S Gopal,-0.4999999999999999
1136571,2,12,6,S Gopal,-5.145833333333333
1136571,2,15,6,BA Stokes,-0.6363636363636364
1136572,1,5,6,DL Chahar,-1.6470588235294117
1136572,1,8,6,SR Watson,0.08333333333333331
1136572,1,12,6,Imran Tahir,-1.2916666666666665
1136572,1,15,6,SN Thakur,-3.5
1136572,2,5,6,Mujeeb Ur Rahman,-0.5833333333333334
1136572,2,8,6,R Ashwin,-2.8
1136572,2,12,6,R Ashwin,-2.888888888888889
1136572,2,15,6,BB Sran,-2.909090909090909
1136573,1,5,6,S Nadeem,-1.3333333333333333
1136573,1,8,6,R Tewatia,-0.5416666666666666
1136573,1,12,6,Mohammed Shami,-2.333333333333333
1136573,1,15,6,CH Morris,-3.7777777777777777
1136573,2,5,6,SP Narine,-1.4166666666666665
1136573,2,8,6,Kuldeep Yadav,-3.1666666666666665
1136573,2,12,6,Kuldeep Yadav,-5.861111111111112
1136574,1,5,6,CR Woakes,-0.8333333333333333
1136574,1,8,6,YS Chahal,-0.4999999999999999
1136574,1,12,6,Mohammed Siraj,-0.23529411764705882
1136574,1,15,6,CJ Anderson,-6.027777777777778
1136574,2,5,6,Mustafizur Rahman,-1.4166666666666665
1136574,2,8,6,M Markande,0.2272727272727273
1136574,2,12,6,JJ Bumrah,-0.4999999999999999
1136574,2,15,6,Mustafizur Rahman,-1.4166666666666665
1136575,1,5,6,PP Chawla,-0.027777777777777846
1136575,1,8,6,Shivam Mavi,-3.375
1136575,1,12,6,N Rana,-5.208333333333333
1136575,1,15,6,Kuldeep Yadav,-2.6875
1136575,2,5,6,B Laughlin,-1.4166666666666665
1136575,2,8,6,S Gopal,-3.0
