match_id,innings,over,ball_in_over,bowler,w1_actual_economy,w1_predicted_economy
419121,1,5,6,L Balaji,7.25,8.537678344286606
419121,1,8,6,M Muralitharan,4.0,4.974372937557203
419121,1,12,6,R Ashwin,8.0,8.387704427404776
419121,1,15,6,SK Raina,7.090909090909091,8.104765483412693
419121,2,5,6,J Theron,4.25,8.192570407015877
419121,2,8,6,RR Powar,5.5,7.071278489477026
419121,2,12,6,J Theron,4.25,6.098301793654821
419121,2,15,6,RR Powar,5.5,5.297882252440775
419125,1,5,6,DJ Bravo,10.5,11.061125095794484
419125,1,8,6,Harbhajan Singh,6.25,6.597769651805574
419125,1,12,6,SL Malinga,10.25,10.846546444700545
419125,1,15,6,Z Khan,11.25,11.61787263642386
419125,2,5,6,L Balaji,11.75,10.731375266652064
419125,2,8,6,SB Jakati,7.5,10.681267748983895
419125,2,12,6,M Muralitharan,8.0,8.075539454498351
419125,2,15,6,NLTC Perera,19.0,21.522610745255662
419134,1,5,6,S Narwal,9.0,6.977019298009822
419134,1,8,6,SK Warne,6.5,6.652114681100742
419134,1,12,6,SK Warne,6.5,6.633171034372347
419134,1,15,6,SK Trivedi,8.75,9.173028616151944
419134,2,5,6,UT Yadav,7.0,7.87322496353963
419134,2,8,6,A Mishra,6.25,7.385860116453366
419134,2,12,6,AB McDonald,8.5,8.676202310880662
419134,2,15,6,UT Yadav,7.0,7.635095773188031
419137,1,5,6,SB Wagh,16.0,11.242059692376275
419137,1,8,6,SK Warne,10.666666666666666,7.043540793979612
419137,1,12,6,SK Warne,10.666666666666666,9.6919835074026
419137,1,15,6,S Narwal,20.5,19.608692520063997
419137,2,5,6,JA Morkel,14.0,13.041765945074255
419137,2,8,6,SB Jakati,12.333333333333334,9.376210548252953
419137,2,12,6,SB Jakati,12.333333333333334,11.473751494694826
419137,2,15,6,DE Bollinger,3.75,4.517451828250459
419141,1,5,6,A Symonds,9.0,9.949196228765704
419141,1,8,6,RJ Harris,8.5,8.015449809619934
419141,1,12,6,RJ Harris,8.5,7.620143444137133
419141,1,15,6,Harmeet Singh,6.25,7.86550261367259
419141,2,5,6,M Morkel,8.0,6.866242304158031
419141,2,8,6,AP Dole,10.5,9.728142475138505
419141,2,12,6,SK Trivedi,5.647058823529412,7.670310569823099
419141,2,15,6,SK Warne,5.25,6.271768734325057
419142,1,5,6,Harbhajan Singh,5.75,6.07056236025087
419142,1,8,6,DJ Bravo,10.5,10.491968627077593
419142,1,12,6,SL Malinga,9.0,8.243327543329178
419142,1,15,6,KA Pollard,6.75,7.736951307511878
419142,2,5,6,R Ashwin,5.5,8.35320480489536
419142,2,8,6,T Thushara,6.4,6.415927996330541
419142,2,12,6,R Ashwin,5.5,7.182342357708013
419142,2,15,6,SB Jakati,6.75,6.71722132918869
419143,1,5,6,YK Pathan,6.5,8.084312241171213
419143,1,8,6,SK Warne,14.0,10.681450844153852
419143,1,12,6,SK Trivedi,5.5,5.798560150096164
419143,1,15,6,FY Fazal,6.0,8.839334397822805
419143,2,5,6,PP Chawla,6.75,6.827983412603575
419143,2,8,6,IK Pathan,17.0,14.009018711087682
419143,2,12,6,PP Chawla,6.75,6.701544265185943
419150,1,5,6,AA Jhunjhunwala,6.0,6.975616837598453
419150,1,8,6,SK Trivedi,8.75,8.38818365871507
419150,1,12,6,SK Trivedi,8.75,7.231611607269313
419150,1,15,6,AP Dole,11.333333333333334,10.202665088824425
419150,2,5,6,DS Kulkarni,10.0,9.050241709868036
419150,2,8,6,Harbhajan Singh,5.25,7.128944371630164
419150,2,12,6,SL Malinga,5.75,6.186639435121455
419150,2,15,6,SL Malinga,5.75,4.382422369937225
419152,1,5,6,AB McDonald,10.5,7.866566843030892
419152,1,8,6,PD Collingwood,6.75,7.924451051405803
419152,1,12,6,PD Collingwood,6.75,7.8261604466982755
419152,1,15,6,A Mishra,10.0,10.337727117580734
419152,2,5,6,DJ Bravo,13.0,12.206302010366548
419152,2,8,6,KA Pollard,3.75,7.213626960094152
419152,2,12,6,KA Pollard,3.75,4.279411777788761
419152,2,15,6,Harbhajan Singh,6.0,7.243128862731566
419157,1,5,6,JH Kallis,10.25,6.803225051213608
419157,1,8,6,Pankaj Singh,13.5,10.363039707155027
419157,1,12,6,JH Kallis,10.25,8.156125112784887
419157,1,15,6,A Kumble,9.5,9.760606318211916
419157,2,5,6,R McLaren,5.25,6.164384854738501
