match_id,innings,over,ball_in_over,b14_actual_runs,b14_predicted_runs
1136595,2,16,1,1,1.680474319418438
1136595,2,16,2,1,1.6429931146659222
1136595,2,16,3,0,1.6055138308252017
1136595,2,16,4,1,1.6061786448204436
1136595,2,16,5,1,1.4824179276994356
1136595,2,16,6,1,1.4201612014528018
1136595,2,17,1,0,1.4479080462440546
1136595,2,17,2,0,1.4270806416499018
1136595,2,17,3,6,1.7096687993742883
1136595,2,17,4,0,1.6847191553849266
1136595,2,17,5,6,2.1204904480057287
1136595,2,17,6,6,2.3295489057367664
1136595,2,17,7,1,1.9567424900113826
1136595,2,17,8,1,2.0281141334367816
1136599,1,15,1,0,0.020069684090631257
1136599,1,15,2,1,0.4646912883608833
1136599,1,15,3,4,1.6807515274329252
1136599,1,15,4,1,1.5288642536666437
1136599,1,15,5,1,1.388045090252713
1136599,1,15,6,0,1.0713238936777612
1136599,1,16,1,1,1.1531211715718488
1136599,1,16,2,4,1.3964930752809548
1136599,1,16,3,0,1.2885109007301563
1136599,1,16,4,4,1.5869106705347185
1136599,1,16,5,1,1.5207155155473202
1136599,1,16,6,1,1.4365431580250765
1136599,1,17,1,1,1.328508169886452
1136599,1,17,2,0,1.209127528574007
1136599,1,17,3,0,1.1239121077658514
1136599,1,17,4,4,1.2491831506391757
1136599,1,17,5,4,1.51692993835971
1136599,1,17,6,1,1.4893956121022727
1136599,1,18,1,0,1.2056755665895127
1136599,1,18,2,0,1.2035226432808435
1136599,1,18,3,6,1.2494761382422295
1136599,1,18,4,0,1.2562478811417486
1136599,1,18,5,2,1.3617152252332156
1136599,1,18,6,0,0.9583137801001156
1136599,1,19,1,0,1.675544311608548
1136599,1,19,2,1,0.6310389544989853
1136599,1,19,3,1,0.746457842098286
1136599,1,19,4,0,0.863273684247214
1136599,1,19,5,1,1.292877059286926
1136599,1,19,6,0,1.6854380235840642
1136599,2,15,1,1,0.9023788948242248
1136599,2,15,2,1,0.9080403974227
1136599,2,15,3,1,0.9209354627127218
1136599,2,15,4,1,0.9299620505963468
1136599,2,15,5,1,0.9462583284432285
1136599,2,15,6,0,0.9667782640735617
1136599,2,16,1,1,0.9596481545469372
1136599,2,16,2,6,1.6429931146659222
1136599,2,16,3,6,2.1875435453018093
1136599,2,16,4,0,2.179853686410665
1136599,2,16,5,0,1.6988517617996262
1136599,2,16,6,0,1.673389726561807
1136599,2,16,7,0,1.5913386078888139
1136599,2,17,1,1,1.5309300874010912
1136599,2,17,2,0,1.4753747251598508
1136599,2,17,3,4,1.687649766366711
1136599,2,17,4,0,1.578560507621899
1136599,2,17,5,0,1.4855501043456167
1136599,2,17,6,1,1.4733427296712884
1136599,2,18,1,1,1.5771434362627328
1136599,2,18,2,2,1.4808829748611563
1136599,2,18,3,1,1.4241746644178
1136599,2,18,4,1,1.5154928153448846
1136599,2,18,5,1,1.4980532001639995
1136599,2,18,6,1,1.4405498889794712
1136599,2,19,1,1,1.5833945607172566
1136599,2,19,2,2,1.4827345200646331
1136599,2,19,3,1,1.6253089505715492
1136599,2,19,4,1,1.672251327981032
1136599,2,19,5,0,1.801472105017951
1136599,2,19,6,0,1.5608063423276892
1136608,1,15,1,1,0.8060282530364471
1136617,1,15,1,1,0.9023788948242248
1136617,1,15,2,0,0.4646912883608833
1136617,1,15,3,1,0.6125227945681023
1136617,1,15,4,0,0.49330975330050547
1136617,1,15,5,1,0.605672913383301
1136617,1,15,6,1,0.6419335919953075
1136617,1,16,1,0,0.7265347044285522
1136617,1,16,2,0,0.7265347044285522
1136617,1,16,3,1,0.704124715144713
1136617,1,16,4,1,0.8066759370508684
1136617,1,16,5,0,0.7260358693877947
1136617,1,16,6,0,0.658105318862416
1136617,1,16,7,1,0.6493675416351999
1136617,1,16,8,1,0.6162554034321317
1136617,1,17,1,6,1.1293049425032438
1136617,1,17,2,6,1.4966111773548534
1136617,1,17,3,0,1.3202142600379918
1136617,1,17,4,1,1.3656149933669657
1136617,1,17,5,1,1.387323666475008
1136617,1,17,6,0,1.4717194328563044
1136617,1,17,7,2,1.221591432433623
1136617,1,18,1,1,1.5186586018386172
1136617,1,18,2,0,1.4786151853362195
1136617,1,18,3,1,1.4673918299352027
1136617,1,18,4,0,1.4074071706977047
1136617,1,18,5,1,1.4370390538585536
1136617,1,18,6,1,1.3969577684427794
1136617,1,19,1,0,1.4643249897149966
1136617,1,19,2,0,1.296320945982954
1136617,1,19,3,2,1.4216981435003764
1136617,1,19,4,6,1.8331706082028905
1136617,1,19,5,4,2.2975849735979055
1136617,1,19,6,0,1.54570485113653
1136617,1,19,7,6,1.6791176803239647
1136617,1,19,8,0,1.5016114334766606
1136617,2,15,1,0,0.020069684090631257
1136617,2,15,2,1,0.4646912883608833
1136617,2,15,3,0,0.3217605309580484
1136617,2,15,4,0,0.22507564095105426
1136617,2,15,5,0,0.15398375797794425
1136617,2,15,6,0,0.17233376870685568
1136617,2,16,1,1,0.3031357305710309
1136617,2,16,2,0,0.24534034762826004
1136617,2,16,3,0,0.32664871972601794
1136617,2,16,4,1,0.39406625987865285
1136617,2,16,5,0,0.37638668036335166
1136617,2,16,6,1,0.4933512948813969
1136617,2,17,1,1,0.5393269670097579
1136617,2,17,2,4,0.7563109916795645
1136617,2,17,3,6,1.1212630673201993
1136617,2,17,4,4,1.3692045334736411
1136617,2,17,5,1,1.2795751190705833
1136617,2,17,6,4,1.3922313587135593
1136617,2,18,1,4,1.5579165623017137
1136617,2,18,2,4,1.5841144911522063
1136617,2,18,3,1,1.594552007824616
1136617,2,18,4,0,1.619397154396009
1136617,2,18,5,1,1.6961658224621148
1136617,2,18,6,2,1.655372974003623
1136617,2,18,7,4,1.7360813574971046
1136617,2,19,1,6,2.0946203537563206
1136619,1,15,1,0,-0.0016225146457691717
1136619,1,15,2,6,1.1408142025097634
1136619,1,15,3,1,1.6577018362422904
1136619,1,15,4,1,1.323427783322219
1136619,1,15,5,1,1.28421747837458
1136619,1,15,6,0,1.2021776628300647
1136619,1,16,1,1,1.4457052338472443
1136619,1,16,2,0,1.3403620319007925
1136619,1,16,3,1,1.2300880195507975
1136619,1,16,4,0,1.0522638143290113
1136619,1,16,5,0,0.8118695682795413
1136619,1,16,6,0,0.7977235897677611
1136619,1,17,1,1,0.867562823349635
1136619,1,17,2,1,0.8196837045022471
1136619,1,17,3,0,0.7936499090821705
1136619,1,17,4,6,1.00594221174172
1136619,1,17,5,0,0.9869918136354632
1136619,1,17,6,1,0.9291926783177283
1136619,1,17,7,4,1.0875730973286344
1136619,1,18,1,0,1.3006079193666096
1136619,1,18,2,0,1.38278872291409
1136619,1,18,3,6,1.3593642133652963
1136619,1,18,4,0,1.186256868086257
1136619,1,18,5,0,1.173291641140496
1136619,1,18,6,6,1.3966688740157918
1136619,1,19,1,4,0.9625841746278779
1136619,1,19,2,1,1.4354500787306204
1136619,1,19,3,4,1.4210954642041784
1136619,1,19,4,6,1.2184921861449138
1136619,1,19,5,0,1.3961429629101048
1136619,1,19,6,2,1.3588008500133708
1136619,1,19,7,6,2.1249145626464694
1136619,2,15,1,1,0.9023788948242248
1136619,2,15,2,0,0.4646912883608833
1136619,2,15,3,1,0.6125227945681023
1136619,2,15,4,4,1.5288642536666437
1136619,2,15,5,1,1.388045090252713
1136619,2,15,6,0,1.3979336866422838
1136619,2,15,7,6,2.000084304100442
1136619,2,16,1,1,2.0768811065110215
1136619,2,16,2,0,1.5990089204102025
1136619,2,16,3,1,1.6302151725242
1136619,2,16,4,0,1.4824179276994356
1136619,2,16,5,1,1.3971874321675515
1136619,2,16,6,1,1.3591901205703913
1136619,2,17,1,1,1.4780616752411213
1136619,2,17,2,1,1.4636727998556809
1136619,2,17,3,1,1.4210870424879805
1136619,2,17,4,1,1.3150177357297113
1136619,2,17,5,1,1.3901264740188108
1136619,2,17,6,4,1.4728500679297272
1136619,2,18,1,0,1.5516412366201686
1136619,2,18,2,1,1.493115186528286
1136619,2,18,3,1,1.440272876068127
1136619,2,18,4,1,1.4826598554331725
1136619,2,18,5,2,1.486776040925899
1136619,2,18,6,6,1.7421843063364026
1136619,2,19,1,4,1.6006825329808114
1136619,2,19,2,0,1.8373921705607583
1136619,2,19,3,0,1.4550185860422615
1136619,2,19,4,0,1.5169354313626364
1136619,2,19,5,0,1.3883603153950337
1136619,2,19,6,0,1.4278736228189184
1175357,1,15,1,1,0.9023788948242248
1175357,1,15,2,1,0.9080403974227
1175357,1,15,3,6,3.124222103691358
1175357,1,15,4,1,2.2902502299285716
1175357,1,15,5,1,1.9398175394584762
1175357,1,15,6,0,1.3483553824978753
1175357,1,16,1,1,1.4600004855516138
1175357,1,16,2,0,1.3639902309684757
1175357,1,16,3,0,1.2885109007301563
1175357,1,16,4,1,1.2880162843629255
1175357,1,16,5,1,1.3606790924413479
1175357,1,16,6,1,1.3703253247836162
1175357,1,17,1,2,1.5151960094843275
1175357,1,17,2,1,1.3649364260992938
1175357,1,17,3,0,1.023384955641305
1175357,1,17,4,1,1.00594221174172
1175357,1,17,5,1,0.9869918136354632
1175357,1,17,6,4,1.1623191521910476
1175357,1,18,1,0,1.4548518900498022
1175357,1,18,2,1,1.3316805559815204
1175357,1,18,3,6,1.3923783644776437
1175357,1,18,4,0,1.3462363336655923
1175357,1,18,5,0,1.435029817777925
1175357,1,18,6,4,1.537236701696778
1175357,1,19,1,1,1.970874095626599
1175357,1,19,2,1,1.2852717653716128
1175357,1,19,3,1,1.5157332888672759
1175357,1,19,4,4,1.800930246226759
1175357,1,19,5,2,1.9417615769541117
1175357,1,19,6,2,1.842648847448489
1175357,2,15,1,4,3.9442372820008655
1175357,2,15,2,0,2.010109467528837
1175357,2,15,3,0,1.1675810509245625
1175357,2,15,4,0,0.8639749709697547
1175357,2,15,5,1,0.865204277878384
1175357,2,15,6,4,1.2021776628300647
1175357,2,16,1,0,1.3447880833652648
1175357,2,16,2,2,1.3639902309684757
1175357,2,16,3,1,1.2885109007301563
1175357,2,16,4,1,1.2880162843629255
1175357,2,16,5,1,1.3606790924413479
1175357,2,16,6,1,1.3703253247836162
1175357,2,17,1,6,1.5245887253565724
1175357,2,17,2,6,2.0285635955195516
1175357,2,17,3,1,2.0282417282286933
1175357,2,17,4,1,1.7893250265860074
1175357,2,17,5,4,1.9958308331496277
1175357,2,17,6,1,1.9933193116304584
1175357,2,18,1,4,2.106640788262175
1175357,2,18,2,6,2.627472950351088
1175357,2,18,3,4,2.2423702103819627
1175357,2,18,4,0,2.381032139357391
1175357,2,18,5,6,2.3772300012161653
1175357,2,18,6,1,2.384400413910461
1175357,2,19,1,0,2.509264980335468
1175357,2,19,2,1,2.6899373328500213
1175357,2,19,3,6,2.5689858597046755
1175357,2,19,4,0,2.60946332012083
1175357,2,19,5,6,2.7252563036628494
1175369,1,15,1,1,0.9023788948242248
1175369,1,15,2,2,1.4648385385218987
1175369,1,15,3,0,0.9209354627127218
1175369,1,15,4,2,1.3369564695531806
1175369,1,15,5,4,1.8394737535025207
1175369,1,15,6,1,1.7864397866282715
1175369,1,16,1,1,1.592987161816129
1175369,1,16,2,0,1.4395996184203166
1175369,1,16,3,1,1.3614871327798805
1175369,1,16,4,1,1.3535894411006595
1175369,1,16,5,1,1.4044305409187525
1175369,1,16,6,4,1.5282943696495286
1175369,1,17,1,1,1.421525197012769
1175369,1,17,2,0,1.3775678083307472
1175369,1,17,3,1,1.3274859178542466
1175369,1,17,4,0,1.3000631879455251
1175369,1,17,5,4,1.4019572040758124
1175369,1,17,6,1,1.3922313587135593
1175369,1,18,1,1,1.48307959124135
1175369,1,18,2,1,1.5470399447330856
1175369,1,18,3,1,1.457191607084726
1175369,1,18,4,4,1.4900178134202515
1175369,1,18,5,2,1.6569126051386391
1175369,1,18,6,0,1.4361036020913989
1175369,1,19,1,6,1.7747067924126507
1175369,1,19,2,1,1.8100614538186384
1175369,1,19,3,1,1.9196690527948608
1175369,1,19,4,4,1.943590862584598
1175369,1,19,5,0,1.8766795097352205
1175369,1,19,6,4,1.9795005851451117
1175369,2,15,1,1,0.9023788948242248
1175369,2,15,2,0,0.4646912883608833
1175369,2,15,3,1,0.6125227945681023
1175369,2,15,4,1,0.6913956144576845
1175369,2,15,5,0,0.605672913383301
1175369,2,15,6,1,0.6419335919953075
1175369,2,16,1,4,1.195616695369306
1175369,2,16,2,2,1.3892465752493044
1175369,2,16,3,0,1.1526137127249205
1175369,2,16,4,1,1.0653286873494003
1175369,2,16,5,0,1.0478726356891088
1175369,2,16,6,2,1.2172469959523122
1175369,2,16,7,6,1.5913386078888139
1175369,2,17,1,1,1.5309300874010912
1175369,2,17,2,2,1.6386243721864242
1175369,2,17,3,1,1.6882982655153727
1175369,2,17,4,0,1.578560507621899
1175369,2,17,5,4,1.6976493067529128
1175369,2,17,6,0,1.6554581448332077
1175369,2,17,7,0,1.3673818373889521
1175369,2,18,1,1,1.5298522669422565
1175369,2,18,2,1,1.451810019356098
1175369,2,18,3,0,1.5154928153448846
1175369,2,18,4,1,1.5154928153448846
1175369,2,18,5,1,1.4928763358521464
1175369,2,18,6,0,1.3638407017621599
1175369,2,19,1,2,1.5728572628128523
1175369,2,19,2,1,1.6518311530337748
1175369,2,19,3,0,1.5624498683528552
1175369,2,19,4,1,1.516198156230296
1175369,2,19,5,6,1.6814159970978095
1175370,1,15,1,1,0.9023788948242248
1175370,1,15,2,4,2.485842962026731
1175370,1,15,3,1,2.088270541193096
1175370,1,15,4,2,2.04315242334354
1175370,1,15,5,1,1.8394737535025207
1175370,1,15,6,1,1.7864397866282715
1175370,1,16,1,1,1.592987161816129
1175370,1,16,2,4,2.0768811065110215
1175370,1,16,3,4,2.1875435453018093
1175370,1,16,4,0,1.2636973558914326
1175370,1,16,5,6,1.8776567785209837
1175370,1,16,6,1,1.974950143451002
1175370,1,17,1,1,1.962620180712839
1175370,1,17,2,0,2.0285635955195516
1175370,1,17,3,1,2.0282417282286933
1175370,1,17,4,0,1.99265005566298
1175370,1,17,5,4,2.2726283740117394
1175370,1,17,6,0,1.7552983585615043
1175370,1,18,1,6,1.5758895255520808
1175370,1,18,2,1,1.7959436509183386
1175370,1,18,3,0,1.7768171644600559
1175370,1,18,4,0,1.6436586041626677
1175370,1,18,5,0,1.691095074887332
1175370,1,18,6,0,1.89333041271974
1175370,1,18,7,6,1.9493543679681176
1175370,1,18,8,1,2.0530946491298563
1175370,1,19,1,1,1.9882085301372097
1175370,1,19,2,0,1.8707406554115673
1175370,1,19,3,1,2.010519491741103
1175370,1,19,4,6,2.3517259376773705
1175370,1,19,5,3,2.3747825951198447
1175370,1,19,6,6,1.9365046883595038
1175370,1,19,7,4,1.5797232287339562
1175370,1,19,8,6,2.846295659672415
1175370,2,15,1,4,3.9442372820008655
1175370,2,15,2,4,4.121535081798558
1175370,2,15,3,1,3.034731403705452
1175370,2,15,4,1,2.512863953825723
1175370,2,15,5,1,2.1612178426178725
1175370,2,15,6,0,1.8959607150794853
1175370,2,16,1,0,1.592987161816129
1175370,2,16,2,0,1.4395996184203166
1175370,2,16,3,1,1.3614871327798805
1175370,2,16,4,0,1.2495839493594867
1175370,2,16,5,1,1.1910766607112058
1175370,2,16,6,0,1.2172469959523122
1175370,2,17,1,0,1.170576570893622
1175370,2,17,2,1,1.160985737868845
1175370,2,17,3,0,0.9890870017212562
1175370,2,17,4,6,1.3253835663308202
1175370,2,17,5,0,1.0723608184470208
1175370,2,17,6,0,0.9607027770233738
1175370,2,18,1,1,1.1094578451455208
1175370,2,18,2,1,1.234308333726754
1175370,2,18,3,4,1.3509632218690777
1175370,2,18,4,0,1.3483339451693899
1175370,2,18,5,0,1.2690912815979492
1175370,2,18,6,1,1.165370104929954
1175370,2,19,1,0,1.287883182268428
1175370,2,19,2,6,1.3669110246504041
1175370,2,19,3,4,1.3688957833687716
1175370,2,19,4,1,1.3639659732069243
1175370,2,19,5,0,1.3065471923565162
1175370,2,19,6,0,1.2684570760390996
1178393,1,15,1,1,0.9023788948242248
1178393,1,15,2,0,0.4646912883608833
1178393,1,15,3,0,0.3217605309580484
1178393,1,15,4,0,0.22507564095105426
1178393,1,15,5,0,0.15398375797794425
1178393,1,15,6,1,0.35151518296712064
1178393,1,16,1,1,0.4549866527933408
1178393,1,16,2,1,0.5132306053958435
1178393,1,16,3,2,0.6314432981508051
1178393,1,16,4,1,0.6693630585585479
1178393,1,16,5,0,0.6437844826440376
1178393,1,16,6,1,0.658105318862416
1178393,1,17,1,1,0.7024792510363254
1178393,1,17,2,2,0.8180252953375338
1178393,1,17,3,0,0.8099834201544892
1178393,1,17,4,1,0.8940293541793042
1178393,1,17,5,1,0.9357095554030034
1178393,1,17,6,4,0.9929399143147863
1178393,1,17,7,1,0.9315938077570244
1178393,1,18,1,0,1.1962668270091863
1178393,1,18,2,6,1.5727108582161893
1178393,1,18,3,1,1.637497074103261
1178393,1,18,4,1,1.6547737022454605
1178393,1,18,5,4,1.4980532001639995
1178393,1,18,6,4,1.5313663136445972
1178393,1,18,7,2,1.3583329351800135
1178393,1,19,1,6,1.6569082896805574
1178393,1,19,2,1,1.8543692336983566
1178393,1,19,3,4,1.9528884604328176
1178393,1,19,4,1,2.0293434129190127
1178393,1,19,5,1,2.258538828495396
1178393,1,19,6,1,2.738985453205576
1178393,2,15,1,0,0.020069684090631257
1178393,2,15,2,2,0.9080403974227
1178393,2,15,3,1,0.9209354627127218
1178393,2,15,4,1,0.9299620505963468
1178393,2,15,5,1,0.9462583284432285
1178393,2,15,6,0,0.8891350898831683
1178393,2,16,1,1,0.8813571025036662
1178393,2,16,2,1,0.8778022871935303
1178393,2,16,3,1,0.8322411429664662
1178393,2,16,4,0,0.8066759370508684
1178393,2,16,5,1,0.901158253598942
1178393,2,16,6,1,0.9075103117141873
1178393,2,17,1,1,0.8890048613658793
1178393,2,17,2,1,0.8890048613658793
1178393,2,17,3,0,0.784739761965226
1178393,2,17,4,1,0.871139569296917
1178393,2,17,5,4,0.9738299217038803
1178393,2,17,6,0,0.8788020392394111
1178393,2,18,1,4,1.0981310044609351
1178393,2,18,2,2,1.4481971422651176
1178393,2,18,3,1,1.466434025645017
1178393,2,18,4,1,1.5151813882158611
1178393,2,18,5,1,1.416035853177266
1178393,2,18,6,1,1.3096006455803924
1178393,2,18,7,1,1.222601558332547
1178393,2,18,8,0,1.0086234248596901
1178393,2,19,1,2,1.3833616567626492
1178393,2,19,2,0,1.2360886046110786
1178393,2,19,3,0,1.2233040067058987
1178393,2,19,4,0,1.1027782016646699
1178393,2,19,5,1,0.9559363133319825
1178393,2,19,6,0,0.8784607043531582
1178400,1,15,1,1,0.9023788948242248
1178400,1,15,2,1,0.9080403974227
1178400,1,15,3,4,2.088270541193096
1178400,1,15,4,1,1.7720445878487263
1178400,1,15,5,1,1.6441032820371335
1178400,1,15,6,2,1.7864397866282715
1178400,1,16,1,0,1.5338164747326053
1178400,1,16,2,1,1.4395996184203166
1178400,1,16,3,1,1.3614871327798805
1178400,1,16,4,1,1.3535894411006595
1178400,1,16,5,1,1.4044305409187525
1178400,1,16,6,0,1.2172469959523122
1178400,1,17,1,2,1.4091943786747614
1178400,1,17,2,2,1.4270806416499018
1178400,1,17,3,1,1.373318758703787
1178400,1,17,4,1,1.3692045334736411
1178400,1,17,5,1,1.3487164645986993
1178400,1,17,6,1,1.3139876635066647
1178400,1,18,1,1,1.289191151885616
1178400,1,18,2,0,1.269045460731097
1178400,1,18,3,1,1.321557908743458
1178400,1,18,4,1,1.2465930511332537
1178400,1,18,5,4,1.422657591814876
1178400,1,18,6,1,1.3854861714838704
1178400,1,19,1,2,1.465287531136082
1178400,1,19,2,4,1.4595421541127327
1178400,1,19,3,6,1.9196690527948608
1178400,1,19,4,1,2.0364856548811363
1178400,1,19,5,4,1.8766795097352205
1178400,1,19,6,1,1.8702904245730432
1178400,2,15,1,0,0.020069684090631257
1178400,2,15,2,1,0.4646912883608833
1178400,2,15,3,1,0.6125227945681023
1178400,2,15,4,1,0.6913956144576845
1178400,2,15,5,1,0.7819856434123725
1178400,2,15,6,1,0.8891350898831683
1178400,2,16,1,1,0.8813571025036662
1178400,2,16,2,0,0.9534977389199545
1178400,2,16,3,1,0.9554573923482151
1178400,2,16,4,0,0.9731375409482413
1178400,2,16,5,1,0.9551761091596828
1178400,2,16,6,1,0.988308637141346
1178400,2,17,1,0,0.8986971877736797
1178400,2,17,2,4,1.2216783455432612
1178400,2,17,3,0,1.240699217601898
1178400,2,17,4,1,1.2504056149542584
1178400,2,17,5,0,1.0891916040670968
1178400,2,17,6,1,1.059734154531637
1178400,2,17,7,2,1.0341236732599948
1178400,2,18,1,1,1.113844378259377
1178400,2,18,2,0,1.2203828662234488
1178400,2,18,3,2,1.247943219484682
1178400,2,18,4,2,1.399691759909831
1178400,2,18,5,2,1.330134466174679
1178400,2,18,6,4,1.4272782182235009
1178400,2,19,1,6,1.5504557942471076
1178400,2,19,2,1,1.4496817049685218
1178400,2,19,3,2,2.0431321223482644
1178400,2,19,4,0,1.7966922644200478
1178400,2,19,5,2,1.4849398902313249
1178400,2,19,6,2,1.5577988141010513
1178400,2,19,7,0,1.8742297908846357
1178400,2,19,8,6,1.4139512275568815
1178401,1,15,1,0,-0.0016225146457691717
1178401,1,15,2,4,1.2141793965527776
1178401,1,15,3,0,1.1675810509245625
1178401,1,15,4,6,1.917045210849664
1178401,1,15,5,1,1.7612910378077271
1178401,1,15,6,1,1.5092079316308584
1178401,1,16,1,1,1.6233182003811708
1178401,1,16,2,1,1.6914221542297516
1178401,1,16,3,1,1.74713085973907
1178401,1,16,4,0,1.5145678797463806
1178401,1,16,5,6,1.5376237996435018
1178401,1,16,6,1,1.7717394854512265
1178401,1,17,1,6,1.979895681871114
1178401,1,17,2,2,2.112078744368787
1178401,1,17,3,6,2.631888680283071
1178401,1,17,4,1,2.552989716825896
1178401,1,17,5,1,2.349162316533814
1178401,1,17,6,0,2.097262769684635
1178401,1,18,1,1,2.182773411370523
1178401,1,18,2,0,1.7959436509183386
1178401,1,18,3,4,1.2836468731964636
1178401,1,18,4,1,2.321963164943342
1178401,1,18,5,1,2.131983519832106
1178401,1,18,6,1,1.9502670988384203
1178401,1,19,1,3,1.676763750930983
1178401,1,19,2,0,1.673459202465413
1178401,1,19,3,4,1.6523378688958967
1178401,1,19,4,1,1.8536885218217405
1178401,1,19,5,0,1.9224617525435792
1178401,1,19,6,2,1.8745983025351634
1178401,2,15,1,1,0.9023788948242248
1178401,2,15,2,1,0.9080403974227
1178401,2,15,3,1,0.9209354627127218
1178401,2,15,4,4,1.7720445878487263
1178401,2,15,5,1,1.6441032820371335
1178401,2,15,6,2,1.7864397866282715
1178401,2,16,1,1,1.592987161816129
1178401,2,16,2,4,2.0768811065110215
1178401,2,16,3,6,2.299113281574685
1178401,2,16,4,1,2.1814369820444792
1178401,2,16,5,0,1.9342582825901495
1178401,2,16,6,2,2.1584133084738597
1178401,2,17,1,0,1.926034433385357
1178401,2,17,2,1,1.7565657145387115
1178401,2,17,3,0,1.569085180092697
1178401,2,17,4,1,1.6866116231121955
1178401,2,17,5,1,1.6819642327165718
1178401,2,17,6,2,1.617516111118734
1178401,2,18,1,1,1.5725952986102405
1178401,2,18,2,4,1.696531039083482
1178401,2,18,3,1,1.5984722416591848
1178401,2,18,4,1,1.6656661049312016
1178401,2,18,5,6,2.061654369988031
1178410,1,15,1,4,3.9442372820008655
1178410,1,15,2,6,4.260704029267593
1178410,1,15,3,4,4.600508882866123
1178410,1,15,4,6,4.080294411268288
1178410,1,15,5,0,3.6890223488920206
1178410,1,15,6,6,4.2166159225867
1178410,1,15,7,0,2.79560711767486
1178410,1,16,1,0,1.7204987794163726
1178410,1,16,2,1,1.7616399292459992
1178410,1,16,3,4,1.8747597504323164
1178410,1,16,4,2,2.418293702685038
1178410,1,16,5,4,3.565034461228975
1178410,1,16,6,6,2.1776115681545214
1178410,1,16,7,1,2.6993272174511955
1178410,1,17,1,1,3.225294655792592
1178410,1,17,2,1,2.5562811592086336
1178410,1,17,3,6,3.4275662870428008
1178410,1,17,4,1,2.9931103453605847
1178410,1,17,5,0,3.442467137529799
1178410,1,17,6,0,3.0586659145584836
1178410,1,17,7,0,3.3388726713288435
1178410,1,18,1,2,3.2979825783452528
1178410,1,18,2,6,1.9358225383394772
1178410,1,18,3,4,4.28802364620922
1178410,1,18,4,2,1.569808283219501
1178410,1,18,5,1,1.973809897900731
1178410,1,18,6,4,1.5110845578405847
1178410,1,19,1,1,3.1155789923312187
1178410,1,19,2,4,2.7103014401029433
1178410,1,19,3,6,4.371979003399487
1178410,1,19,4,1,4.19152246355835
1178410,1,19,5,4,3.787777104410527
1178410,1,19,6,0,2.1237096079596958
1178410,2,15,1,4,3.9442372820008655
1178410,2,15,2,0,2.010109467528837
1178410,2,15,3,6,3.656506476100116
1178410,2,15,4,6,3.575648687421251
1178410,2,15,5,1,3.6704897902927747
1178410,2,15,6,0,2.666602186569839
1178410,2,16,1,1,2.4992942850694075
1178410,2,16,2,0,2.258545720209521
1178410,2,16,3,4,2.8172359322004783
1178410,2,16,4,6,2.7039545191930054
1178410,2,16,5,0,2.9287047966489714
1178410,2,16,6,0,2.8329406576062297
1178410,2,16,7,1,2.059270323665454
1178410,2,16,8,1,2.150914167836828
1178410,2,17,1,0,2.3522083274277623
1178410,2,17,2,6,2.514770139437791
1178410,2,17,3,2,2.501162533649455
1178410,2,17,4,6,3.099962953196048
1178410,2,17,5,0,2.6792706085536726
1178410,2,17,6,4,2.788151383026422
1178410,2,18,1,0,2.3728455218856848
1178410,2,18,2,0,2.4610670900883704
1178410,2,18,3,0,2.5345172343874336
1178410,2,18,4,0,2.4442953302499495
1178410,2,18,5,6,2.0945059711731324
1178410,2,18,6,6,2.1487535625966854
1178410,2,18,7,6,3.472946911374958
1178410,2,19,1,0,2.2970807698550337
1178410,2,19,2,1,2.277368130164954
1178410,2,19,3,6,3.4776106876976494
1178410,2,19,4,0,3.4079069196016807
1178410,2,19,5,0,4.187953768114985
1178410,2,19,6,6,1.9829341966045546
1178416,1,15,1,0,0.020069684090631257
1178416,1,15,2,2,0.9080403974227
1178416,1,15,3,0,0.6125227945681023
1178416,1,15,4,0,0.49330975330050547
1178416,1,15,5,1,0.605672913383301
1178416,1,15,6,1,0.6419335919953075
1178416,1,16,1,2,0.8813571025036662
1178416,1,16,2,6,1.4926274112222264
1178416,1,16,3,1,1.463955047696439
1178416,1,16,4,1,1.46184771437223
1178416,1,16,5,1,1.460987790676242
1178416,1,16,6,2,1.4201612014528018
1178416,1,17,1,1,1.4479080462440546
1178416,1,17,2,0,1.4755341058017908
1178416,1,17,3,1,1.4210870424879805
1178416,1,17,4,4,1.6853676545335883
1178416,1,17,5,1,1.5837554740223028
1178416,1,17,6,1,1.5425932236576745
1178416,1,18,1,1,1.5692280621958927
1178416,1,18,2,0,1.5746158668234023
1178416,1,18,3,1,1.476837393639972
1178416,1,18,4,1,1.4301792912389302
1178416,1,18,5,4,1.5385255808268459
1178416,1,18,6,0,1.457854713917508
1178416,1,19,1,1,1.584769767683401
1178416,1,19,2,0,1.5170621563421574
1178416,1,19,3,2,1.496762941506816
1178416,1,19,4,2,1.6461576996616805
1178416,1,19,5,1,1.5590928744599963
1178416,1,19,6,2,1.6082300610195008
1178416,2,15,1,1,0.9023788948242248
1178416,2,15,2,2,1.4648385385218987
1178416,2,15,3,6,3.034731403705452
1178416,2,15,4,1,2.512863953825723
1178416,2,15,5,1,2.1612178426178725
1178416,2,15,6,4,1.9609909574242776
1178416,2,16,1,1,2.2511018800562286
1178416,2,16,2,6,2.69157976375065
1178416,2,16,3,1,2.8172359322004783
1178416,2,16,4,0,2.2858121173120347
1178416,2,16,5,0,2.0619082851233235
1178416,2,16,6,2,2.1497685227612013
1178416,2,17,1,0,1.97263861350494
