match_id,innings,over,ball_in_over,bowler,w2_actual_future_wicket,w2_predicted_wicket_prob
829715,2,15,6,Imran Tahir,1,0.4331168664482234
829721,1,5,6,TG Southee,1,0.6384939360492565
829721,1,8,6,JP Faulkner,0,0.6830595759296963
829721,1,12,6,CH Morris,1,0.4115850998317009
829721,1,15,6,TG Southee,1,0.5319471068303526
829721,2,5,6,SL Malinga,1,0.5426988718731196
829721,2,8,6,J Suchith,0,0.4764231676927557
829721,2,15,6,P Suyal,0,0.3553600788908631
829733,1,5,6,M Morkel,1,0.5205891180155346
829733,1,8,6,SP Narine,1,0.6062701772411595
829733,1,12,6,PP Chawla,0,0.5901506752744199
829733,1,15,6,SP Narine,1,0.5318043140500536
829733,2,5,6,MG Johnson,1,0.6165185456841233
829733,2,8,6,AR Patel,0,0.5491014704806356
829737,1,5,6,D Wiese,1,0.5248206600196434
829737,1,8,6,Iqbal Abdulla,0,0.3412536261387778
829737,1,12,6,Iqbal Abdulla,0,0.10278535918759407
829737,1,15,6,D Wiese,1,0.4769918665634199
829737,2,5,6,JJ Bumrah,1,0.38145477065141137
829737,2,8,6,Harbhajan Singh,1,0.4111441987976893
829737,2,12,6,SL Malinga,0,0.38361931244583813
829737,2,15,6,HH Pandya,0,0.39244837930740195
829759,1,5,6,Anureet Singh,0,0.6454848905218068
829759,1,8,6,M Vijay,0,0.5032328811077145
829759,1,15,6,Anureet Singh,0,0.4423963011718879
829759,2,5,6,P Kumar,1,0.6695991877649569
829759,2,8,6,KV Sharma,1,0.5446846042336914
829759,2,15,6,B Kumar,1,0.4724862363579029
829767,1,5,6,NM Coulter-Nile,1,0.6156389499155657
829767,1,8,6,JP Duminy,0,0.37640411217490144
829767,1,12,6,AD Mathews,0,0.4135662382136179
829767,1,15,6,Imran Tahir,0,0.5933366182993568
829767,2,5,6,Anureet Singh,0,0.4985595694607007
829767,2,8,6,SN Thakur,1,0.45985184565527815
829777,1,5,6,NM Coulter-Nile,1,0.5407145921226876
829777,1,8,6,AD Mathews,0,0.5230340094011432
829777,1,15,6,A Mishra,0,0.12716461671863355
829777,2,5,6,DS Kulkarni,1,0.5344473905614078
829777,2,8,6,JP Faulkner,1,0.5349953761767543
829777,2,12,6,R Bhatia,0,0.522877336769954
829777,2,15,6,DS Kulkarni,1,0.34114696554172314
829797,1,5,6,PV Tambe,0,0.6181303238095932
829797,1,8,6,PV Tambe,0,0.5136416341273919
829797,1,15,6,JP Faulkner,0,0.429770155151797
829797,2,5,6,MM Sharma,1,0.417352036130506
829797,2,8,6,P Negi,0,0.5513080501502206
829797,2,12,6,P Negi,0,0.12182148010115636
829797,2,15,6,DJ Bravo,1,0.5947068747347999
829809,1,8,6,R Ashwin,0,0.5684582311530888
829809,1,15,6,P Negi,0,0.12338370909343095
829809,2,5,6,R Dhawan,1,0.49274611967346016
829809,2,8,6,Anureet Singh,0,0.4903990076192189
829811,1,5,6,Shakib Al Hasan,0,0.6023005451858087
829811,1,8,6,AD Russell,1,0.530114406357528
829811,1,12,6,AD Russell,1,0.37678829318705137
829811,1,15,6,M Morkel,0,0.40831844813406387
829811,2,5,6,DS Kulkarni,1,0.5975742937142027
829811,2,8,6,DS Kulkarni,0,0.46585040261681376
829811,2,12,6,BB Sran,0,0.48168143946167086
829811,2,15,6,SR Watson,1,0.47685004508318557
829813,1,5,6,MA Starc,0,0.5537076619088147
829813,1,8,6,D Wiese,0,0.4483826075106265
829813,1,12,6,D Wiese,0,0.3041832596439618
980909,1,5,6,MJ McClenaghan,1,0.5446642162728258
980909,1,8,6,J Suchith,0,0.4016065324127725
980909,1,12,6,JJ Bumrah,1,0.4941972555994143
980909,2,5,6,GB Hogg,0,0.5938029440289866
980909,2,8,6,PP Chawla,1,0.5030121552278644
980909,2,12,6,JW Hastings,0,0.4294862000599551
980909,2,15,6,AD Russell,1,0.5392132900366936
980917,1,5,6,DS Kulkarni,0,0.34585363506092914
980917,1,8,6,SB Jakati,0,0.4953836230874853
980917,1,15,6,DJ Bravo,1,0.5414986602710502
980917,2,5,6,KH Pandya,1,0.5677174653954876
980917,2,8,6,MJ McClenaghan,1,0.6142920461855339
980917,2,12,6,JJ Bumrah,0,0.6244036050100551
980949,1,8,6,RA Jadeja,0,0.5628384449305222
980949,2,5,6,R Ashwin,0,0.6194660864395428
980949,2,8,6,R Bhatia,0,0.4798830197258658
980949,2,15,6,NLTC Perera,1,0.3162886612911557
980969,1,5,6,VR Aaron,0,0.5860284568957799
980969,1,8,6,YS Chahal,1,0.4942806901588489
980969,1,15,6,SR Watson,1,0.5466853224902967
980969,2,5,6,NLTC Perera,0,0.3880921235076466
980969,2,8,6,A Zampa,1,0.3403708066304559
980969,2,12,6,R Bhatia,0,0.2561881932284784
980969,2,15,6,RP Singh,0,0.29380568600003465
980981,1,5,6,MJ McClenaghan,0,0.5721783123359734
980981,1,8,6,JJ Bumrah,1,0.5128084565966333
980981,1,15,6,JJ Bumrah,0,0.4933885208714781
980981,2,5,6,S Aravind,0,0.3471089213711951
980981,2,8,6,YS Chahal,1,0.4543544455990988
980981,2,15,6,VR Aaron,0,0.41434530403494146
980993,1,5,6,S Nadeem,0,0.5880321164877076
980993,1,8,6,A Mishra,0,0.5595872519010147
980993,1,12,6,Imran Tahir,0,0.3786014640351397
980993,2,5,6,JJ Bumrah,1,0.5714266249623002
980993,2,12,6,JJ Bumrah,1,0.5001575323201424
980993,2,15,6,JJ Bumrah,0,0.4378363893147422
980995,1,5,6,SR Watson,0,0.5844892121674613
980995,1,8,6,YS Chahal,1,0.518125608981441
980995,2,5,6,PP Chawla,0,0.6048577447085335
980995,2,8,6,AS Rajpoot,0,0.5043223556496652
980995,2,12,6,Shakib Al Hasan,0,0.4848228925384454
980997,1,5,6,NLTC Perera,0,0.6199473057113253
980997,1,8,6,IK Pathan,0,0.5706173876254982
980997,1,12,6,A Zampa,1,0.5216484053548895
980997,1,15,6,R Ashwin,0,0.42510966230405
980997,2,5,6,CH Morris,0,0.46793948839145905
980999,1,5,6,AR Patel,1,0.5878267863305231
980999,1,8,6,AR Patel,1,0.5254487050982389
980999,1,12,6,MM Sharma,0,0.5165089174552464
980999,2,5,6,SR Watson,1,0.5376090117831785
980999,2,8,6,YS Chahal,1,0.4871004844746095
981011,1,5,6,YS Chahal,1,0.5907274456691476
981011,1,8,6,SR Watson,1,0.5240137265939214
981011,1,12,6,CH Gayle,1,0.3871887609791026
981011,2,8,6,P Negi,1,0.5320442359207912
981011,2,12,6,CR Brathwaite,0,0.5480335304809141
1082592,1,8,6,A Zampa,1,0.5304360211699632
1082592,1,12,6,BA Stokes,1,0.41350542729755546
1082592,2,5,6,MJ McClenaghan,0,0.4724942963036664
1082592,2,8,6,HH Pandya,1,0.37443365011814006
1082592,2,12,6,MJ McClenaghan,0,0.3331428261911535
1082601,1,5,6,PP Chawla,0,0.6398288678751631
1082601,1,8,6,CR Woakes,1,0.49965293080794987
1082601,1,12,6,UT Yadav,1,0.37720678556121445
1082601,1,15,6,SP Narine,0,0.1080830405722974
1082601,2,5,6,VR Aaron,0,0.6058581657175794
1082601,2,8,6,MP Stoinis,0,0.5172127596535374
1082601,2,12,6,MM Sharma,0,0.5085469345500944
1082607,1,5,6,S Aravind,1,0.5576427846873432
1082607,1,8,6,P Negi,0,0.5300025296930015
1082607,1,12,6,SR Watson,1,0.5798156050897905
1082607,1,15,6,SR Watson,0,0.5743250179256617
1082607,2,5,6,BA Stokes,1,0.5120685306973676
1082607,2,8,6,Imran Tahir,1,0.3791810292604541
1082607,2,15,6,BA Stokes,1,0.3554777169580806
1082615,1,5,6,SN Thakur,0,0.44265414521638213
1082615,1,8,6,Imran Tahir,0,0.36713140535815214
1082615,1,12,6,DT Christian,0,0.2745544202558953
1082615,2,5,6,S Kaul,0,0.49314940897465476
1082615,2,8,6,Rashid Khan,1,0.5088734813739952
1082615,2,12,6,Mohammed Siraj,0,0.4545945196311911
1082615,2,15,6,Mohammed Siraj,0,0.5030656400371305
1082624,1,5,6,YS Chahal,0,0.6388701611980037
1082624,1,8,6,P Negi,0,0.6015048580358029
1082624,2,5,6,DT Christian,1,0.49643807862006756
1082624,2,8,6,Washington Sundar,0,0.467167028192201
1082624,2,12,6,Imran Tahir,1,0.3863745938052358
1082624,2,15,6,JD Unadkat,0,0.060031370403992215
1082626,1,5,6,MM Sharma,1,0.5640707631690198
1082626,1,8,6,AR Patel,0,0.5244670843785516
1082626,1,12,6,AR Patel,0,0.082596225313275
1082626,1,15,6,Sandeep Sharma,0,0.11966420343146025
1082626,2,5,6,Mohammed Shami,0,0.5335885896090153
1082628,1,5,6,MJ McClenaghan,1,0.5608893326289349
1082628,1,8,6,KH Pandya,1,0.5001518048736031
1082628,1,15,6,MJ McClenaghan,1,0.48489877536522386
1082628,2,5,6,YS Chahal,1,0.5495390814670011
1082628,2,8,6,SR Watson,1,0.49988423129598225
1082628,2,12,6,YS Chahal,0,0.41213597064361435
1082628,2,15,6,YS Chahal,0,0.16089426364214918
1082639,1,5,6,SP Narine,0,0.6447161073881514
1082639,1,8,6,CR Woakes,1,0.5573224019943479
1082639,1,12,6,AS Rajpoot,0,0.5446446743645141
1082639,1,15,6,Kuldeep Yadav,1,0.6108534017580477
1082639,2,5,6,MJ Henry,1,0.5533466527794039
1082639,2,8,6,Swapnil Singh,0,0.49818858802921534
1082639,2,15,6,Sandeep Sharma,0,0.44542815740834163
1082640,1,5,6,PJ Cummins,0,0.5435158466371666
1082640,1,12,6,CJ Anderson,0,0.48750463153817364
1082640,2,8,6,RA Jadeja,0,0.4988943702057181
1082643,1,5,6,Mohammad Nabi,0,0.5883283541630399
1082643,1,8,6,Rashid Khan,1,0.536796465344647
1082643,1,12,6,Mohammed Siraj,1,0.3881359528286125
1082643,2,5,6,JP Faulkner,0,0.3863937506311764
1082643,2,8,6,MM Patel,0,0.41790208104712356
1082648,1,5,6,SP Narine,0,0.5775879891243605
1082648,1,8,6,PP Chawla,1,0.5692371014341587
1082648,1,12,6,PP Chawla,0,0.5449018119133363
1082648,1,15,6,UT Yadav,0,0.12222377174820617
1136566,1,5,6,CH Morris,0,0.5751028061196066
1136566,1,8,6,S Nadeem,1,0.4782722360506843
1136566,1,12,6,Mohammed Shami,1,0.4868622122719088
1136566,1,15,6,R Tewatia,0,0.11927446161380997
1136567,1,5,6,S Kaul,0,0.6518253948927899
1136567,1,8,6,Shakib Al Hasan,0,0.5104992028202766
1136567,1,12,6,Rashid Khan,1,0.3156725288774146
1136567,2,5,6,JJ Bumrah,1,0.5075972616671524
1136567,2,8,6,M Markande,1,0.515408559314767
1136567,2,15,6,Mustafizur Rahman,1,0.4060146894699359
1136568,1,5,6,UT Yadav,0,0.4593911884524316
1136568,1,8,6,YS Chahal,1,0.4806473341670326
1136568,1,12,6,K Khejroliya,1,0.37129828756887145
1136568,2,5,6,R Ashwin,1,0.47419578304481796
1136568,2,8,6,AR Patel,0,0.4769006966947763
1136568,2,15,6,AJ Tye,1,0.36060799288523837
1136571,1,5,6,CR Woakes,1,0.6320477121142445
1136571,1,8,6,Washington Sundar,0,0.4181313270966856
1136571,1,12,6,YS Chahal,0,0.45297501243080374
1136571,1,15,6,UT Yadav,0,0.5137437458350289
1136571,2,5,6,BA Stokes,1,0.3779822613418844
1136571,2,8,6,S Gopal,1,0.4968603416901971
1136571,2,15,6,BA Stokes,1,0.5366582157463621
1136572,1,5,6,DL Chahar,0,0.4547388456698292
1136572,1,8,6,SR Watson,1,0.5335533537563368
1136572,1,12,6,Imran Tahir,1,0.5426093724250699
1136572,1,15,6,SN Thakur,1,0.6144710658083258
1136572,2,5,6,Mujeeb Ur Rahman,0,0.594152232803601
1136572,2,8,6,R Ashwin,0,0.551399189392487
1136572,2,12,6,R Ashwin,0,0.35629195568347366
1136572,2,15,6,BB Sran,0,0.14563338890120484
1136573,1,5,6,S Nadeem,1,0.6165580440822247
1136573,1,8,6,R Tewatia,1,0.5433740955243885
1136573,1,12,6,Mohammed Shami,0,0.516123713336346
1136573,1,15,6,CH Morris,1,0.5352843860352912
1136573,2,5,6,SP Narine,1,0.583918342465819
1136573,2,8,6,Kuldeep Yadav,1,0.5237704457357296
1136573,2,12,6,Kuldeep Yadav,1,0.3658499340336453
1136574,1,5,6,CR Woakes,1,0.5499080061359042
1136574,1,8,6,YS Chahal,0,0.5471615549637614
1136574,1,12,6,Mohammed Siraj,0,0.36864077708005205
1136574,1,15,6,CJ Anderson,1,0.49958964917464405
1136574,2,5,6,Mustafizur Rahman,0,0.5323051836414361
1136574,2,8,6,M Markande,1,0.4987010599946526
1136574,2,12,6,JJ Bumrah,1,0.4943202313028353
1136574,2,15,6,Mustafizur Rahman,0,0.44497083605458526
1136577,1,5,6,BA Stokes,0,0.5889703052948574
1136577,1,12,6,STR Binny,0,0.45800263073265296
1136577,2,5,6,SR Watson,1,0.5947357897690604
1136577,2,8,6,SR Watson,1,0.5327978316188243
1136577,2,12,6,DJ Bravo,0,0.5045323936455531
1136584,1,8,6,Imran Tahir,1,0.5490868606524173
1136584,1,12,6,SN Thakur,1,0.3783349488507228
1136584,2,5,6,UT Yadav,0,0.4301136767521969
1136584,2,8,6,YS Chahal,1,0.5776545296011798
1136584,2,12,6,YS Chahal,0,0.11203076002616223
1136584,2,15,6,CJ Anderson,1,0.5828554377217182
1136585,1,5,6,BB Sran,0,0.45173021317736683
1136585,1,8,6,R Ashwin,0,0.5024615843024356
1136585,1,12,6,AJ Tye,0,0.49424654897950676
1136585,2,5,6,S Kaul,1,0.6116061161424086
1136585,2,8,6,Basil Thampi,1,0.486190548090862
1136585,2,12,6,Shakib Al Hasan,1,0.4929421200368731
1136589,1,5,6,Shivam Mavi,0,0.6310652481507667
1136589,1,8,6,Kuldeep Yadav,0,0.5412482266908084
1136589,1,15,6,Shivam Mavi,0,0.6212615872622524
1136589,2,5,6,YS Chahal,0,0.5943405089906912
1136589,2,8,6,Mohammed Siraj,1,0.5714717908801353
1136589,2,12,6,M Ashwin,0,0.46282673959475107
1136598,1,5,6,AR Patel,0,0.6078795074613174
1136598,1,8,6,AJ Tye,1,0.6029008849517788
1136598,1,12,6,Mujeeb Ur Rahman,1,0.375478980677331
1136598,1,15,6,AS Rajpoot,0,0.6150221277155896
1136598,2,5,6,JD Unadkat,0,0.6021834713037774
1136598,2,8,6,Anureet Singh,1,0.5238910297918696
1136607,1,5,6,DS Kulkarni,1,0.4863857040392439
1136607,1,12,6,BA Stokes,1,0.498111584151581
1136607,1,15,6,JC Archer,0,0.43122626125352376
1136607,2,5,6,HH Pandya,1,0.5798696730786675
1136607,2,8,6,KH Pandya,0,0.3761793797118556
1136607,2,12,6,MJ McClenaghan,0,0.39475429581440696
1136609,1,5,6,SP Narine,1,0.5617740569242391
1136609,1,8,6,M Prasidh Krishna,1,0.5358872740452048
1136609,1,12,6,Shivam Mavi,0,0.34176689767200813
1136609,2,5,6,BA Stokes,1,0.3814838738310119
1136609,2,8,6,IS Sodhi,0,0.5051716904191094
1136612,1,5,6,SN Thakur,1,0.5740582614338723
1136612,1,8,6,DJ Bravo,0,0.4899341044531099
1136612,1,12,6,DJ Bravo,0,0.4963384187007006
1136612,1,15,6,L Ngidi,0,0.46934489247832945
1136612,2,8,6,A Mishra,1,0.5419945643219258
1136612,2,12,6,A Mishra,1,0.3938650639558952
1175359,1,5,6,JC Archer,0,0.687358017928335
1175359,1,8,6,K Gowtham,0,0.43393937942607935
1175359,1,15,6,BA Stokes,1,0.5108493620712095
1175359,2,5,6,SM Curran,1,0.5320014044511955
1175359,2,8,6,R Ashwin,1,0.46677815220977287
1175359,2,15,6,Mohammed Shami,1,0.3910119466185856
1175360,1,5,6,Harbhajan Singh,0,0.5969461261280239
1175360,1,8,6,RA Jadeja,1,0.6324873045138637
1175360,1,12,6,RA Jadeja,1,0.3875822722644018
1175360,1,15,6,DJ Bravo,1,0.6022015947288739
1175360,2,5,6,K Rabada,1,0.5727149200884553
1175360,2,8,6,A Mishra,1,0.5359312018505759
1175360,2,12,6,AR Patel,0,0.5339813793091029
1175360,2,15,6,K Rabada,1,0.42980798528331743
1175363,1,5,6,S Kaul,0,0.66492521931499
1175363,1,8,6,Rashid Khan,0,0.5469523176473806
1175363,1,12,6,Rashid Khan,0,0.3786640231428049
1175363,2,5,6,JC Archer,0,0.5568357993671287
1175363,2,8,6,S Gopal,1,0.4947534329280743
1175363,2,12,6,JD Unadkat,1,0.518189638598834
1175370,1,5,6,MM Sharma,1,0.5869118258327322
1175370,1,8,6,Imran Tahir,0,0.5038702945726502
1175370,1,12,6,DJ Bravo,1,0.5057005189081598
1175370,1,15,6,DJ Bravo,1,0.5360936625756131
1175370,2,5,6,HH Pandya,1,0.6008003766198502
1175370,2,12,6,JJ Bumrah,0,0.5042417719827621
1175370,2,15,6,SL Malinga,1,0.4663946133656465
1178400,1,5,6,MJ Santner,0,0.5675640607877586
1178400,1,8,6,RA Jadeja,1,0.5303944160394373
1178400,2,5,6,JC Archer,0,0.7786043056673388
1178400,2,8,6,R Parag,0,0.5307938038354517
1178400,2,12,6,S Gopal,0,0.4196657160958564
1178406,1,5,6,JJ Bumrah,0,0.7129825373520082
1178406,1,8,6,HH Pandya,0,0.5289397942307049
1178406,1,12,6,SL Malinga,1,0.4139826001004139
1178406,2,5,6,Navdeep Saini,0,0.5510555283743968
1178406,2,8,6,P Negi,0,0.5114662272074073
1178406,2,12,6,YS Chahal,1,0.3687088601602675
1178410,1,5,6,M Prasidh Krishna,0,0.6100318485459154
1178410,1,8,6,AD Russell,0,0.5386015054062407
1178410,1,12,6,SP Narine,0,0.3428429309088425
1178410,1,15,6,Kuldeep Yadav,1,0.30533999430531744
1178410,2,5,6,Mohammed Siraj,0,0.5125501969495098
1178410,2,8,6,MP Stoinis,1,0.43830956541399385
1178410,2,12,6,YS Chahal,0,0.5217463392373872
1178423,1,5,6,R Ashwin,1,0.5065084670390332
1178423,1,8,6,M Ashwin,0,0.5088781602138446
1178423,2,5,6,Rashid Khan,1,0.6083739567432345
1178423,2,8,6,Rashid Khan,1,0.5000588309484253
1178423,2,12,6,Rashid Khan,0,0.3745687047555627
1178423,2,15,6,B Kumar,0,0.4423788257675603
1178429,1,5,6,YS Chahal,1,0.5419271957222619
1178429,1,8,6,K Khejroliya,1,0.5221284264624775
1178429,1,15,6,YS Chahal,0,0.12049968129579082
1178429,2,5,6,KK Ahmed,1,0.37054015453505335
1178429,2,8,6,Mohammad Nabi,0,0.48175614606539596
1178429,2,12,6,B Kumar,0,0.3740054367948624
1178429,2,15,6,V Shankar,0,0.28000012958717996
1178430,1,5,6,R Ashwin,0,0.6483384536928282
1178430,1,12,6,M Ashwin,0,0.5251781718159401
1178430,2,5,6,DJ Bravo,0,0.5507385133844459
1178430,2,12,6,Harbhajan Singh,0,0.15266365560943757
1178430,2,15,6,Imran Tahir,0,0.3964974919371802
1181766,1,5,6,I Sharma,1,0.4397977092358994
1181766,1,8,6,A Mishra,0,0.5361899733681255
1181766,2,5,6,Rashid Khan,1,0.6334580678489148
1181766,2,8,6,Rashid Khan,1,0.5952295717305578
1181766,2,12,6,Rashid Khan,1,0.41982392851691663
1216501,1,5,6,DL Chahar,0,0.5316939889193334
1216501,1,8,6,KV Sharma,1,0.5200388937567161
1216501,1,15,6,SN Thakur,0,0.43387224482202646
1216501,2,8,6,CV Varun,1,0.599764896236886
1216501,2,15,6,SP Narine,0,0.45896018024951196
1216504,1,5,6,TK Curran,1,0.5458669092830576
1216504,1,8,6,S Gopal,0,0.5909106771211861
1216504,1,15,6,TK Curran,1,0.5864226830432576
1216504,2,12,6,CV Varun,1,0.5588178360358957
1216504,2,15,6,Kuldeep Yadav,1,0.5716459389873298
1216507,1,5,6,JD Unadkat,1,0.6462553882901858
1216507,1,12,6,JD Unadkat,1,0.5412282873668308
1216507,2,5,6,T Natarajan,0,0.6004636485778524
1216507,2,8,6,V Shankar,0,0.5806749535410326
1216507,2,12,6,V Shankar,0,0.4186382259774046
1216507,2,15,6,KK Ahmed,0,0.5155330930562131
1216513,1,5,6,SN Thakur,1,0.5956053767104326
1216513,1,8,6,PP Chawla,0,0.57648172360561
1216513,1,12,6,DJ Bravo,0,0.518947338056241
1216513,2,5,6,CJ Jordan,0,0.43546346690587606
1216513,2,8,6,Ravi Bishnoi,0,0.47884294119768134
1216513,2,12,6,Harpreet Brar,0,0.34836395881243837
1216514,1,5,6,Washington Sundar,0,0.5768760527464187
1216514,1,8,6,A Zampa,0,0.5029360906566908
1216514,1,15,6,I Udana,0,0.47099499125919814
1216514,2,5,6,TK Curran,0,0.6125730946468655
1216514,2,8,6,R Tewatia,0,0.5389846993590584
1216514,2,12,6,R Parag,0,0.44842298034548717
1216516,1,5,6,SN Thakur,1,0.6172843147259492
1216516,1,8,6,PP Chawla,1,0.5327404528175074
1216516,1,15,6,SN Thakur,0,0.48110918937089286
1216516,2,5,6,T Natarajan,1,0.5318517597351411
1216516,2,8,6,Abdul Samad,0,0.5259880235461796
1216516,2,12,6,KK Ahmed,0,0.3397309590819605
1216517,1,5,6,Arshdeep Singh,0,0.5702868695420513
1216517,1,12,6,M Ashwin,0,0.5113327314425307
1216517,1,15,6,Mohammed Shami,0,0.46820987428717736
1216517,2,5,6,TA Boult,1,0.31603653731428705
1216517,2,8,6,NM Coulter-Nile,0,0.5426785346947752
1216517,2,12,6,JJ Bumrah,1,0.5562565717919948
1216517,2,15,6,JJ Bumrah,1,0.47750901015116515
1216529,1,5,6,JL Pattinson,0,0.5769806294126931
1216529,1,8,6,RD Chahar,1,0.5745742535812626
1216529,1,12,6,KH Pandya,1,0.3636216109674445
1216529,1,15,6,TA Boult,0,0.4543293716394725
1216529,2,5,6,A Nortje,0,0.5716733009779891
1216529,2,15,6,MP Stoinis,0,0.5719077540352135
1216532,1,5,6,A Nortje,0,0.5806247521999864
1216532,1,8,6,I Sharma,0,0.4178088079796129
1216532,1,15,6,A Nortje,0,0.44192073051695874
1216532,2,5,6,T Natarajan,1,0.5601201972737655
1216532,2,8,6,Abhishek Sharma,0,0.522723834371213
1216532,2,15,6,B Kumar,0,0.46598207514648343
1216533,1,5,6,Kartik Tyagi,1,0.5942403280500013
1216533,1,8,6,S Gopal,0,0.559030499375925
1216533,1,15,6,BA Stokes,0,0.5858181990718069
1216533,2,5,6,JR Hazlewood,0,0.4063046947818626
1216533,2,12,6,PP Chawla,0,0.5269958093698665
1216542,1,5,6,Mujeeb Ur Rahman,0,0.5944814787845201
1216542,1,8,6,Mujeeb Ur Rahman,0,0.36959388243896835
1216542,1,12,6,Mohammed Shami,1,0.3916684084364994
1216542,1,15,6,Ravi Bishnoi,1,0.592768648627672
1216542,2,5,6,T Natarajan,1,0.5604378053611696
1216542,2,12,6,Rashid Khan,1,0.3842654449749878
1216543,1,5,6,Kartik Tyagi,1,0.5759020940495623
1216543,1,8,6,S Gopal,1,0.5312606920086345
1216543,1,15,6,Kartik Tyagi,0,0.47791161571766144
1216543,2,5,6,K Rabada,1,0.5530110691855933
1216543,2,8,6,AR Patel,1,0.5162182074768275
1216543,2,12,6,A Nortje,1,0.37946891550872636
1254059,1,5,6,TK Curran,1,0.5650747439000983
1254059,1,8,6,R Ashwin,0,0.38538903861544366
1254059,1,12,6,MP Stoinis,0,0.4696907032824715
1254059,1,15,6,Avesh Khan,0,0.5153382150803664
1254059,2,5,6,DL Chahar,0,0.4019759102392805
1254059,2,12,6,MM Ali,0,0.38721404140134047
1254059,2,15,6,DJ Bravo,0,0.49718842459811896
1254075,1,5,6,Mustafizur Rahman,1,0.5942088538520466
1254075,1,8,6,C Sakariya,0,0.5342286318391366
1254075,1,15,6,Mustafizur Rahman,0,0.46304690421668754
1254075,2,5,6,SP Narine,0,0.588771036385669
1254075,2,8,6,PJ Cummins,0,0.5178140895247436
1254075,2,15,6,M Prasidh Krishna,0,0.5641444490080859
1254079,1,5,6,Avesh Khan,0,0.623552277861085
1254079,1,8,6,A Mishra,0,0.5203928096002631
1254079,1,12,6,AR Patel,1,0.33968659063732554
1254079,1,15,6,K Rabada,1,0.467419310177278
1254079,2,8,6,YS Chahal,0,0.576691592828285
1254079,2,12,6,HV Patel,0,0.5349727895587901
1254079,2,15,6,KA Jamieson,0,0.43038579113458036
1254084,1,5,6,TA Boult,0,0.43315667091731413
1254084,1,8,6,RD Chahar,0,0.5142939629867943
1254084,1,12,6,RD Chahar,0,0.3655293422853807
1254084,1,15,6,DS Kulkarni,0,0.4293098264005124
1254084,2,5,6,L Ngidi,0,0.6503508461008487
1254084,2,8,6,RA Jadeja,0,0.5551571830848646
1254084,2,15,6,L Ngidi,0,0.5267340562776996
1254095,1,5,6,Shahbaz Ahmed,0,0.5724901727133704
1254095,1,8,6,Shahbaz Ahmed,0,0.3385930816489908
1254095,1,12,6,DT Christian,1,0.500285788141692
1254095,2,5,6,S Kaul,0,0.6457013767508858
1254095,2,8,6,Umran Malik,0,0.59163296959122
1254095,2,12,6,JO Holder,1,0.46474170662473613
1254098,1,5,6,SN Thakur,1,0.7151576965650688
1254098,1,8,6,RA Jadeja,1,0.519754081785758
1254098,1,15,6,DL Chahar,0,0.4255964778056248
1254098,2,5,6,LH Ferguson,1,0.5828888087320669
1254098,2,8,6,AD Russell,0,0.5505436663332819
1254098,2,12,6,AD Russell,0,0.3684962626548935
1254100,1,5,6,S Kaul,1,0.6343059133731968
1254100,1,12,6,Rashid Khan,0,0.42924520036005814
1254100,1,15,6,S Kaul,1,0.47471461964818207
1254100,2,5,6,MK Lomror,0,0.637736622604673
1254100,2,8,6,R Tewatia,0,0.5316265533445353
1254100,2,12,6,Mustafizur Rahman,0,0.5329629641277932
1254100,2,15,6,C Sakariya,0,0.47626964195537647
1254104,1,5,6,AF Milne,0,0.44970099014351717
1254104,1,8,6,RD Chahar,0,0.5441050414926404
1254104,1,12,6,RD Chahar,0,0.35362171480374566
1254104,2,5,6,SN Thakur,0,0.6206421477349217
1254104,2,8,6,MM Ali,1,0.5122213609263353
1254104,2,12,6,SN Thakur,0,0.36630003347765405
1254104,2,15,6,DJ Bravo,1,0.4456134068588137
1254107,1,5,6,Sandeep Sharma,1,0.4722506198118948
1254107,1,8,6,Rashid Khan,1,0.6339441250163135
1254107,1,12,6,Rashid Khan,0,0.44679996180917353
1254107,1,15,6,JO Holder,0,0.42689264776460356
1254107,2,5,6,Arshdeep Singh,1,0.5386725039208443
1254107,2,8,6,Harpreet Brar,0,0.5065946921759471
1254107,2,12,6,Ravi Bishnoi,0,0.421273987204708
1254107,2,15,6,NT Ellis,0,0.38390119286525065
1254114,1,5,6,JR Hazlewood,0,0.5014195480875878
1254114,1,8,6,RA Jadeja,1,0.5448088594769532
1254114,1,12,6,DL Chahar,0,0.4263736683136382
1254114,1,15,6,SN Thakur,0,0.542395965307225
1254114,2,5,6,Avesh Khan,1,0.5200187373920673
1254114,2,8,6,R Ashwin,0,0.44541545567988844
1254114,2,15,6,A Nortje,0,0.3846501011463707
1254115,1,5,6,LH Ferguson,1,0.5931960390425861
1254115,1,8,6,Shakib Al Hasan,0,0.36494560351280575
1254115,1,12,6,SP Narine,1,0.5386920505525328
1254115,2,5,6,HV Patel,1,0.6541841906037476
1254115,2,8,6,YS Chahal,1,0.5799728564561644
1254115,2,12,6,YS Chahal,1,0.39313179404105547
1304051,1,5,6,T Natarajan,1,0.5547403553181107
1304051,1,8,6,Umran Malik,1,0.5235598714720466
1304051,1,12,6,Umran Malik,1,0.36346612629719405
1304051,2,5,6,M Prasidh Krishna,0,0.5958753452443067
1304051,2,8,6,YS Chahal,1,0.6183597378687967
1304051,2,12,6,YS Chahal,1,0.3973666279366737
1304053,1,5,6,KH Pandya,0,0.5924379788231617
1304053,1,8,6,PVD Chameera,0,0.42054560778010064
