match_id,innings,over,ball_in_over,actual_wicket,b2_predicted_class,b2_predicted_risk
392228,1,16,3,1,1,3.1708727
392228,1,16,4,1,1,2.9902837
392228,1,16,5,1,1,2.8287077
392228,1,16,6,1,1,2.7389374
392228,1,16,7,1,1,2.5537128
392228,1,17,1,1,1,2.4833882
392228,1,17,2,1,1,2.591254
392228,1,17,3,1,1,2.5788527
392228,1,17,4,1,1,2.654687
392228,1,17,5,1,1,2.3578408
392228,1,17,6,1,1,2.350732
392228,1,18,1,1,1,2.3882875
392228,1,18,2,1,1,2.5164256
392228,1,18,3,1,1,2.5574238
392228,1,18,4,1,1,2.7220361
392228,1,18,5,1,1,2.9212937
392228,1,18,6,1,1,3.2393656
392228,1,18,7,1,1,3.9002125
392228,1,18,8,1,1,6.0785947
392228,1,19,1,1,1,5.4505486
392228,1,19,2,1,1,4.7902493
392228,1,19,3,1,1,5.2124853
392228,1,19,4,1,1,8.966753
392228,1,19,5,0,1,10.031487
392228,1,19,6,0,1,14.070386
392228,2,0,1,1,1,1.5663211
392228,2,0,2,1,1,1.5663211
392228,2,0,3,1,1,1.6205032
392228,2,0,4,1,1,1.6348674
392228,2,0,5,1,1,1.6935309
392228,2,0,6,1,1,1.6371385
392228,2,1,1,1,1,1.7418342
392228,2,1,2,1,1,1.8118297
392228,2,1,3,1,1,1.8903009
392228,2,1,4,1,1,1.9635038
392228,2,1,5,1,1,2.0090833
392228,2,1,6,1,1,2.0751247
392228,2,2,1,1,1,2.0751247
392228,2,2,2,1,1,2.0988636
392228,2,2,3,1,1,2.108347
392228,2,2,4,1,1,2.1688752
392228,2,2,5,1,1,2.0764217
392228,2,2,6,1,1,2.0896192
392228,2,3,1,1,1,2.3089788
392228,2,3,2,1,1,2.4362972
392228,2,3,3,1,1,2.6271896
392228,2,3,4,1,1,2.5897987
392228,2,3,5,1,1,2.6390603
392228,2,3,6,1,1,2.8828678
392228,2,3,7,1,1,2.8958936
392228,2,4,1,1,1,2.9210763
392228,2,4,2,1,1,2.8384597
392228,2,4,3,1,1,2.8256922
392228,2,4,4,1,1,2.8239527
392228,2,4,5,1,1,3.0139968
392228,2,4,6,1,1,2.8925507
392228,2,5,1,1,1,3.2351074
392228,2,5,2,1,1,3.4348361
392228,2,5,3,1,1,3.4348361
392228,2,5,4,1,1,3.4932017
392228,2,5,5,1,1,4.7005153
392228,2,5,6,1,1,5.06626
392228,2,6,1,1,1,7.636289
392228,2,6,2,1,1,7.6649013
392228,2,6,3,1,1,7.8939776
392228,2,6,4,1,1,10.14428
392228,2,6,5,1,1,10.539011
392228,2,6,6,1,1,10.71386
392228,2,7,1,1,1,10.7501545
392228,2,7,2,1,1,9.9516735
392228,2,7,3,1,1,10.488711
392228,2,7,4,1,1,10.311365
392228,2,7,5,1,1,10.020929
392228,2,7,6,1,1,9.968384
392228,2,8,1,1,1,9.732536
392228,2,8,2,1,1,10.707085
392228,2,8,3,1,1,10.390975
392228,2,8,4,1,1,10.239819
392228,2,8,5,1,1,10.23768
392228,2,8,6,1,1,10.043853
392228,2,9,1,1,1,9.698181
392228,2,9,2,1,1,2.1999743
392228,2,9,3,1,1,2.229384
392228,2,9,4,1,1,1.811472
392228,2,9,5,1,1,1.7455276
392228,2,9,6,1,1,2.0869431
392228,2,10,1,1,1,2.4697037
392228,2,10,2,1,1,2.4697037
392228,2,10,3,1,1,2.386949
392228,2,10,4,1,1,2.417221
392228,2,10,5,1,1,2.2547886
392228,2,10,6,1,1,1.7506977
392228,2,11,1,1,1,2.0838137
392228,2,11,2,1,1,2.1344717
392228,2,11,3,1,1,2.4833019
392228,2,11,4,1,1,2.3434768
392228,2,11,5,1,1,2.2908216
392228,2,11,6,1,1,2.626006
392228,2,12,1,1,1,2.5385597
392228,2,12,2,1,1,2.532663
392228,2,12,3,1,1,2.280613
392228,2,12,4,1,1,2.3075593
392228,2,12,5,1,1,2.2543526
392228,2,12,6,1,1,1.6598673
392228,2,13,1,1,1,2.009186
392228,2,13,2,1,1,2.1193902
392228,2,13,3,1,1,2.664629
392228,2,13,4,1,1,2.5147128
392228,2,13,5,1,1,2.971935
392228,2,13,6,1,1,3.1071858
392228,2,14,1,1,1,3.2020824
392228,2,14,2,1,1,3.1109161
392228,2,14,3,1,1,3.2888887
392228,2,14,4,1,1,3.3885348
392228,2,14,5,1,1,3.0081406
392228,2,14,6,1,1,2.7425191
392228,2,15,1,1,1,2.856074
392228,2,15,2,1,1,3.1705403
392228,2,15,3,1,1,3.0744698
392228,2,15,4,1,1,3.157347
392228,2,15,5,1,1,3.0542808
392228,2,15,6,1,1,3.1986282
392228,2,16,1,1,1,3.45796
392228,2,16,2,1,1,3.0976012
392228,2,16,3,1,1,3.1965532
392228,2,16,4,1,1,3.2272997
392228,2,16,5,1,1,3.1709645
392228,2,16,6,1,1,3.7908027
392228,2,17,1,1,1,3.3081322
392228,2,17,2,0,1,3.3449423
392228,2,17,3,0,1,2.6712205
392228,2,17,4,0,1,2.6598222
392228,2,17,5,0,1,2.4084208
392228,2,17,6,0,1,2.2480106
392228,2,17,7,0,1,2.3273387
392228,2,18,1,0,1,2.3273387
392228,2,18,2,0,1,2.3420978
392228,2,18,3,0,1,2.3679752
392228,2,18,4,0,1,2.5383074
392228,2,18,5,0,1,2.6622422
392228,2,18,6,0,1,2.8748574
392228,2,19,1,0,1,3.859437
392228,2,19,2,0,1,3.920579
392228,2,19,3,0,1,3.920579
392228,2,19,4,0,1,4.1945157
392228,2,19,5,0,1,4.936938
392228,2,19,6,0,1,5.256178
392228,2,19,7,0,1,5.21098
392228,2,19,8,0,1,5.525278
392236,1,0,1,1,1,3.0327337
392236,1,0,2,1,1,2.7603977
392236,1,0,3,1,1,2.6520514
392236,1,0,4,1,1,2.655103
392236,1,0,5,1,1,2.6805787
392236,1,0,6,1,1,2.6680262
392236,1,1,1,1,1,2.947369
392236,1,1,2,1,1,2.9350872
392236,1,1,3,1,1,3.1511188
392236,1,1,4,1,1,3.312672
392236,1,1,5,1,1,3.355293
392236,1,1,6,1,1,2.9212284
392236,1,2,1,1,1,2.9601812
392236,1,2,2,1,1,2.9650345
392236,1,2,3,1,1,3.0776443
392236,1,2,4,1,1,2.9379387
392236,1,2,5,1,1,2.899185
392236,1,2,6,1,1,2.899185
392236,1,3,1,1,1,2.9473593
392236,1,3,2,1,1,2.9738274
392236,1,3,3,1,1,3.1360812
392236,1,3,4,1,1,3.2250981
392236,1,3,5,1,1,3.1360812
392236,1,3,6,1,1,2.8516681
392236,1,4,1,1,1,2.8531098
392236,1,4,2,1,1,2.510871
392236,1,4,3,1,1,2.510871
392236,1,4,4,1,1,2.5160532
392236,1,4,5,1,1,2.4947267
392236,1,4,6,1,1,2.4949412
392236,1,5,1,1,1,2.4331243
392236,1,5,2,1,1,2.4331243
392236,1,5,3,1,1,2.3637238
392236,1,5,4,1,1,2.3637238
392236,1,5,5,1,1,2.3826761
392236,1,5,6,1,1,2.4196842
392236,1,6,1,1,1,2.2153528
392236,1,6,2,1,1,2.4102695
392236,1,6,3,1,1,2.4273074
392236,1,6,4,1,1,2.379994
392236,1,6,5,1,1,2.3813944
392236,1,6,6,1,1,2.2014709
392236,1,7,1,1,1,2.2013147
392236,1,7,2,1,1,2.1481438
392236,1,7,3,1,1,2.0113108
392236,1,7,4,1,1,2.049696
392236,1,7,5,1,1,1.911747
392236,1,7,6,1,1,1.825408
392236,1,8,1,1,1,1.8741541
392236,1,8,2,1,1,1.8052893
392236,1,8,3,1,1,1.8878984
392236,1,8,4,1,1,1.8797641
392236,1,8,5,1,1,1.9489964
392236,1,8,6,1,1,1.9396758
392236,1,8,7,1,1,1.907194
392236,1,9,1,1,1,1.9257376
392236,1,9,2,1,1,1.6546347
392236,1,9,3,1,1,1.7013075
392236,1,9,4,1,1,1.649121
392236,1,9,5,1,1,1.6490797
392236,1,9,6,1,1,1.6916083
392236,1,10,1,1,1,1.7905287
392236,1,10,2,1,1,1.7981915
392236,1,10,3,1,1,1.8924444
392236,1,10,4,1,1,1.8037288
392236,1,10,5,1,1,1.7437367
392236,1,10,6,1,1,1.7814548
392236,1,11,1,1,1,1.9490178
392236,1,11,2,1,1,1.8586404
392236,1,11,3,1,1,1.8465039
392236,1,11,4,1,1,1.6893815
392236,1,11,5,1,1,1.7284379
392236,1,11,6,1,1,1.786733
392236,1,12,1,1,1,1.851426
392236,1,12,2,1,1,1.9812416
392236,1,12,3,1,1,1.9635249
392236,1,12,4,1,1,2.1714542
392236,1,12,5,1,1,2.1238976
392236,1,12,6,1,1,2.1110957
392236,1,13,1,1,1,2.1620185
392236,1,13,2,1,1,2.1978974
392236,1,13,3,1,1,2.2373595
392236,1,13,4,1,1,2.3073568
392236,1,13,5,1,1,2.3491623
392236,1,13,6,1,1,2.437529
392236,1,14,1,1,1,2.5150423
392236,1,14,2,1,1,2.3260758
392236,1,14,3,1,1,2.3217099
392236,1,14,4,1,1,2.3114986
392236,1,14,5,1,1,2.4747064
392236,1,14,6,1,1,2.6176968
392236,1,15,1,1,1,2.6490896
392236,1,15,2,1,1,2.722357
392236,1,15,3,1,1,2.635623
392236,1,15,4,1,1,2.639027
392236,1,15,5,1,1,2.6271052
392236,1,15,6,1,1,2.705545
392236,1,16,1,1,1,2.7295582
392236,1,16,2,1,1,2.6048307
392236,1,16,3,1,1,2.5808375
392236,1,16,4,1,1,2.4713988
392236,1,16,5,1,1,2.1479833
392236,1,16,6,1,1,2.2195296
392236,1,17,1,0,1,1.9537723
392236,1,17,2,0,1,2.185694
392236,1,17,3,0,1,1.920037
392236,1,17,4,0,1,2.1382577
392236,1,17,5,0,1,2.1301641
392236,1,17,6,0,1,2.2083626
392236,1,18,1,0,1,2.2577374
392236,1,18,2,0,1,2.2849422
392236,1,18,3,0,1,2.3306928
392236,1,18,4,0,1,2.5366952
392236,1,18,5,0,1,2.9038794
392236,1,18,6,0,1,3.6016028
392236,1,19,1,0,1,5.3127184
392236,1,19,2,0,1,6.052841
392236,1,19,3,0,1,5.979361
392236,1,19,4,0,1,7.435589
392236,1,19,5,0,1,7.7335277
392236,1,19,6,0,1,7.101833
392236,2,0,1,1,1,2.3202622
392236,2,0,2,1,1,2.3202622
392236,2,0,3,1,1,2.8441648
392236,2,0,4,1,1,2.4450588
392236,2,0,5,1,1,2.4974778
392236,2,0,6,1,1,2.5018256
392236,2,1,1,1,1,2.7631085
392236,2,1,2,1,1,2.465339
392236,2,1,3,1,1,2.725114
392236,2,1,4,1,1,2.8102582
392236,2,1,5,1,1,2.6721826
392236,2,1,6,1,1,2.7515275
392236,2,2,1,1,1,2.7515275
392236,2,2,2,1,1,3.2505534
392236,2,2,3,1,1,3.2505534
392236,2,2,4,1,1,3.344038
392236,2,2,5,1,1,3.283361
392236,2,2,6,1,1,3.283361
392236,2,3,1,1,1,3.5984924
392236,2,3,2,1,1,3.7254276
392236,2,3,3,1,1,3.9958632
392236,2,3,4,1,1,3.9958632
392236,2,3,5,1,1,3.957394
392236,2,3,6,1,1,4.399988
392236,2,4,1,1,1,4.8327746
392236,2,4,2,1,1,5.6473303
392236,2,4,3,1,1,6.54757
392236,2,4,4,1,1,7.114228
392236,2,4,5,1,1,7.5929937
392236,2,4,6,1,1,8.006039
392236,2,4,7,1,1,6.2753277
392236,2,5,1,1,1,6.473591
392236,2,5,2,1,1,6.3478613
392236,2,5,3,1,1,6.5028415
392236,2,5,4,1,1,6.7222366
392236,2,5,5,1,1,8.491444
392236,2,5,6,1,1,9.061797
392236,2,5,7,1,1,8.0985365
392236,2,6,1,1,1,8.0985365
392236,2,6,2,1,1,6.6029434
392236,2,6,3,1,1,8.036171
392236,2,6,4,1,1,9.439258
392236,2,6,5,1,1,2.3470523
392236,2,6,6,1,1,2.3430464
392236,2,7,1,1,1,2.3113663
392236,2,7,2,1,1,2.3309329
392236,2,7,3,1,1,2.3745809
392236,2,7,4,1,1,2.3685062
392236,2,7,5,1,1,2.3984
392236,2,7,6,1,1,2.469043
392236,2,8,1,1,1,2.5172484
392236,2,8,2,1,1,2.5346544
392236,2,8,3,1,1,2.5251637
392236,2,8,4,1,1,2.4450812
392236,2,8,5,1,1,2.2983134
392236,2,8,6,1,1,2.3192728
392236,2,8,7,1,1,2.4288175
392236,2,9,1,1,1,2.4288175
392236,2,9,2,1,1,2.4288175
392236,2,9,3,1,1,2.68196
392236,2,9,4,1,1,2.616904
392236,2,9,5,1,1,2.5654018
392236,2,9,6,1,1,2.5613344
392236,2,9,7,1,1,2.8597035
392236,2,10,1,1,1,2.8597035
392236,2,10,2,1,1,2.852243
392236,2,10,3,1,1,3.0906625
392236,2,10,4,1,1,3.1276572
392236,2,10,5,1,1,3.1878698
392236,2,10,6,1,1,1.8925815
392236,2,11,1,1,1,1.8986869
392236,2,11,2,1,1,1.7648163
392236,2,11,3,1,1,1.8364912
392236,2,11,4,1,1,1.8470778
392236,2,11,5,1,1,1.8410251
392236,2,11,6,1,1,1.8544899
392236,2,11,7,1,1,1.9208548
392236,2,12,1,1,1,1.9393128
392236,2,12,2,1,1,1.9148159
392236,2,12,3,1,1,1.9301642
392236,2,12,4,1,1,1.7538639
392236,2,12,5,1,1,2.1284883
392236,2,12,6,1,1,1.8963029
392236,2,12,7,1,1,1.9183556
392236,2,13,1,1,1,2.0646198
392236,2,13,2,1,1,2.1385372
392236,2,13,3,1,1,2.3022766
392236,2,13,4,1,1,2.2146783
392236,2,13,5,1,1,2.229998
392236,2,13,6,1,1,2.2451136
392236,2,14,1,1,1,2.0261052
392236,2,14,2,1,1,2.0261052
392236,2,14,3,1,1,1.9635514
392236,2,14,4,1,1,1.9701675
392236,2,14,5,1,1,1.7691853
392236,2,14,6,1,1,1.8050289
392236,2,15,1,1,1,1.8928436
392236,2,15,2,1,1,1.9753585
392236,2,15,3,1,1,1.9974161
392236,2,15,4,1,1,1.9974507
392236,2,15,5,1,1,2.018941
392236,2,15,6,1,1,2.0748448
392236,2,16,1,1,1,2.135025
392236,2,16,2,1,1,2.120329
392236,2,16,3,1,1,2.1138918
392236,2,16,4,1,1,2.1729565
392236,2,16,5,1,1,2.1760075
392236,2,16,6,1,1,2.124231
392236,2,17,1,1,1,2.0091152
392236,2,17,2,1,1,1.9514722
392236,2,17,3,1,1,1.9624096
392236,2,17,4,1,1,2.0422153
392236,2,17,5,1,1,4.605059
392236,2,17,6,1,1,4.4618826
392236,2,18,1,1,1,6.089188
392236,2,18,2,0,1,5.953018
392236,2,18,3,0,1,5.976835
392236,2,18,4,0,1,6.8312798
392236,2,18,5,0,1,7.680401
392236,2,18,6,0,1,9.046063
392236,2,19,1,0,1,9.44618
392236,2,19,2,0,1,10.131146
392236,2,19,3,0,1,10.131146
392236,2,19,4,0,1,11.065862
392236,2,19,5,0,1,12.410424
392236,2,19,6,0,1,18.840849
392237,1,0,1,1,1,2.4864671
392237,1,0,2,1,1,2.4864671
392237,1,0,3,1,1,2.557491
392237,1,0,4,1,1,2.6118026
392237,1,0,5,1,1,1.8044041
392237,1,0,6,1,1,1.591595
392237,1,1,1,1,1,1.6615579
392237,1,1,2,1,1,1.6906557
392237,1,1,3,1,1,1.7772818
392237,1,1,4,1,1,2.0944903
392237,1,1,5,1,1,2.155504
392237,1,1,6,1,1,2.1847935
392237,1,2,1,1,1,2.1847935
392237,1,2,2,1,1,2.2045853
392237,1,2,3,1,1,2.4474797
392237,1,2,4,1,1,2.515519
392237,1,2,5,1,1,2.5916965
392237,1,2,6,1,1,2.6751018
392237,1,3,1,1,1,2.5831556
392237,1,3,2,1,1,2.6692998
392237,1,3,3,1,1,2.4981196
392237,1,3,4,1,1,2.4808197
392237,1,3,5,1,1,2.4808197
392237,1,3,6,1,1,2.3355966
392237,1,3,7,1,1,2.337231
392237,1,4,1,1,1,2.3399422
392237,1,4,2,1,1,1.9901296
392237,1,4,3,1,1,2.0236127
392237,1,4,4,1,1,2.0600321
392237,1,4,5,1,1,2.0600321
392237,1,4,6,1,1,2.0041351
392237,1,4,7,1,1,2.0425708
392237,1,5,1,1,1,2.0041351
392237,1,5,2,1,1,2.0064602
392237,1,5,3,1,1,1.9492295
392237,1,5,4,1,1,1.9469708
392237,1,5,5,1,1,1.9289783
392237,1,5,6,1,1,1.8973347
392237,1,6,1,1,1,1.7879095
392237,1,6,2,1,1,1.7563009
392237,1,6,3,1,1,1.7928767
392237,1,6,4,1,1,1.6974283
392237,1,6,5,1,1,1.640243
392237,1,6,6,1,1,1.4986514
392237,1,7,1,1,1,1.4698399
392237,1,7,2,1,1,1.4145839
392237,1,7,3,1,1,1.3157372
392237,1,7,4,1,1,1.3265196
392237,1,7,5,1,1,1.1845517
392237,1,7,6,1,1,1.1345937
392237,1,8,1,1,1,1.1280307
392237,1,8,2,1,1,1.0706279
392237,1,8,3,1,1,1.0528699
392237,1,8,4,1,1,1.1076139
392237,1,8,5,1,1,1.2244873
392237,1,8,6,1,1,1.2298149
392237,1,9,1,1,1,1.2601279
392237,1,9,2,1,1,1.2927119
392237,1,9,3,1,1,1.3446387
392237,1,9,4,1,1,1.2845272
392237,1,9,5,1,1,1.4170775
392237,1,9,6,1,1,1.4049418
392237,1,10,1,1,1,1.444824
392237,1,10,2,1,1,1.470827
392237,1,10,3,1,1,1.6010225
392237,1,10,4,1,1,1.1716001
392237,1,10,5,1,1,1.1524925
392237,1,10,6,1,1,1.1178403
392237,1,11,1,1,1,1.1159112
392237,1,11,2,1,1,1.1652496
392237,1,11,3,1,1,1.1424797
392237,1,11,4,1,1,1.174586
392237,1,11,5,1,1,1.2017411
392237,1,11,6,1,1,1.2636129
392237,1,12,1,1,1,1.4850959
392237,1,12,2,1,1,1.4985217
392237,1,12,3,1,1,1.6759152
392237,1,12,4,1,1,1.7170393
392237,1,12,5,1,1,1.8671387
392237,1,12,6,1,1,1.8619177
392237,1,13,1,1,1,1.9393415
392237,1,13,2,1,1,2.2305038
392237,1,13,3,1,1,2.220454
392237,1,13,4,1,1,2.3969443
392237,1,13,5,1,1,2.376187
392237,1,13,6,1,1,2.5768096
392237,1,14,1,1,1,2.6964235
392237,1,14,2,1,1,2.6964235
392237,1,14,3,1,1,2.673565
392237,1,14,4,1,1,2.7130935
392237,1,14,5,1,1,2.6583495
392237,1,14,6,1,1,2.8345892
392237,1,15,1,1,1,2.98374
392237,1,15,2,1,1,2.8450842
392237,1,15,3,1,1,2.8384326
392237,1,15,4,1,1,2.8857725
392237,1,15,5,1,1,2.739681
392237,1,15,6,1,1,2.8214817
392237,1,16,1,1,1,2.846524
392237,1,16,2,1,1,2.81736
392237,1,16,3,1,1,2.792862
392237,1,16,4,1,1,2.7788665
392237,1,16,5,1,1,2.7934778
392237,1,16,6,1,1,2.6008348
392237,1,16,7,1,1,2.3459332
392237,1,17,1,1,1,2.450599
392237,1,17,2,1,1,2.450599
392237,1,17,3,1,1,2.4181967
392237,1,17,4,1,1,2.519763
392237,1,17,5,1,1,2.4040742
392237,1,17,6,1,1,2.2279916
392237,1,18,1,1,1,2.1804478
392237,1,18,2,1,1,2.2160342
392237,1,18,3,1,1,2.3102646
392237,1,18,4,1,1,2.52165
392237,1,18,5,1,1,2.7941916
392237,1,18,6,1,1,3.4054098
392237,1,18,7,1,1,7.906243
392237,1,19,1,1,1,7.843424
392237,1,19,2,1,1,8.292518
392237,1,19,3,1,1,8.536143
392237,1,19,4,1,1,17.303202
392237,1,19,5,1,1,19.755949
392237,1,19,6,1,1,39.666668
392237,1,19,7,1,1,39.741802
392237,2,0,1,1,1,2.766731
392237,2,0,2,1,1,2.766731
392237,2,0,3,1,1,3.816578
392237,2,0,4,1,1,4.1722827
392237,2,0,5,1,1,4.469002
392237,2,0,6,1,1,5.203259
392237,2,0,7,1,1,6.546922
392237,2,1,1,1,1,6.546922
392237,2,1,2,1,1,5.5862527
392237,2,1,3,1,1,4.043159
392237,2,1,4,1,1,3.978488
392237,2,1,5,1,1,3.6084583
392237,2,1,6,1,1,3.7477982
392237,2,1,7,1,1,3.454519
392237,2,2,1,1,1,3.7352018
392237,2,2,2,1,1,3.8426967
392237,2,2,3,1,1,4.2747264
392237,2,2,4,1,1,4.192997
392237,2,2,5,1,1,3.5151196
392237,2,2,6,1,1,3.5652592
392237,2,2,7,1,1,3.4085453
392237,2,3,1,1,1,3.361938
392237,2,3,2,1,1,3.3149247
392237,2,3,3,1,1,2.922634
392237,2,3,4,1,1,2.922634
392237,2,3,5,1,1,3.1126633
392237,2,3,6,1,1,3.232379
392237,2,3,7,1,1,3.1515405
392237,2,4,1,1,1,3.1515405
392237,2,4,2,1,1,3.3692422
392237,2,4,3,1,1,3.2746198
392237,2,4,4,1,1,3.2029095
392237,2,4,5,1,1,2.9818785
392237,2,4,6,1,1,2.988261
392237,2,5,1,1,1,2.988261
392237,2,5,2,1,1,2.9662442
392237,2,5,3,1,1,3.2473114
392237,2,5,4,1,1,3.8613966
392237,2,5,5,1,1,4.5162954
392237,2,5,6,1,1,4.299955
392237,2,5,7,1,1,4.506197
392237,2,6,1,1,1,3.524971
392237,2,6,2,1,1,2.81067
392237,2,6,3,1,1,2.8533967
392237,2,6,4,1,1,3.0115583
392237,2,6,5,1,1,3.3317916
392237,2,6,6,1,1,3.2572725
392237,2,7,1,1,1,3.1993995
392237,2,7,2,1,1,3.1984084
392237,2,7,3,1,1,3.3961864
392237,2,7,4,1,1,3.4262917
392237,2,7,5,1,1,3.8059304
392237,2,7,6,1,1,2.5909312
392237,2,8,1,1,1,2.6884618
392237,2,8,2,1,1,2.7013679
392237,2,8,3,1,1,2.3768847
392237,2,8,4,1,1,2.794492
392237,2,8,5,1,1,2.9534078
392237,2,8,6,1,1,2.4991663
392237,2,9,1,1,1,2.526213
392237,2,9,2,1,1,2.4011843
392237,2,9,3,1,1,2.4600735
392237,2,9,4,1,1,2.4272141
392237,2,9,5,1,1,2.3287778
392237,2,9,6,1,1,1.7620713
392237,2,10,1,1,1,1.8874092
392237,2,10,2,1,1,2.207926
392237,2,10,3,1,1,2.3009455
392237,2,10,4,1,1,2.334646
392237,2,10,5,1,1,2.4387858
392237,2,10,6,1,1,2.1477056
392237,2,11,1,1,1,2.02964
392237,2,11,2,1,1,2.0003476
392237,2,11,3,1,1,1.9178042
392237,2,11,4,1,1,1.9440265
392237,2,11,5,1,1,1.9569623
392237,2,11,6,1,1,1.9387996
392237,2,12,1,1,1,1.9130123
392237,2,12,2,1,1,2.1090682
392237,2,12,3,1,1,2.1169167
392237,2,12,4,1,1,2.0399783
392237,2,12,5,1,1,2.062632
392237,2,12,6,1,1,2.0549414
392237,2,13,1,1,1,2.1183846
392237,2,13,2,1,1,2.1825874
392237,2,13,3,1,1,2.2318692
392237,2,13,4,1,1,2.1647198
392237,2,13,5,0,1,2.128238
392237,2,13,6,0,1,2.2339978
392237,2,14,1,0,1,2.3619742
392237,2,14,2,0,1,2.3892016
392237,2,14,3,0,1,2.116934
392237,2,14,4,0,1,2.2427475
392237,2,14,5,0,1,2.3724287
392237,2,14,6,0,1,2.3085678
392237,2,15,1,0,1,2.588442
392237,2,15,2,0,1,2.5215328
392237,2,15,3,0,1,2.6119862
392237,2,15,4,0,1,2.593405
392237,2,15,5,0,1,2.6044636
392237,2,15,6,0,1,2.1444726
392237,2,16,1,0,1,2.6442957
392237,2,16,2,0,1,2.198658
392237,2,16,3,0,1,2.1742027
392237,2,16,4,0,1,2.7459311
392237,2,16,5,0,1,2.8263006
392237,2,16,6,0,1,2.801484
392237,2,16,7,0,1,2.6099331
392237,2,17,1,0,1,2.5888922
392237,2,17,2,0,1,2.6017802
392237,2,17,3,0,1,2.588245
392237,2,17,4,0,1,2.480278
419110,1,0,1,1,1,1.0215477
419110,1,0,2,1,1,1.0215477
419110,1,0,3,1,1,1.0417329
419110,1,0,4,1,1,1.0479358
419110,1,0,5,1,1,1.0796695
419110,1,0,6,1,1,1.033059
419110,1,0,7,1,1,1.1670526
419110,1,1,1,1,1,1.0805799
419110,1,1,2,1,1,1.1014011
419110,1,1,3,1,1,1.0283861
419110,1,1,4,1,1,1.0366372
419110,1,1,5,1,1,1.0457027
419110,1,1,6,1,1,1.1303774
419110,1,2,1,1,1,1.0590019
419110,1,2,2,1,1,1.0575665
419110,1,2,3,1,1,1.0726886
419110,1,2,4,1,1,1.0621221
419110,1,2,5,1,1,1.0907302
419110,1,2,6,1,1,1.1002271
419110,1,3,1,1,1,1.1257728
419110,1,3,2,1,1,1.1429067
419110,1,3,3,1,1,1.1421771
419110,1,3,4,1,1,1.1446217
419110,1,3,5,1,1,1.1572839
419110,1,3,6,1,1,1.1951557
419110,1,4,1,1,1,1.2016332
419110,1,4,2,1,1,1.2238017
419110,1,4,3,1,1,1.2026843
419110,1,4,4,1,1,1.2020732
419110,1,4,5,1,1,1.2112621
419110,1,4,6,1,1,1.3024404
419110,1,4,7,1,1,1.3403801
419110,1,4,8,1,1,1.4379311
419110,1,5,1,1,1,1.362495
419110,1,5,2,1,1,1.3518873
419110,1,5,3,1,1,1.4313442
419110,1,5,4,1,1,1.4499384
419110,1,5,5,1,1,1.4565846
419110,1,5,6,1,1,1.4519209
419110,1,5,7,1,1,1.4559009
419110,1,6,1,1,1,1.4559009
419110,1,6,2,1,1,1.4626008
419110,1,6,3,1,1,1.4895817
419110,1,6,4,1,1,1.4881493
419110,1,6,5,1,1,1.5092423
419110,1,6,6,1,1,1.5013187
419110,1,7,1,1,1,1.4761398
419110,1,7,2,1,1,1.5207036
419110,1,7,3,1,1,1.5307702
419110,1,7,4,1,1,1.5410655
419110,1,7,5,1,1,1.6627535
419110,1,7,6,1,1,1.8551042
419110,1,7,7,1,1,1.8401043
419110,1,8,1,1,1,1.8401043
419110,1,8,2,1,1,1.8612497
419110,1,8,3,1,1,1.8231311
419110,1,8,4,1,1,1.801552
419110,1,8,5,1,1,1.8053621
419110,1,8,6,1,1,1.8550508
419110,1,9,1,1,1,1.8054428
419110,1,9,2,1,1,1.7915804
419110,1,9,3,1,1,1.7908965
419110,1,9,4,1,1,1.7965432
419110,1,9,5,1,1,1.8698138
419110,1,9,6,1,1,1.8207586
419110,1,10,1,1,1,1.8953004
419110,1,10,2,1,1,1.9069144
419110,1,10,3,1,1,1.9396602
419110,1,10,4,1,1,1.9601549
419110,1,10,5,1,1,2.0790632
419110,1,10,6,1,1,2.1020966
419110,1,11,1,1,1,2.0712538
419110,1,11,2,1,1,2.1329775
419110,1,11,3,1,1,1.9833707
419110,1,11,4,1,1,2.2117045
419110,1,11,5,1,1,2.1313856
419110,1,11,6,1,1,2.1764486
419110,1,12,1,1,1,2.217758
419110,1,12,2,1,1,2.2587438
419110,1,12,3,1,1,2.1929653
419110,1,12,4,1,1,2.3261814
419110,1,12,5,1,1,2.2498806
419110,1,12,6,1,1,2.2444556
419110,1,13,1,1,1,2.246059
419110,1,13,2,1,1,2.38939
419110,1,13,3,1,1,2.477735
419110,1,13,4,1,1,2.5326965
419110,1,13,5,1,1,2.5502157
419110,1,13,6,1,1,2.6411314
419110,1,14,1,1,1,2.705885
419110,1,14,2,1,1,2.608726
419110,1,14,3,1,1,2.986886
419110,1,14,4,1,1,3.1661768
419110,1,14,5,1,1,3.2363873
419110,1,14,6,1,1,3.5221164
419110,1,14,7,1,1,3.8432968
419110,1,14,8,1,1,4.0409293
419110,1,14,9,1,1,3.854643
419110,1,15,1,1,1,3.7138698
419110,1,15,2,1,1,3.9048471
419110,1,15,3,1,1,3.9357626
419110,1,15,4,1,1,3.9130414
419110,1,15,5,1,1,4.3611193
419110,1,15,6,1,1,4.5918584
419110,1,15,7,1,1,4.5918584
419110,1,16,1,1,1,4.81344
419110,1,16,2,1,1,4.832997
419110,1,16,3,1,1,5.107406
419110,1,16,4,1,1,5.2049613
419110,1,16,5,1,1,5.4979563
419110,1,16,6,1,1,6.0027266
