match_id,innings,over,ball_in_over,bowler,w15_actual,w15_predicted_prob
1216519,2,5,6,A Nortje,1,0.7623219840136641
1216524,1,5,6,K Rabada,1,0.986653486589445
1216524,2,5,6,JO Holder,0,0.30481944536619204
1216525,1,5,6,SN Thakur,1,0.8273572998480265
1216525,2,5,6,Washington Sundar,1,0.053965381074101065
1216527,1,5,6,JC Archer,0,0.682358207112687
1216527,2,5,6,JDS Neesham,1,0.984295605412212
1216528,1,5,6,S Nadeem,0,0.054619351268542
1216540,1,5,6,AD Russell,0,0.8383067316568693
1216540,2,5,6,Washington Sundar,0,0.029800111426387815
1216543,1,5,6,Kartik Tyagi,1,0.32592560136780924
1216543,2,5,6,K Rabada,1,0.727515640044777
1216544,1,5,6,SM Curran,1,0.16058444028975133
1216544,2,5,6,CH Morris,0,0.3297627016068069
1254059,1,5,6,TK Curran,0,0.029297739190899265
1254059,2,5,6,DL Chahar,0,0.5372556766291603
1254060,1,5,6,Mohammad Nabi,0,0.012939790921287973
1254060,2,5,6,PJ Cummins,0,0.01702497674867046
1254070,1,5,6,A Mishra,1,0.7992233308366872
1254070,2,5,6,KH Pandya,0,0.03413775383065081
1254074,1,5,6,Mohammed Shami,0,0.09469529150201585
1254074,2,5,6,JJ Bumrah,1,0.6240557099656966
1254086,1,5,6,K Rabada,0,0.27317235278846613
1254086,2,5,6,CJ Jordan,1,0.9787104081743114
1254090,1,5,6,Arshdeep Singh,1,0.9964829388963162
1254090,2,5,6,HV Patel,0,0.024403854333854003
1254095,1,5,6,Shahbaz Ahmed,0,0.07138068761778242
1254095,2,5,6,S Kaul,1,0.06181959454682463
1254109,1,5,6,Shivam Mavi,1,0.16738223974000363
1254109,2,5,6,B Kumar,0,0.04414503951353241
1254111,1,5,6,Arshdeep Singh,0,0.06312235295123475
1254111,2,5,6,Mustafizur Rahman,0,0.14665213757889894
1254115,1,5,6,LH Ferguson,1,0.6734277703751871
1254115,2,5,6,HV Patel,1,0.962334429190484
1304047,1,5,6,CV Varun,1,0.23197088409898028
1304047,2,5,6,MJ Santner,1,0.8574765452856029
1304054,1,5,6,TG Southee,0,0.2887366679049627
1304055,1,5,6,TS Mills,0,0.002618987956331965
1304055,2,5,6,M Prasidh Krishna,1,0.6630415804227008
1304062,1,5,6,Rashid Khan,0,0.1034691785835156
1304062,2,5,6,K Rabada,0,0.16989638929312587
1304064,1,5,6,Akash Deep,1,0.10122535255446978
1304064,2,5,6,JJ Bumrah,0,0.008546270068763677
1304067,1,5,6,T Natarajan,1,0.5181228018087933
1304067,2,5,6,LH Ferguson,1,0.9856192442662062
1304075,1,5,6,AS Joseph,0,0.0019688460303255847
1304075,2,5,6,M Theekshana,0,0.0477291423413185
1304080,1,5,6,KK Ahmed,0,0.8740579361997423
1304080,2,5,6,R Ashwin,0,0.6243946144301771
1304081,1,5,6,SP Narine,0,0.08486612690415009
1304081,2,5,6,AS Joseph,1,0.33945934490673896
1304103,1,5,6,PVD Chameera,0,0.3500145843308353
1304112,1,5,6,CV Varun,0,0.1915247221072879
1304112,2,5,6,K Gowtham,1,0.970686630063649
1304113,1,5,6,GJ Maxwell,0,0.0009319333879324538
1304113,2,5,6,Yash Dayal,0,0.5557744157939932
1304115,1,5,6,JJ Bumrah,0,0.09988384522557738
1304115,2,5,6,A Nortje,0,0.025271704997932746
1312199,1,5,6,M Prasidh Krishna,0,0.22203771394736607
1312199,2,5,6,JR Hazlewood,1,0.07950884674708503
1359483,1,5,6,DJ Willey,0,0.1666173135353744
1359483,2,5,6,CV Varun,1,0.12364648416757204
1359489,1,5,6,MA Wood,1,0.6862471357915331
1359489,2,5,6,WD Parnell,0,0.6065807869993086
1359490,1,5,6,HR Shokeen,0,0.1580849884847213
1359490,2,5,6,Lalit Yadav,1,0.1642044482076947
1359492,1,5,6,J Little,0,0.26487328462676507
1359492,2,5,6,SM Curran,0,0.0645938693396438
1359493,1,5,6,CV Varun,0,0.7614819924677482
1359493,2,5,6,Umran Malik,1,0.9835863543794258
1359495,1,5,6,Harpreet Brar,1,0.5297696943173713
1359495,2,5,6,K Gowtham,1,0.3332136583317153
1359498,1,5,6,WD Parnell,0,0.06593267314939336
1359498,2,5,6,M Theekshana,1,0.9543371864537517
1359500,1,5,6,R Ashwin,1,0.07482864731904515
1359500,2,5,6,Avesh Khan,1,0.2942983716089247
1359510,2,5,6,CV Varun,1,0.47935223091988804
1359513,1,5,6,Rashid Khan,1,0.6619218253252533
1359513,2,5,6,CV Varun,0,0.11451256315082514
1359519,1,5,6,M Theekshana,0,0.436756234776927
1359525,1,5,6,Yash Thakur,1,0.8853821640707438
1359525,2,5,6,Noor Ahmad,1,0.8254498141698324
1359527,1,5,6,CV Varun,1,0.4080085512084575
1359527,2,5,6,SM Curran,0,0.9713267091805995
1359533,1,5,6,AR Patel,1,0.5155320644240678
1359533,2,5,6,Arshdeep Singh,1,0.9216953042891011
1422120,1,5,6,Harpreet Brar,0,0.00956147656864097
1422120,2,5,6,MR Marsh,0,0.28990502953788644
1422124,1,5,6,Yash Dayal,0,0.04684965329226681
1422124,2,5,6,SM Curran,0,0.9146716565597933
1422125,1,5,6,Rashid Khan,0,0.826627426168944
1422125,2,5,6,TU Deshpande,1,0.22844128192994814
1422128,1,5,6,SP Narine,1,0.9769302253726322
1422128,2,5,6,Yash Dayal,1,0.8316507899766806
1422129,1,5,6,SM Curran,1,0.5770400565708578
1422129,2,5,6,Mohsin Khan,1,0.9807503557262915
1422133,1,5,6,GJ Maxwell,1,0.03444102740115181
1422133,2,5,6,MP Yadav,1,0.10430119756728773
1422135,1,5,6,SM Curran,1,0.8339895301997433
1422135,2,5,6,Noor Ahmad,0,0.27203283455986216
1422136,1,5,6,B Kumar,1,0.21819231252869412
1422136,2,5,6,TU Deshpande,1,0.9796797919188552
1426266,1,5,6,Harshit Rana,1,0.7296927780630093
1426266,2,5,6,Yash Thakur,0,0.8950080225105644
1426273,1,5,6,Mukesh Kumar,1,0.9965441299524007
1426273,2,5,6,T Natarajan,1,0.17294000016086267
1426274,1,5,6,Yash Dayal,0,0.9279919995805176
1426274,2,5,6,MA Starc,0,0.9483110024920438
1426280,1,5,6,Arshdeep Singh,0,0.8196791528553493
1426285,1,5,6,SP Narine,1,0.808573559003981
1426286,1,5,6,Naveen-ul-Haq,0,0.004491605293749263
1426286,2,5,6,JJ Bumrah,1,0.3380084039300934
1426288,1,5,6,Sandeep Sharma,0,0.0009352443155111242
1426288,2,5,6,T Natarajan,1,0.5088212452110764
1426293,1,5,6,JJ Bumrah,0,0.016221400627113927
1426293,2,5,6,PJ Cummins,0,0.009074750629956737
1426300,1,5,6,AR Patel,1,0.048613548208501056
1426300,2,5,6,Mohammed Siraj,1,0.9843095752190839
1426305,1,5,6,PP Chawla,1,0.9930512393170722
1426305,2,5,6,Naveen-ul-Haq,0,0.8390558799809399
1426306,1,5,6,M Theekshana,0,0.01875413894205588
1426306,2,5,6,Yash Dayal,1,0.7375375699414161
1426307,1,5,6,B Kumar,1,0.6596042557028097
1426307,2,5,6,R Dhawan,1,0.639977683760358
1426309,1,5,6,Harshit Rana,0,0.597549825998199
1426309,2,5,6,T Natarajan,0,0.07999144415591311
1473439,1,5,6,M Theekshana,0,0.8055909260736754
1473439,2,5,6,PJ Cummins,1,0.9783293603503509
1473442,1,5,6,K Rabada,1,0.387903810610008
1473442,2,5,6,GJ Maxwell,0,0.687676760471198
1473443,1,5,6,VG Arora,1,0.39591389846789893
1473443,2,5,6,Sandeep Sharma,0,0.012298064616354347
1473449,2,5,6,AD Russell,0,0.12377165327625572
1473450,1,5,6,M Jansen,0,0.0040329135311351376
1473450,2,5,6,Ravi Bishnoi,1,0.9957075023589842
1473452,1,5,6,Simarjeet Singh,1,0.955768801589207
1473452,2,5,6,CV Varun,0,0.04089870192846011
1473453,1,5,6,Ashwani Kumar,0,0.6831542185022297
1473453,2,5,6,DS Rathi,0,0.02926872968050862
1473460,1,5,6,Sandeep Sharma,0,0.048320948337382874
1473460,2,5,6,M Prasidh Krishna,1,0.7295807440874799
1473461,1,5,6,Mukesh Kumar,0,0.0051615768931897454
1473461,2,5,6,JR Hazlewood,0,0.581785700608285
1473463,1,5,6,Avesh Khan,1,0.20107494448159882
1473463,2,5,6,Rashid Khan,1,0.9516291886057445
1473478,1,5,6,JJ Bumrah,0,0.8043675622113692
1473478,2,5,6,E Malinga,1,0.6436859008359725
1473480,1,5,6,PJ Cummins,1,0.041087070591026335
1473483,1,5,6,JR Hazlewood,0,0.0978245272802708
1473483,2,5,6,MA Starc,0,0.9317718326728144
1473486,1,5,6,Harpreet Brar,1,0.9333007740586376
1473486,2,5,6,RA Jadeja,0,0.4984545613754594
1473487,1,5,6,M Theekshana,0,0.5634972427351158
1473487,2,5,6,C Bosch,1,0.8245878586774511
1473488,1,5,6,JD Unadkat,0,0.1807028857279135
1473488,2,5,6,Mohammed Siraj,1,0.6209178523513363
1473493,2,5,6,TA Boult,1,0.009503424791312241
1473497,1,5,6,Fazalhaq Farooqi,0,0.3385471771438661
1473497,2,5,6,M Jansen,1,0.9977690381935979
1485779,1,5,6,V Nigam,1,0.997570108828083
1485779,2,5,6,M Jansen,1,0.7456676256656188
1527687,1,5,6,L Ngidi,1,0.15375399738561737
1527687,2,5,6,Ashok Sharma,1,0.9929229971257091
1527688,1,5,6,Avesh Khan,1,0.995855672813037
1527688,2,5,6,SP Narine,1,0.6546146620397032
1527691,1,5,6,L Ngidi,1,0.5309527512143692
1527691,2,5,6,A Kamboj,1,0.9209184110107569
1529270,2,5,6,E Malinga,1,0.12988906809328238
1529275,1,5,6,Mohsin Khan,0,0.010364935127416795
1529275,2,5,6,N Burger,0,0.02577308027263382
1529276,1,5,6,MJ Santner,0,0.3544693101987595
1529276,2,5,6,Mukesh Choudhary,0,0.07244615533980084
1529286,1,5,6,KA Jamieson,0,0.25027607301204785
1529286,2,5,6,Brijesh Sharma,0,0.42712471212554926
