match_id,innings,over,ball_in_over,b15_actual_remaining,b15_predicted_remaining
1082638,2,17,4,7,23.613161
1082638,2,17,5,6,22.397726
1082638,2,17,6,5,20.183662
1082638,2,18,1,4,18.21937
1082638,2,18,2,4,18.574831
1082649,1,15,1,19,40.242702
1082649,1,15,2,18,40.177567
1082649,1,15,3,16,38.45365
1082649,1,15,4,15,38.47527
1082649,1,15,5,15,37.79404
1082649,1,15,6,15,36.40148
1082649,1,16,1,15,34.17732
1082649,1,16,2,13,27.23892
1082649,1,16,3,13,25.313261
1082649,1,16,4,13,27.889729
1082649,1,16,5,7,27.930798
1082649,1,16,6,7,17.919462
1082649,1,16,7,7,17.248943
1082649,1,17,1,6,10.827326
1082649,1,17,2,6,8.676328
1082649,1,17,3,5,11.708667
1082649,1,17,4,1,11.32088
1082649,1,17,5,1,10.675035
1082649,1,17,6,1,8.646009
1082649,1,18,1,1,5.017771
1082649,1,18,2,1,4.1726203
1082649,1,18,3,0,5.180251
1082649,1,18,4,0,4.7774615
1082649,1,18,5,0,-0.3503137
1082650,1,15,1,48,22.131147
1082650,1,15,2,48,26.071167
1082650,1,15,3,47,22.107416
1082650,1,15,4,47,22.317099
1082650,1,15,5,46,27.02862
1082650,1,15,6,44,23.489729
1082650,1,16,1,43,26.323383
1082650,1,16,2,41,22.76515
1082650,1,16,3,41,25.458456
1082650,1,16,4,40,26.359495
1082650,1,16,5,39,23.3298
1082650,1,16,6,39,24.33555
1082650,1,17,1,37,21.837418
1082650,1,17,2,37,22.699553
1082650,1,17,3,31,21.74275
1082650,1,17,4,30,22.29346
1082650,1,17,5,29,21.322998
1082650,1,17,6,28,22.971928
1082650,1,18,1,24,19.816015
1082650,1,18,2,23,15.993753
1082650,1,18,3,23,14.733091
1082650,1,18,4,22,13.600612
1082650,1,18,5,21,14.976185
1082650,1,18,6,15,12.588555
1082650,1,19,1,14,11.039301
1082650,1,19,2,13,8.716199
1082650,1,19,3,13,8.785758
1082650,1,19,4,9,8.037171
1082650,1,19,5,8,7.354502
1082650,1,19,6,2,4.386666
1082650,1,19,7,1,4.2494636
1082650,1,19,8,0,2.9465768
1082650,2,15,1,45,43.124622
1082650,2,15,2,44,40.714592
1082650,2,15,3,43,33.178757
1082650,2,15,4,39,32.16351
1082650,2,15,5,38,36.437744
1082650,2,15,6,32,37.04025
1082650,2,16,1,31,39.0034
1082650,2,16,2,30,26.992325
1082650,2,16,3,30,26.148075
1082650,2,16,4,29,25.690023
1082650,2,16,5,28,24.281534
1082650,2,16,6,28,19.818146
1082650,2,17,1,28,16.798378
1082650,2,17,2,28,18.040651
1082650,2,17,3,27,18.559639
1082650,2,17,4,26,12.751639
1082650,2,17,5,26,18.286781
1082650,2,17,6,22,18.090324
1082650,2,18,1,21,17.063675
1082650,2,18,2,20,17.66804
1082650,2,18,3,19,15.762814
1082650,2,18,4,18,12.823404
1082650,2,18,5,17,10.685359
1082650,2,18,6,11,9.112031
1082650,2,19,1,9,8.026666
1082650,2,19,2,5,8.985934
1082650,2,19,3,5,7.4605827
1082650,2,19,4,5,6.521288
1082650,2,19,5,4,4.6732073
1082650,2,19,6,2,2.585895
1136563,1,15,1,44,45.376526
1136563,1,15,2,44,45.07738
1136563,1,15,3,43,44.001003
1136563,1,15,4,42,45.33236
1136563,1,15,5,41,44.652885
1136563,1,15,6,40,45.25317
1136563,1,16,1,39,37.99835
1136563,1,16,2,38,40.3417
1136563,1,16,3,38,35.594666
1136563,1,16,4,38,34.31982
1136563,1,16,5,36,32.503014
1136563,1,16,6,35,31.498648
1136563,1,17,1,34,29.498669
1136563,1,17,2,30,29.774004
1136563,1,17,3,29,29.486996
1136563,1,17,4,28,28.360525
1136563,1,17,5,24,25.270838
1136563,1,17,6,23,22.764927
1136563,1,18,1,22,20.85733
1136563,1,18,2,22,20.249743
1136563,1,18,3,22,16.95199
1136563,1,18,4,18,16.500246
1136563,1,18,5,18,15.101989
1136563,1,18,6,17,13.379318
1136563,1,19,1,16,11.681003
1136563,1,19,2,10,11.783295
1136563,1,19,3,6,10.674535
1136563,1,19,4,0,9.640171
1136563,1,19,5,0,5.9756494
1136563,1,19,6,0,2.0570211
1136563,2,15,1,36,45.01387
1136563,2,15,2,32,43.892105
1136563,2,15,3,32,42.851734
1136563,2,15,4,31,42.691788
1136563,2,15,5,31,40.303226
1136563,2,15,6,31,39.85188
1136563,2,15,7,31,33.93674
1136563,2,16,1,30,37.304363
1136563,2,16,2,26,38.15605
1136563,2,16,3,26,35.671303
1136563,2,16,4,25,33.553196
1136563,2,16,5,25,31.034048
1136563,2,16,6,25,32.54598
1136563,2,16,7,21,33.56273
1136563,2,17,1,15,30.789314
1136563,2,17,2,14,29.173092
1136563,2,17,3,14,26.88696
1136563,2,17,4,13,26.17842
1136563,2,17,5,13,23.617785
1136563,2,17,6,13,22.304268
1136563,2,17,7,9,23.89251
1136563,2,18,1,9,18.862755
1136563,2,18,2,8,17.728746
1136563,2,18,3,7,15.706984
1136563,2,18,4,6,14.364773
1136563,2,18,5,5,11.650296
1136563,2,18,6,4,12.494709
1136568,1,15,1,33,20.678566
1136568,1,15,2,32,20.585478
1136568,1,15,3,31,23.85325
1136568,1,15,4,31,25.884129
1136568,1,15,5,30,25.162111
1136568,1,15,6,29,22.914406
1136568,1,16,1,28,22.313824
1136568,1,16,2,27,21.298449
1136568,1,16,3,26,22.715763
1136568,1,16,4,24,21.217447
1136568,1,16,5,23,19.861715
1136568,1,16,6,23,15.156079
1136568,1,17,1,20,16.37823
1136568,1,17,2,19,16.628881
1136568,1,17,3,19,20.42686
1136568,1,17,4,15,20.33197
1136568,1,17,5,14,19.468029
1136568,1,17,6,13,14.743942
1136568,1,17,7,13,15.311407
1136568,1,18,1,12,16.041908
1136568,1,18,2,11,14.4553385
1136568,1,18,3,10,15.011478
1136568,1,18,4,8,11.49118
1136568,1,18,5,2,8.610724
1136568,1,18,6,2,8.305869
1136568,1,19,1,2,7.618554
1136568,1,19,2,1,6.597751
1136568,1,19,3,0,0.9695717
1136568,2,15,1,50,51.425495
1136568,2,15,2,49,50.690563
1136568,2,15,3,48,52.50059
1136568,2,15,4,48,50.09856
1136568,2,15,5,47,47.308125
1136568,2,15,6,46,44.987915
1136568,2,16,1,44,40.634113
1136568,2,16,2,43,40.599224
1136568,2,16,3,42,38.697117
1136568,2,16,4,38,35.879333
1136568,2,16,5,37,38.43602
1136568,2,16,6,31,36.49713
1136568,2,17,1,25,34.95928
1136568,2,17,2,24,41.510406
1136568,2,17,3,18,36.02647
1136568,2,17,4,16,32.95486
1136568,2,17,5,15,28.9861
1136568,2,17,6,14,24.984201
1136568,2,18,1,13,20.714167
1136568,2,18,2,13,18.898287
1136568,2,18,3,12,17.682522
1136568,2,18,4,10,14.4285145
1136568,2,18,5,9,13.234513
1136568,2,18,6,8,12.350457
1136568,2,19,1,8,11.563682
1136568,2,19,2,4,9.257386
1136568,2,19,3,4,8.162138
1136575,1,15,1,48,43.94262
1136575,1,15,2,48,44.519253
1136575,1,15,3,47,41.91092
1136575,1,15,4,46,40.253857
1136575,1,15,5,45,43.58577
1136575,1,15,6,39,43.9696
1136575,1,16,1,38,39.034412
1136575,1,16,2,38,38.111298
1136575,1,16,3,37,36.21998
1136575,1,16,4,37,35.275467
1136575,1,16,5,35,35.111237
1136575,1,16,6,34,32.877304
1136575,1,17,1,33,29.420597
1136575,1,17,2,33,27.701778
1136575,1,17,3,32,30.773901
1136575,1,17,4,26,27.55058
1136575,1,17,5,26,25.819803
1136575,1,17,6,23,23.377117
1136575,1,18,1,19,19.634626
1136575,1,18,2,19,20.517893
1136575,1,18,3,19,18.02031
1136575,1,18,4,18,16.583836
1136575,1,18,5,16,15.917014
1136575,1,18,6,15,13.652351
1136575,1,18,7,13,12.576887
1136575,1,19,1,9,11.21609
1136575,1,19,2,8,10.655809
1136575,1,19,3,6,8.0534935
1136575,1,19,4,5,6.40372
1136575,1,19,5,4,4.4903593
1136575,1,19,6,4,1.9033475
1136575,1,19,7,3,2.635052
1136575,1,19,8,1,1.6279427
1136575,1,19,9,0,2.0763137
1136575,2,15,1,42,42.47749
1136575,2,15,2,40,39.52879
1136575,2,15,3,40,39.024605
1136575,2,15,4,39,36.97877
1136575,2,15,5,39,35.07048
1136575,2,15,6,38,32.048546
1136575,2,16,1,37,32.094017
1136575,2,16,2,36,31.46933
1136575,2,16,3,35,37.107147
1136575,2,16,4,29,37.633907
1136575,2,16,5,28,37.326157
1136575,2,16,6,22,35.387363
1136575,2,17,1,21,34.900604
1136575,2,17,2,20,35.275803
1136575,2,17,3,18,26.772116
1136575,2,17,4,14,23.96142
1136575,2,17,5,13,23.699417
1136575,2,17,6,13,22.732983
1136575,2,18,1,12,19.7992
1136575,2,18,2,10,19.6827
1136575,2,18,3,9,17.666235
1136575,2,18,4,8,16.062933
1136575,2,18,5,7,15.202375
1136575,2,18,6,6,13.298363
1136576,1,15,1,50,54.69854
1136576,1,15,2,48,56.215897
1136576,1,15,3,46,49.73116
1136576,1,15,4,45,45.89827
1136576,1,15,5,44,45.73297
1136576,1,15,6,43,43.825928
1136576,1,16,1,42,41.5256
1136576,1,16,2,41,40.465977
1136576,1,16,3,40,38.675938
1136576,1,16,4,34,38.99407
1136576,1,16,5,33,37.439327
1136576,1,16,6,29,37.21654
1136576,1,16,7,29,35.31739
1136576,1,17,1,29,29.444607
1136576,1,17,2,28,27.652082
1136576,1,17,3,27,26.289658
1136576,1,17,4,26,19.864607
1136576,1,17,5,25,23.837152
1136576,1,17,6,25,22.005867
1136576,1,17,7,25,24.03733
1136576,1,18,1,19,19.867624
1136576,1,18,2,18,18.912378
1136576,1,18,3,17,18.602312
1136576,1,18,4,16,16.868946
1136576,1,18,5,15,16.033287
1136576,1,18,6,14,14.656103
1136576,1,19,1,13,11.925281
1136576,1,19,2,13,10.477917
1136576,1,19,3,12,8.624641
1136576,1,19,4,8,7.5801225
1136576,1,19,5,2,6.7802095
1136576,1,19,6,1,4.2511477
1136576,2,15,1,60,51.402927
1136576,2,15,2,58,50.43128
1136576,2,15,3,57,45.928493
1136576,2,15,4,56,47.846
1136576,2,15,5,52,44.034027
1136576,2,15,6,50,44.23748
1136576,2,15,7,49,47.339222
1136576,2,16,1,48,42.80873
1136576,2,16,2,48,40.16075
1136576,2,16,3,46,38.17375
1136576,2,16,4,45,33.944275
1136576,2,16,5,45,32.56365
1136576,2,16,6,44,30.64138
1136576,2,17,1,44,29.424711
1136576,2,17,2,43,29.103155
1136576,2,17,3,38,27.220985
1136576,2,17,4,37,25.85484
1136576,2,17,5,37,24.782999
1136576,2,17,6,35,23.3406
1136576,2,17,7,34,23.314472
1136576,2,17,8,33,22.845186
1136576,2,17,9,32,23.892427
1136576,2,18,1,31,20.179136
1136576,2,18,2,30,18.561235
1136576,2,18,3,24,17.458662
1136576,2,18,4,23,15.931073
1136576,2,18,5,22,13.918314
1136576,2,18,6,21,12.71162
1136576,2,18,7,19,12.474451
1136576,2,19,1,17,10.570309
1136576,2,19,2,16,9.320881
1136576,2,19,3,15,7.224549
1136576,2,19,4,14,6.4550467
1136576,2,19,5,8,5.9569554
1136576,2,19,6,2,4.2157784
1136576,2,19,7,1,3.7259886
1136577,1,15,1,43,51.28422
1136577,1,15,2,43,51.941704
1136577,1,15,3,43,53.87312
1136577,1,15,4,42,48.167507
1136577,1,15,5,40,46.478745
1136577,1,15,6,40,45.117916
1136577,1,16,1,39,42.90103
1136577,1,16,2,35,41.17748
1136577,1,16,3,34,39.907154
1136577,1,16,4,30,37.61293
1136577,1,16,5,30,35.43181
1136577,1,16,6,30,33.50641
1136577,1,17,1,29,30.885292
1136577,1,17,2,28,29.87228
1136577,1,17,3,27,25.311598
1136577,1,17,4,27,25.698635
1136577,1,17,5,23,23.589777
1136577,1,17,6,22,22.008183
1136577,1,18,1,20,21.702047
1136577,1,18,2,16,20.376804
1136577,1,18,3,15,17.71408
1136577,1,18,4,15,16.28781
1136577,1,18,5,13,15.1607275
1136577,1,18,6,12,14.616383
1136577,1,19,1,8,10.826257
1136577,1,19,2,7,9.949726
1136577,1,19,3,7,8.2755995
1136577,1,19,4,6,5.669407
1136577,1,19,5,4,4.480291
1136577,1,19,6,3,2.2714102
1136577,1,19,7,2,3.4337747
1136577,1,19,8,2,2.2638943
1136577,2,15,1,25,33.72532
1136577,2,15,2,24,30.657465
1136577,2,15,3,23,20.80701
1136577,2,15,4,23,22.591932
1136577,2,15,5,23,21.58237
1136577,2,15,6,23,21.577826
1136577,2,16,1,19,22.410427
1136577,2,16,2,18,21.732855
1136577,2,16,3,17,20.975965
1136577,2,16,4,16,22.198381
1136577,2,16,5,15,21.634005
1136577,2,16,6,14,21.777924
1136577,2,17,1,10,24.235962
1136577,2,17,2,9,23.3516
1136577,2,17,3,8,23.728802
1136577,2,17,4,7,23.279783
1136577,2,17,5,6,21.298542
1136577,2,17,6,4,17.14193
1136577,2,18,1,4,15.082059
1136577,2,18,2,0,13.870658
1136577,2,18,3,0,3.9778776
1136578,1,15,1,45,55.453762
1136578,1,15,2,44,46.47165
1136578,1,15,3,44,43.139442
1136578,1,15,4,44,41.380882
1136578,1,15,5,44,42.604122
1136578,1,15,6,43,47.641872
1136578,1,16,1,43,36.46654
1136578,1,16,2,42,34.47611
1136578,1,16,3,41,37.740612
1136578,1,16,4,37,34.19196
1136578,1,16,5,33,36.07977
1136578,1,16,6,32,34.696304
1136578,1,16,7,32,34.090458
1136578,1,17,1,28,31.484785
1136578,1,17,2,24,32.142414
1136578,1,17,3,20,31.496521
1136578,1,17,4,19,28.436602
1136578,1,17,5,19,26.652998
1136578,1,17,6,18,24.879393
1136578,1,17,7,17,25.143301
1136578,1,17,8,15,26.798512
1136578,1,18,1,11,21.270456
1136578,1,18,2,10,19.394104
1136578,1,18,3,9,18.579002
1136578,1,18,4,8,17.114265
1136578,1,18,5,7,15.122918
1136578,1,18,6,6,11.534048
1136578,1,18,7,6,10.886949
1136578,1,19,1,5,8.697976
1136578,1,19,2,5,5.808657
1136578,1,19,3,5,5.118669
1136578,1,19,4,4,3.3390036
1136578,1,19,5,3,2.428491
1136578,1,19,6,2,1.157447
1136578,1,19,7,1,1.7322135
1136581,1,15,1,32,48.123077
1136581,1,15,2,32,52.190434
1136581,1,15,3,32,51.344128
1136581,1,15,4,31,44.077995
1136581,1,15,5,31,43.33117
1136581,1,15,6,30,38.372135
1136581,1,16,1,30,33.53217
1136581,1,16,2,30,32.45905
1136581,1,16,3,30,33.03877
1136581,1,16,4,30,31.773947
1136581,1,16,5,29,31.753143
1136581,1,16,6,28,31.519344
1136581,1,17,1,27,29.183622
1136581,1,17,2,23,28.821789
1136581,1,17,3,22,29.338991
1136581,1,17,4,16,28.35687
1136581,1,17,5,15,27.093288
1136581,1,17,6,14,26.316448
1136581,1,18,1,14,20.993818
1136581,1,18,2,14,19.550005
1136581,1,18,3,13,17.546616
1136581,1,18,4,9,14.099704
1136581,1,18,5,9,10.192142
1136581,1,18,6,9,9.474694
1136581,1,19,1,9,9.501005
1136581,1,19,2,9,7.5286837
1136581,1,19,3,7,5.1634007
1136581,1,19,4,7,3.5044966
1136581,1,19,5,6,2.4315865
1136581,1,19,6,2,0.8864533
1136581,1,19,7,2,1.4085491
1136581,2,15,1,50,53.050873
1136581,2,15,2,48,51.442993
1136581,2,15,3,47,45.09651
1136581,2,15,4,46,42.704853
1136581,2,15,5,45,40.941338
1136581,2,15,6,45,42.046364
1136581,2,16,1,44,40.26055
1136581,2,16,2,43,38.765827
1136581,2,16,3,43,33.196148
1136581,2,16,4,43,29.11828
1136581,2,16,5,43,28.054062
1136581,2,16,6,43,26.736517
1136581,2,17,1,43,23.856228
1136581,2,17,2,43,25.656954
1136581,2,17,3,42,24.278915
1136581,2,17,4,41,22.028965
1136581,2,17,5,40,21.28333
1136581,2,17,6,38,23.782705
1136581,2,17,7,32,23.597445
1136581,2,18,1,28,19.374542
1136581,2,18,2,24,19.841944
1136581,2,18,3,22,18.709782
1136581,2,18,4,20,16.868364
1136581,2,18,5,18,15.117172
1136581,2,18,6,14,12.800063
1136581,2,18,7,14,12.404044
1136581,2,19,1,10,9.757395
1136581,2,19,2,10,8.960775
1136581,2,19,3,6,6.709446
1136581,2,19,4,6,6.058686
1136582,1,15,1,43,44.22018
1136582,1,15,2,43,42.736675
1136582,1,15,3,42,45.05576
1136582,1,15,4,40,47.129932
1136582,1,15,5,34,47.867664
1136582,1,15,6,33,46.309914
1136582,1,15,7,32,50.403427
1136582,1,15,8,28,43.928654
1136582,1,16,1,27,42.358093
1136582,1,16,2,27,38.13924
1136582,1,16,3,26,37.164932
1136582,1,16,4,25,35.630733
1136582,1,16,5,24,34.32455
1136582,1,16,6,23,31.671936
1136582,1,17,1,22,32.62511
1136582,1,17,2,18,30.345823
1136582,1,17,3,16,27.059954
1136582,1,17,4,16,28.268608
1136582,1,17,5,12,25.347628
1136582,1,17,6,11,23.841454
1136582,1,18,1,10,21.040401
1136582,1,18,2,9,19.395851
1136582,1,18,3,9,18.284428
1136582,1,18,4,8,14.955999
1136582,1,18,5,7,14.303612
1136582,1,18,6,5,12.807673
1136582,1,18,7,4,12.002872
1136582,1,19,1,4,9.484071
1136582,1,19,2,3,6.940483
1136582,1,19,3,3,5.708573
1136582,1,19,4,2,3.4082413
1136582,1,19,5,2,2.358086
1136582,1,19,6,0,1.1070215
1136582,1,19,7,0,1.4344821
1136582,2,15,1,43,44.733418
1136582,2,15,2,42,42.92394
1136582,2,15,3,41,39.40871
1136582,2,15,4,40,40.691
1136582,2,15,5,39,37.030815
1136582,2,15,6,39,34.29996
1136582,2,16,1,38,37.469097
1136582,2,16,2,32,34.129093
1136582,2,16,3,31,34.170284
1136582,2,16,4,30,32.622837
1136582,2,16,5,26,33.553417
1136582,2,16,6,24,32.824593
1136582,2,17,1,23,28.251057
1136582,2,17,2,22,26.844612
1136582,2,17,3,21,26.107553
1136582,2,17,4,20,22.751677
1136582,2,17,5,19,20.924347
1136582,2,17,6,17,19.282629
1136582,2,17,7,16,17.535826
1136582,2,18,1,16,16.750196
1136582,2,18,2,15,13.177506
1136582,2,18,3,15,11.893936
1136582,2,18,4,14,10.918069
1136582,2,18,5,13,9.874404
1136582,2,18,6,12,9.0729885
1136582,2,19,1,12,7.7341022
1136582,2,19,2,12,7.0015388
1136582,2,19,3,6,5.623178
1136582,2,19,4,6,4.431791
1136582,2,19,5,4,3.8814244
1136582,2,19,6,0,2.6606698
1136583,1,15,1,12,21.389872
1136583,1,15,2,12,21.067831
1136583,1,15,3,12,18.838676
1136583,1,15,4,10,18.36791
1136583,1,15,5,10,18.168234
1136583,1,15,6,10,17.730223
1136583,1,16,1,10,16.14314
1136583,1,16,2,9,15.25334
1136583,1,16,3,9,13.246575
1136583,1,16,4,9,15.387419
1136583,1,16,5,9,8.869935
1136583,1,16,6,9,7.933835
1136583,1,17,1,9,7.1023216
1136583,1,17,2,9,7.416326
1136583,1,17,3,9,7.8620515
1136583,1,17,4,9,8.272024
1136583,1,17,5,7,7.8319473
1136583,1,17,6,7,7.700759
1136583,1,18,1,6,9.100924
1136583,1,18,2,6,8.023251
1136583,1,18,3,6,10.48879
1136583,1,18,4,0,0.9264684
1136583,2,15,1,10,31.601812
1136583,2,15,2,9,29.220053
1136583,2,15,3,9,27.175932
1136583,2,15,4,8,27.954212
1136583,2,15,5,8,23.395128
1136583,2,15,6,7,25.83523
1136583,2,16,1,7,20.74634
1136583,2,16,2,7,19.886658
1136583,2,16,3,7,19.019032
1136583,2,16,4,7,18.232258
1136583,2,16,5,7,18.366535
1136583,2,16,6,7,19.488993
1136583,2,17,1,7,14.520359
1136583,2,17,2,6,17.366842
1136583,2,17,3,6,16.991114
1136583,2,17,4,6,10.957739
1136583,2,17,5,6,14.129338
1136583,2,17,6,2,18.532495
1136583,2,18,1,2,14.45143
1136583,2,18,2,2,15.204733
1136583,2,18,3,1,14.867566
1136583,2,18,4,1,13.48539
1136583,2,18,5,0,1.2948482
1136584,1,15,1,63,40.99457
1136584,1,15,2,59,43.295967
1136584,1,15,3,59,55.266075
1136584,1,15,4,53,45.636536
1136584,1,15,5,49,40.011333
1136584,1,15,6,48,39.374493
1136584,1,16,1,48,42.410706
1136584,1,16,2,47,42.026493
1136584,1,16,3,46,37.355167
1136584,1,16,4,45,35.5406
1136584,1,16,5,44,35.80006
1136584,1,16,6,43,34.86603
1136584,1,17,1,41,32.677032
1136584,1,17,2,39,31.568537
1136584,1,17,3,39,26.323805
1136584,1,17,4,39,23.475704
1136584,1,17,5,38,22.444752
1136584,1,17,6,36,23.554161
1136584,1,18,1,32,21.837498
1136584,1,18,2,26,22.102827
1136584,1,18,3,25,20.254429
1136584,1,18,4,24,17.512613
1136584,1,18,5,22,16.48588
1136584,1,18,6,21,15.473271
1136584,1,18,7,15,14.28559
1136584,1,18,8,14,14.639347
1136584,1,19,1,14,9.432107
1136584,1,19,2,14,7.301466
1136584,1,19,3,13,5.929992
1136584,1,19,4,12,4.6755266
1136584,1,19,5,12,1.9956393
1136584,1,19,6,6,1.0799727
1136584,1,19,7,4,1.5540891
1136584,2,15,1,72,49.476543
1136584,2,15,2,71,50.326977
1136584,2,15,3,71,49.946342
1136584,2,15,4,70,48.13845
1136584,2,15,5,69,48.207508
1136584,2,15,6,68,44.727806
1136584,2,15,7,62,43.867474
1136584,2,16,1,56,39.646946
1136584,2,16,2,55,43.78351
1136584,2,16,3,54,44.511833
1136584,2,16,4,52,45.558098
1136584,2,16,5,51,40.431717
1136584,2,16,6,50,32.396915
1136584,2,17,1,46,29.722198
1136584,2,17,2,45,28.689419
1136584,2,17,3,44,29.433617
1136584,2,17,4,38,28.866688
1136584,2,17,5,37,28.123589
1136584,2,17,6,33,23.98228
1136584,2,17,7,32,24.2167
1136584,2,18,1,31,21.480072
1136584,2,18,2,31,19.628815
1136584,2,18,3,30,17.574116
1136584,2,18,4,29,14.994129
1136584,2,18,5,28,15.186982
1136584,2,18,6,22,13.848078
1136584,2,18,7,21,13.031163
1136584,2,18,8,20,13.151575
1136584,2,18,9,19,13.128813
1136584,2,19,1,17,11.648537
1136584,2,19,2,13,11.142982
1136584,2,19,3,7,9.674567
1136584,2,19,4,6,9.85535
1136587,1,15,1,52,48.916595
1136587,1,15,2,52,51.104748
1136587,1,15,3,48,50.259537
1136587,1,15,4,47,44.498848
1136587,1,15,5,41,43.020367
1136587,1,15,6,40,42.4491
1136587,1,15,7,39,40.905075
1136587,1,16,1,38,36.059456
1136587,1,16,2,37,35.93687
1136587,1,16,3,36,34.23399
1136587,1,16,4,32,30.85446
1136587,1,16,5,32,37.004948
1136587,1,16,6,28,35.23328
1136587,1,16,7,27,34.597023
1136587,1,17,1,26,29.647654
1136587,1,17,2,26,27.00028
1136587,1,17,3,25,26.05434
1136587,1,17,4,25,24.870228
1136587,1,17,5,24,24.169765
1136587,1,17,6,23,23.741428
1136587,1,18,1,22,19.32524
1136587,1,18,2,20,21.542406
1136587,1,18,3,14,19.324223
1136587,1,18,4,13,17.354237
1136587,1,18,5,12,15.371535
1136587,1,18,6,11,12.428265
1136587,1,19,1,11,10.322385
1136587,1,19,2,10,9.029439
1136587,1,19,3,9,7.0432615
1136587,1,19,4,8,4.8362255
1136587,1,19,5,8,3.8134363
1136587,1,19,6,6,2.7489643
1136587,2,15,1,47,36.53507
1136587,2,15,2,46,30.29347
1136587,2,15,3,46,32.486572
1136587,2,15,4,44,27.395996
1136587,2,15,5,43,25.407557
1136587,2,15,6,43,26.029919
1136587,2,16,1,42,39.213875
1136587,2,16,2,42,39.652172
1136587,2,16,3,41,36.868103
1136587,2,16,4,40,37.03446
1136587,2,16,5,39,36.9683
1136587,2,16,6,37,34.40401
1136587,2,17,1,37,28.053953
1136587,2,17,2,37,27.974709
1136587,2,17,3,36,28.425083
1136587,2,17,4,32,26.046799
1136587,2,17,5,31,22.201468
1136587,2,17,6,25,21.043863
1136587,2,17,7,24,20.25566
1136587,2,18,1,22,19.88941
1136587,2,18,2,21,19.57622
1136587,2,18,3,17,20.739668
1136587,2,18,4,13,20.734945
1136587,2,18,5,9,18.106565
1136587,2,18,6,9,19.612383
1136587,2,19,1,5,16.852999
1136587,2,19,2,4,12.796439
1136587,2,19,3,2,10.367287
1136587,2,19,4,1,6.4213514
1136594,1,15,1,51,52.894962
1136594,1,15,2,50,43.69346
1136594,1,15,3,44,45.483536
1136594,1,15,4,43,45.122437
1136594,1,15,5,43,43.681927
1136594,1,15,6,42,41.489334
1136594,1,16,1,42,40.646854
1136594,1,16,2,42,34.718483
1136594,1,16,3,41,33.378193
1136594,1,16,4,40,33.996822
1136594,1,16,5,39,27.575907
1136594,1,16,6,39,27.927351
1136594,1,17,1,39,26.762192
1136594,1,17,2,38,25.43574
1136594,1,17,3,37,24.135147
1136594,1,17,4,36,23.266293
1136594,1,17,5,35,23.835072
1136594,1,17,6,29,22.672874
1136594,1,18,1,28,21.490597
1136594,1,18,2,27,20.596424
1136594,1,18,3,27,19.47371
1136594,1,18,4,26,17.742525
1136594,1,18,5,25,16.01084
1136594,1,18,6,23,14.816054
1136594,1,19,1,22,11.770662
1136594,1,19,2,21,10.174427
1136594,1,19,3,15,8.592176
1136594,1,19,4,11,7.371374
1136594,1,19,5,10,4.871272
1136594,1,19,6,10,4.329268
1136594,1,19,7,4,5.071707
1136594,2,15,1,58,45.741375
1136594,2,15,2,57,44.738358
1136594,2,15,3,56,44.782906
1136594,2,15,4,56,44.02589
1136594,2,15,5,55,43.17282
1136594,2,15,6,51,42.67309
1136594,2,15,7,51,42.955193
1136594,2,16,1,51,42.71271
1136594,2,16,2,45,40.607906
1136594,2,16,3,45,37.287567
1136594,2,16,4,45,34.45225
1136594,2,16,5,44,33.164692
1136594,2,16,6,43,34.556313
1136594,2,17,1,37,30.302238
1136594,2,17,2,36,32.134075
1136594,2,17,3,32,31.352867
1136594,2,17,4,31,31.448013
1136594,2,17,5,27,26.779982
1136594,2,17,6,23,27.851515
1136594,2,18,1,17,25.787115
1136594,2,18,2,16,26.12608
1136594,2,18,3,12,25.092724
1136594,2,18,4,6,22.153852
1136594,2,18,5,5,19.797546
1136594,2,18,6,4,17.540358
1136595,1,15,1,38,18.769785
1136595,1,15,2,38,20.49917
1136595,1,15,3,37,21.124462
1136595,1,15,4,37,21.055279
1136595,1,15,5,37,24.215727
1136595,1,15,6,36,23.1659
1136595,1,16,1,35,23.857267
1136595,1,16,2,35,25.703386
1136595,1,16,3,33,25.154705
1136595,1,16,4,33,21.459616
1136595,1,16,5,29,20.61264
1136595,1,16,6,29,19.528639
1136595,1,17,1,28,18.287521
1136595,1,17,2,24,19.58133
1136595,1,17,3,23,19.460964
1136595,1,17,4,22,21.710258
1136595,1,17,5,21,20.736433
1136595,1,17,6,20,18.441097
1136595,1,18,1,15,18.005508
1136595,1,18,2,15,16.022694
1136595,1,18,3,9,14.952541
1136595,1,18,4,5,15.0616865
1136595,1,18,5,5,14.3948145
1136595,1,18,6,4,9.771218
1136595,1,19,1,4,7.7333417
1136595,1,19,2,4,6.2547026
1136595,1,19,3,4,4.797427
1136595,1,19,4,2,3.8968866
1136595,1,19,5,2,2.5210845
1136595,1,19,6,1,1.5071716
1136595,2,15,1,39,45.437004
1136595,2,15,2,39,39.30972
1136595,2,15,3,33,41.222668
1136595,2,15,4,32,40.79461
1136595,2,15,5,32,42.074627
1136595,2,15,6,28,43.002983
1136595,2,16,1,28,40.062305
1136595,2,16,2,27,31.74732
1136595,2,16,3,26,32.143463
1136595,2,16,4,25,30.30699
1136595,2,16,5,24,28.092478
1136595,2,16,6,23,28.325453
1136595,2,17,1,22,27.319244
1136595,2,17,2,21,25.440546
1136595,2,17,3,21,27.35956
1136595,2,17,4,15,25.804132
