match_id,innings,over,ball_in_over,bowler,w11_actual_future_runs,w11_predicted_future_runs
829737,2,12,6,SL Malinga,11,9.368430390272973
829737,2,15,6,HH Pandya,4,8.107894862987104
829759,1,5,6,Anureet Singh,18,19.68644061557624
829759,1,8,6,M Vijay,6,17.78604582467011
829759,1,15,6,Anureet Singh,5,10.3463032107964
829759,2,5,6,P Kumar,24,19.273721913154958
829759,2,8,6,KV Sharma,8,14.723499867037836
829759,2,15,6,B Kumar,2,8.727090210124393
829767,1,5,6,NM Coulter-Nile,13,11.955841219040025
829767,1,8,6,JP Duminy,2,6.786056069558351
829767,1,12,6,AD Mathews,16,13.481115963327017
829767,1,15,6,Imran Tahir,11,9.301306240198736
829767,2,5,6,Anureet Singh,13,15.664550347157581
829767,2,8,6,SN Thakur,11,10.492666118882385
829777,1,5,6,NM Coulter-Nile,24,15.872142189408532
829777,1,8,6,AD Mathews,15,14.397373634924485
829777,1,15,6,A Mishra,2,-0.7052661230347042
829777,2,5,6,DS Kulkarni,21,13.438315305674072
829777,2,8,6,JP Faulkner,12,14.066691284257574
829777,2,12,6,R Bhatia,9,10.88683513328675
829777,2,15,6,DS Kulkarni,15,8.946768077375337
829797,1,5,6,PV Tambe,11,24.74053062691189
829797,1,8,6,PV Tambe,9,16.415630176835162
829797,1,15,6,JP Faulkner,17,12.518267541022341
829797,2,5,6,MM Sharma,6,7.000459683994373
829797,2,8,6,P Negi,18,11.64467766060846
829797,2,12,6,P Negi,1,1.0948378040254914
829797,2,15,6,DJ Bravo,24,12.500983463268959
829809,1,8,6,R Ashwin,7,15.14382157736041
829809,1,15,6,P Negi,0,1.5090719027351267
829809,2,5,6,R Dhawan,6,17.343035330430645
829809,2,8,6,Anureet Singh,26,20.353847667992387
829811,1,5,6,Shakib Al Hasan,22,15.568616958848265
829811,1,8,6,AD Russell,21,14.449498486389484
829811,1,12,6,AD Russell,10,8.244950007667056
829811,1,15,6,M Morkel,11,8.521089509758065
829811,2,5,6,DS Kulkarni,23,13.427261477873982
829811,2,8,6,DS Kulkarni,11,6.73189638046688
829811,2,12,6,BB Sran,1,5.882395467099057
829811,2,15,6,SR Watson,11,11.939024634294832
829813,1,5,6,MA Starc,20,15.37740028703796
829813,1,8,6,D Wiese,13,13.949138939026877
829813,1,12,6,D Wiese,7,11.261647988460918
980909,1,5,6,MJ McClenaghan,16,17.67753971565159
980909,1,8,6,J Suchith,20,12.287983891104107
980909,1,12,6,JJ Bumrah,19,17.27514566592431
980909,2,5,6,GB Hogg,26,15.776192742177527
980909,2,8,6,PP Chawla,15,15.160027489424847
980909,2,12,6,JW Hastings,4,11.155606996355996
980909,2,15,6,AD Russell,17,9.004126137514001
980917,1,5,6,DS Kulkarni,8,7.647950876715606
980917,1,8,6,SB Jakati,1,15.731909129957653
980917,1,15,6,DJ Bravo,27,17.8974167318184
980917,2,5,6,KH Pandya,13,16.33767375235494
980917,2,8,6,MJ McClenaghan,10,10.9358179217941
980917,2,12,6,JJ Bumrah,24,10.891453736086142
980949,1,8,6,RA Jadeja,25,14.11919946012776
980949,2,5,6,R Ashwin,27,13.185460474364564
980949,2,8,6,R Bhatia,7,7.959150717202098
980949,2,15,6,NLTC Perera,9,5.630514143427688
980969,1,5,6,VR Aaron,19,21.64758811144596
980969,1,8,6,YS Chahal,24,13.939045114002909
980969,1,15,6,SR Watson,3,9.983574597093803
980969,2,5,6,NLTC Perera,31,21.05108929671665
980969,2,8,6,A Zampa,21,11.690318138407973
980969,2,12,6,R Bhatia,19,8.698699495489075
980969,2,15,6,RP Singh,18,7.342029257399839
980981,1,5,6,MJ McClenaghan,26,14.75837419921617
980981,1,8,6,JJ Bumrah,15,16.283738852944538
980981,1,15,6,JJ Bumrah,5,10.28021500957592
980981,2,5,6,S Aravind,5,9.640201898740546
980981,2,8,6,YS Chahal,6,16.081460033755373
980981,2,15,6,VR Aaron,17,11.199386809086025
980993,1,5,6,S Nadeem,19,17.746751901192063
980993,1,8,6,A Mishra,23,18.593970986666967
980993,1,12,6,Imran Tahir,16,12.796068819064855
980993,2,5,6,JJ Bumrah,11,18.302206255249843
980993,2,12,6,JJ Bumrah,5,17.587515866094982
980993,2,15,6,JJ Bumrah,3,6.609373225647676
980995,1,5,6,SR Watson,37,16.144043397594828
980995,1,8,6,YS Chahal,16,12.634476400994961
980995,2,5,6,PP Chawla,22,18.57131713718587
980995,2,8,6,AS Rajpoot,16,13.645179585320077
980995,2,12,6,Shakib Al Hasan,24,12.886719127923792
980997,1,5,6,NLTC Perera,24,17.109673277507017
980997,1,8,6,IK Pathan,5,13.592837444341214
980997,1,12,6,A Zampa,9,14.282487032362619
980997,1,15,6,R Ashwin,10,8.760600450534245
980997,2,5,6,CH Morris,4,14.744163207488112
980999,1,5,6,AR Patel,36,31.260276280531187
980999,1,8,6,AR Patel,31,24.125937780559756
980999,1,12,6,MM Sharma,12,21.47136589740404
980999,2,5,6,SR Watson,4,19.23588835297491
980999,2,8,6,YS Chahal,6,15.410543086014831
981011,1,5,6,YS Chahal,30,13.892749063132374
981011,1,8,6,SR Watson,14,11.152901764814972
981011,1,12,6,CH Gayle,5,7.18022377793735
981011,2,8,6,P Negi,7,12.686942940226261
981011,2,12,6,CR Brathwaite,8,12.62223100549169
1082592,1,8,6,A Zampa,16,20.311262313803645
1082592,1,12,6,BA Stokes,9,9.07130951197232
1082592,2,5,6,MJ McClenaghan,16,11.780843236595324
1082592,2,8,6,HH Pandya,9,2.922758504497993
1082592,2,12,6,MJ McClenaghan,7,4.27230580640999
1082601,1,5,6,PP Chawla,32,19.903923871756042
1082601,1,8,6,CR Woakes,4,16.75825853795944
1082601,1,12,6,UT Yadav,11,9.740285044920348
1082601,1,15,6,SP Narine,1,1.2672746233417682
1082601,2,5,6,VR Aaron,7,18.97091750311791
1082601,2,8,6,MP Stoinis,7,18.666424874585786
1082601,2,12,6,MM Sharma,9,14.948037550996775
1082607,1,5,6,S Aravind,12,12.387745063144413
1082607,1,8,6,P Negi,5,12.10140951131157
1082607,1,12,6,SR Watson,29,11.672972247050822
1082607,1,15,6,SR Watson,19,9.569047555123609
1082607,2,5,6,BA Stokes,15,19.192258705303647
1082607,2,8,6,Imran Tahir,10,12.340623397709834
1082607,2,15,6,BA Stokes,2,7.149449139672279
1082615,1,5,6,SN Thakur,39,20.852493105768467
1082615,1,8,6,Imran Tahir,21,19.808466328756186
1082615,1,12,6,DT Christian,8,8.883243855998083
1082615,2,5,6,S Kaul,27,14.466096916411507
1082615,2,8,6,Rashid Khan,7,11.156377914659437
1082615,2,12,6,Mohammed Siraj,23,10.628882719259824
1082615,2,15,6,Mohammed Siraj,17,4.043079981491653
1082624,1,5,6,YS Chahal,13,23.585881885612224
1082624,1,8,6,P Negi,4,12.244701718952554
1082624,2,5,6,DT Christian,19,22.646993738731233
1082624,2,8,6,Washington Sundar,4,22.107453063179445
1082624,2,12,6,Imran Tahir,13,15.687317604742313
1082624,2,15,6,JD Unadkat,1,2.6233826126910307
1082626,1,5,6,MM Sharma,0,18.81026513612735
1082626,1,8,6,AR Patel,16,13.308148487956506
1082626,1,12,6,AR Patel,4,2.518433308627925
1082626,1,15,6,Sandeep Sharma,1,2.0190399515016706
1082626,2,5,6,Mohammed Shami,1,11.756230023367738
1082628,1,5,6,MJ McClenaghan,12,17.147423080356834
1082628,1,8,6,KH Pandya,18,14.371546602698087
1082628,1,15,6,MJ McClenaghan,5,9.705551408249027
1082628,2,5,6,YS Chahal,19,17.131498906115716
1082628,2,8,6,SR Watson,17,18.2545885269322
1082628,2,12,6,YS Chahal,11,10.753954220787422
1082628,2,15,6,YS Chahal,1,1.9681829909369262
1082639,1,5,6,SP Narine,16,13.747061827028926
1082639,1,8,6,CR Woakes,14,12.594563545446919
1082639,1,12,6,AS Rajpoot,7,10.112514542643595
1082639,1,15,6,Kuldeep Yadav,14,11.76243050803227
1082639,2,5,6,MJ Henry,8,14.418643443182251
1082639,2,8,6,Swapnil Singh,12,14.442907938806451
1082639,2,15,6,Sandeep Sharma,5,7.084511020300222
1082640,1,5,6,PJ Cummins,27,23.693191489922768
1082640,1,12,6,CJ Anderson,0,10.6871285527045
1082640,2,8,6,RA Jadeja,15,11.798718894116066
1082643,1,5,6,Mohammad Nabi,3,13.570752715993649
1082643,1,8,6,Rashid Khan,17,11.064607267733292
1082643,1,12,6,Mohammed Siraj,8,9.34188714989616
1082643,2,5,6,JP Faulkner,10,20.367204127422895
1082643,2,8,6,MM Patel,4,11.307506842758809
1082648,1,5,6,SP Narine,17,25.62984278218647
1082648,1,8,6,PP Chawla,18,26.306658478826016
1082648,1,12,6,PP Chawla,13,17.3972916635347
1082648,1,15,6,UT Yadav,0,2.7539968773930674
1136566,1,5,6,CH Morris,17,15.136409913194276
1136566,1,8,6,S Nadeem,11,16.42092330791484
1136566,1,12,6,Mohammed Shami,13,15.854283890039484
1136566,1,15,6,R Tewatia,2,1.1945313200971073
1136567,1,5,6,S Kaul,23,19.3812747670258
1136567,1,8,6,Shakib Al Hasan,20,15.36950017195727
1136567,1,12,6,Rashid Khan,5,5.006821026800975
1136567,2,5,6,JJ Bumrah,10,15.605750604295077
1136567,2,8,6,M Markande,10,12.868402083331166
1136567,2,15,6,Mustafizur Rahman,1,7.6824248324124245
1136568,1,5,6,UT Yadav,8,11.27168199308342
1136568,1,8,6,YS Chahal,19,18.4123862814191
1136568,1,12,6,K Khejroliya,11,11.923354675451412
1136568,2,5,6,R Ashwin,13,17.53998673158251
1136568,2,8,6,AR Patel,13,20.066902716988217
1136568,2,15,6,AJ Tye,5,12.693514479137093
1136571,1,5,6,CR Woakes,33,16.91383102630962
1136571,1,8,6,Washington Sundar,10,10.940692249982993
1136571,1,12,6,YS Chahal,4,10.744316940108265
1136571,1,15,6,UT Yadav,29,11.979388433357231
1136571,2,5,6,BA Stokes,19,23.025688305717715
1136571,2,8,6,S Gopal,7,14.478640472454362
1136571,2,15,6,BA Stokes,15,15.021584132062578
1136572,1,5,6,DL Chahar,0,7.965908060659251
1136572,1,8,6,SR Watson,9,21.893141591802696
1136572,1,12,6,Imran Tahir,10,17.409243473799513
1136572,1,15,6,SN Thakur,13,15.645141704595606
1136572,2,5,6,Mujeeb Ur Rahman,11,25.69265035698593
1136572,2,8,6,R Ashwin,19,21.258025656824632
1136572,2,12,6,R Ashwin,9,10.387313366485447
1136572,2,15,6,BB Sran,2,3.4848276564521914
1136573,1,5,6,S Nadeem,18,15.182428739913043
1136573,1,8,6,R Tewatia,1,12.585820653560832
1136573,1,12,6,Mohammed Shami,42,13.40538201865852
1136573,1,15,6,CH Morris,7,10.633665166626933
1136573,2,5,6,SP Narine,7,13.637216308730205
1136573,2,8,6,Kuldeep Yadav,23,12.865525204626946
1136573,2,12,6,Kuldeep Yadav,1,7.34724795504553
1136574,1,5,6,CR Woakes,15,19.01666395218579
1136574,1,8,6,YS Chahal,23,24.437121503917684
1136574,1,12,6,Mohammed Siraj,12,10.306979070941237
1136574,1,15,6,CJ Anderson,21,11.663223734846852
1136574,2,5,6,Mustafizur Rahman,31,14.528606382991645
1136574,2,8,6,M Markande,18,13.44713681627527
1136574,2,12,6,JJ Bumrah,15,13.699967176849388
1136574,2,15,6,Mustafizur Rahman,18,7.818478718330835
1136577,1,5,6,BA Stokes,12,18.166429532782956
1136577,1,12,6,STR Binny,4,12.74965608460172
1136577,2,5,6,SR Watson,12,22.339970000888936
1136577,2,8,6,SR Watson,3,13.811051739659916
1136577,2,12,6,DJ Bravo,4,15.18151453037733
1136584,1,8,6,Imran Tahir,30,27.98400914423126
1136584,1,12,6,SN Thakur,18,10.787409634707004
1136584,2,5,6,UT Yadav,5,11.228827964575808
1136584,2,8,6,YS Chahal,12,17.145268692707102
1136584,2,12,6,YS Chahal,1,2.2783273000206075
1136584,2,15,6,CJ Anderson,38,16.76478247327128
1136585,1,5,6,BB Sran,0,10.423670688578131
1136585,1,8,6,R Ashwin,27,18.024640284585907
1136585,1,12,6,AJ Tye,14,15.884571824497538
1136585,2,5,6,S Kaul,16,15.599981658768595
1136585,2,8,6,Basil Thampi,0,14.174916717230928
1136585,2,12,6,Shakib Al Hasan,9,15.558264219181149
1136589,1,5,6,Shivam Mavi,18,26.312929692348778
1136589,1,8,6,Kuldeep Yadav,6,17.406915952169037
1136589,1,15,6,Shivam Mavi,9,22.389515778054395
1136589,2,5,6,YS Chahal,18,20.8696092956726
1136589,2,8,6,Mohammed Siraj,25,14.570436322155427
1136589,2,12,6,M Ashwin,9,11.087871642558719
1136598,1,5,6,AR Patel,15,19.131700102409276
1136598,1,8,6,AJ Tye,15,18.505731127943122
1136598,1,12,6,Mujeeb Ur Rahman,4,9.25710088020493
1136598,1,15,6,AS Rajpoot,11,17.882366089448894
1136598,2,5,6,JD Unadkat,25,25.99152120227421
1136598,2,8,6,Anureet Singh,12,20.553271970758665
1136607,1,5,6,DS Kulkarni,17,12.88716088469176
1136607,1,12,6,BA Stokes,16,17.841406311056314
1136607,1,15,6,JC Archer,4,8.757189608644891
1136607,2,5,6,HH Pandya,45,18.516019053661687
1136607,2,8,6,KH Pandya,3,7.397754739051691
1136607,2,12,6,MJ McClenaghan,9,7.498537630927004
1136609,1,5,6,SP Narine,14,13.135564411960935
1136609,1,8,6,M Prasidh Krishna,10,14.811661261265943
1136609,1,12,6,Shivam Mavi,11,10.94885260141173
1136609,2,5,6,BA Stokes,3,6.785300738383022
1136609,2,8,6,IS Sodhi,10,15.020612066488138
1136612,1,5,6,SN Thakur,21,26.557965574072064
1136612,1,8,6,DJ Bravo,48,21.720750912356888
1136612,1,12,6,DJ Bravo,39,18.26013091389026
1136612,1,15,6,L Ngidi,4,12.332240518138466
1136612,2,8,6,A Mishra,6,13.807423868155423
1136612,2,12,6,A Mishra,2,7.586369186159665
1175359,1,5,6,JC Archer,15,14.436600810934737
1175359,1,8,6,K Gowtham,12,7.9354258136048985
1175359,1,15,6,BA Stokes,17,9.465113741824927
1175359,2,5,6,SM Curran,21,18.112494585452147
1175359,2,8,6,R Ashwin,8,17.705542589585942
1175359,2,15,6,Mohammed Shami,6,10.411236490722024
1175360,1,5,6,Harbhajan Singh,14,21.115504553695256
1175360,1,8,6,RA Jadeja,20,20.854292704344505
1175360,1,12,6,RA Jadeja,5,8.893133740974035
1175360,1,15,6,DJ Bravo,12,18.023558262460885
1175360,2,5,6,K Rabada,9,18.431725078615116
1175360,2,8,6,A Mishra,16,14.263433424717702
1175360,2,12,6,AR Patel,3,14.372957732381108
1175360,2,15,6,K Rabada,4,9.593415738609378
1175363,1,5,6,S Kaul,28,15.782762899959215
1175363,1,8,6,Rashid Khan,10,12.077153827654032
1175363,1,12,6,Rashid Khan,6,6.160068557260522
1175363,2,5,6,JC Archer,24,12.537294676124414
1175363,2,8,6,S Gopal,6,12.17147640655015
1175363,2,12,6,JD Unadkat,20,10.10366092638756
1175370,1,5,6,MM Sharma,26,27.189837113485936
1175370,1,8,6,Imran Tahir,18,18.687361596719466
1175370,1,12,6,DJ Bravo,45,21.690675122870957
1175370,1,15,6,DJ Bravo,35,20.49235295022343
1175370,2,5,6,HH Pandya,19,24.586713685010793
1175370,2,12,6,JJ Bumrah,9,12.979706047586903
1175370,2,15,6,SL Malinga,7,10.021681425131698
1178400,1,5,6,MJ Santner,10,12.763059943143492
1178400,1,8,6,RA Jadeja,9,13.474509001414598
1178400,2,5,6,JC Archer,19,22.17179281312806
1178400,2,8,6,R Parag,14,16.51244099369741
1178400,2,12,6,S Gopal,5,7.4134712479643925
1178406,1,5,6,JJ Bumrah,18,18.53808999079805
1178406,1,8,6,HH Pandya,10,14.657657500620399
1178406,1,12,6,SL Malinga,15,17.298004269254125
1178406,2,5,6,Navdeep Saini,10,17.971578614715405
1178406,2,8,6,P Negi,30,17.08370974996276
1178406,2,12,6,YS Chahal,4,9.582912776367928
1178410,1,5,6,M Prasidh Krishna,30,17.47235744339927
1178410,1,8,6,AD Russell,9,13.647642256812711
1178410,1,12,6,SP Narine,10,8.549675609371466
1178410,1,15,6,Kuldeep Yadav,0,3.2240524402621658
1178410,2,5,6,Mohammed Siraj,34,19.484672303066766
1178410,2,8,6,MP Stoinis,28,19.249062744278795
1178410,2,12,6,YS Chahal,20,10.498369707528946
1178423,1,5,6,R Ashwin,19,25.622617445284426
1178423,1,8,6,M Ashwin,21,16.674488205138214
1178423,2,5,6,Rashid Khan,17,18.684243603901194
1178423,2,8,6,Rashid Khan,9,14.431154913649074
1178423,2,12,6,Rashid Khan,3,7.641799781045241
1178423,2,15,6,B Kumar,12,5.677994409750033
1178429,1,5,6,YS Chahal,8,19.36517261591027
1178429,1,8,6,K Khejroliya,20,17.49873557876246
1178429,1,15,6,YS Chahal,1,4.090493580168055
1178429,2,5,6,KK Ahmed,5,10.536603411408075
1178429,2,8,6,Mohammad Nabi,8,16.332931365998157
1178429,2,12,6,B Kumar,4,13.641313185709233
1178429,2,15,6,V Shankar,1,13.861786119088508
1178430,1,5,6,R Ashwin,17,26.901096905540374
1178430,1,12,6,M Ashwin,18,21.399758163243206
1178430,2,5,6,DJ Bravo,24,21.84245947624706
1178430,2,12,6,Harbhajan Singh,6,1.8006348525388902
1178430,2,15,6,Imran Tahir,7,8.111944501387722
1181766,1,5,6,I Sharma,10,10.206541755517666
1181766,1,8,6,A Mishra,10,13.690595196504
1181766,2,5,6,Rashid Khan,9,16.666799580749235
1181766,2,8,6,Rashid Khan,3,14.146099583573008
1181766,2,12,6,Rashid Khan,0,8.856626077226988
1216501,1,5,6,DL Chahar,15,10.016999768167377
1216501,1,8,6,KV Sharma,9,13.036414359434731
1216501,1,15,6,SN Thakur,14,9.947493614909638
1216501,2,8,6,CV Varun,11,11.24501639015142
1216501,2,15,6,SP Narine,10,7.853191140016825
1216504,1,5,6,TK Curran,31,20.6935223463789
1216504,1,8,6,S Gopal,23,14.898015790965099
1216504,1,15,6,TK Curran,24,14.257862552699336
1216504,2,12,6,CV Varun,15,13.668044563508673
1216504,2,15,6,Kuldeep Yadav,14,10.945525880131294
1216507,1,5,6,JD Unadkat,28,22.22458115151193
1216507,1,12,6,JD Unadkat,22,14.93579102841411
1216507,2,5,6,T Natarajan,20,13.729122056562652
1216507,2,8,6,V Shankar,11,19.10150298904385
1216507,2,12,6,V Shankar,2,9.670607891887876
1216507,2,15,6,KK Ahmed,12,10.329021853473261
1216513,1,5,6,SN Thakur,31,23.57220935664485
1216513,1,8,6,PP Chawla,17,20.591767037672017
1216513,1,12,6,DJ Bravo,22,15.44477083923328
1216513,2,5,6,CJ Jordan,23,21.670144713071743
1216513,2,8,6,Ravi Bishnoi,13,13.401680588617449
1216513,2,12,6,Harpreet Brar,15,11.220125276926751
1216514,1,5,6,Washington Sundar,8,13.789320265745992
1216514,1,8,6,A Zampa,8,10.674310490228692
1216514,1,15,6,I Udana,11,8.389676265489765
1216514,2,5,6,TK Curran,29,19.534491631013523
1216514,2,8,6,R Tewatia,16,13.690000117509785
1216514,2,12,6,R Parag,0,6.463718168246972
1216516,1,5,6,SN Thakur,23,22.5409796875288
1216516,1,8,6,PP Chawla,12,17.023439696017693
1216516,1,15,6,SN Thakur,11,9.123241967106807
1216516,2,5,6,T Natarajan,29,14.386281809950148
1216516,2,8,6,Abdul Samad,39,18.940547331725252
1216516,2,12,6,KK Ahmed,15,9.790448331778578
1216517,1,5,6,Arshdeep Singh,22,12.646488801845173
1216517,1,12,6,M Ashwin,12,14.602953387379259
1216517,1,15,6,Mohammed Shami,12,9.72751573678348
1216517,2,5,6,TA Boult,8,11.231869632455933
1216517,2,8,6,NM Coulter-Nile,23,12.932389017291847
1216517,2,12,6,JJ Bumrah,20,12.966351322912924
1216517,2,15,6,JJ Bumrah,11,6.760348161939656
1216529,1,5,6,JL Pattinson,13,17.08476286254569
1216529,1,8,6,RD Chahar,21,17.39245642346669
1216529,1,12,6,KH Pandya,8,9.20237800827886
1216529,1,15,6,TA Boult,10,12.76184067838858
1216529,2,5,6,A Nortje,11,13.20838619307677
1216529,2,15,6,MP Stoinis,10,11.68523077187297
1216532,1,5,6,A Nortje,24,16.84821012668832
1216532,1,8,6,I Sharma,2,8.41044822077976
1216532,1,15,6,A Nortje,13,10.894862991899338
1216532,2,5,6,T Natarajan,13,17.478778280994476
1216532,2,8,6,Abhishek Sharma,21,14.593905477789113
1216532,2,15,6,B Kumar,9,10.134870594375306
1216533,1,5,6,Kartik Tyagi,20,20.967186098405275
1216533,1,8,6,S Gopal,8,16.48992122230694
1216533,1,15,6,BA Stokes,6,18.194912997878003
1216533,2,5,6,JR Hazlewood,8,8.699092052724435
1216533,2,12,6,PP Chawla,28,13.300604606507894
1216542,1,5,6,Mujeeb Ur Rahman,27,16.54482003822563
1216542,1,8,6,Mujeeb Ur Rahman,16,9.778259687047784
1216542,1,12,6,Mohammed Shami,14,11.943846329071752
1216542,1,15,6,Ravi Bishnoi,10,17.04710683966566
1216542,2,5,6,T Natarajan,10,16.028010394021084
1216542,2,12,6,Rashid Khan,0,9.484590712441602
1216543,1,5,6,Kartik Tyagi,8,16.325407846591165
1216543,1,8,6,S Gopal,19,15.23144710675302
1216543,1,15,6,Kartik Tyagi,5,12.205418079300195
1216543,2,5,6,K Rabada,11,14.853829639253638
1216543,2,8,6,AR Patel,9,14.311747336706958
1216543,2,12,6,A Nortje,3,10.276099571548615
1254059,1,5,6,TK Curran,37,26.350574043924766
1254059,1,8,6,R Ashwin,10,10.244179942591082
1254059,1,12,6,MP Stoinis,17,14.647462654055726
1254059,1,15,6,Avesh Khan,5,12.892817099849424
1254059,2,5,6,DL Chahar,12,7.495650629359169
1254059,2,12,6,MM Ali,1,8.31860663781374
1254059,2,15,6,DJ Bravo,10,8.658308538178947
1254075,1,5,6,Mustafizur Rahman,13,18.76833680456344
1254075,1,8,6,C Sakariya,20,16.366704334693328
1254075,1,15,6,Mustafizur Rahman,8,10.056334196778742
1254075,2,5,6,SP Narine,11,23.573890382835767
1254075,2,8,6,PJ Cummins,14,17.666443578292203
1254075,2,15,6,M Prasidh Krishna,10,16.48721945694809
1254079,1,5,6,Avesh Khan,13,19.08695080130261
1254079,1,8,6,A Mishra,11,14.19083816086303
1254079,1,12,6,AR Patel,10,9.859470426531521
1254079,1,15,6,K Rabada,11,11.665619720315917
1254079,2,8,6,YS Chahal,7,18.187903619651095
1254079,2,12,6,HV Patel,22,15.920006981884022
1254079,2,15,6,KA Jamieson,21,8.737940616069103
1254084,1,5,6,TA Boult,20,10.888966754761912
1254084,1,8,6,RD Chahar,12,18.476450629926127
1254084,1,12,6,RD Chahar,10,11.118879362272336
1254084,1,15,6,DS Kulkarni,20,9.887357936739837
1254084,2,5,6,L Ngidi,48,22.081991271159573
1254084,2,8,6,RA Jadeja,23,21.93553022113887
1254084,2,15,6,L Ngidi,16,6.750570019798589
1254095,1,5,6,Shahbaz Ahmed,11,17.362734013969842
1254095,1,8,6,Shahbaz Ahmed,5,8.601923518034905
1254095,1,12,6,DT Christian,9,13.257510233259987
1254095,2,5,6,S Kaul,12,14.488419567005337
1254095,2,8,6,Umran Malik,15,12.825509871795408
1254095,2,12,6,JO Holder,5,7.766589540914202
1254098,1,5,6,SN Thakur,20,20.7967495904275
1254098,1,8,6,RA Jadeja,10,15.13734032727935
1254098,1,15,6,DL Chahar,12,9.316888306873407
1254098,2,5,6,LH Ferguson,19,14.628952381682694
1254098,2,8,6,AD Russell,18,16.771296537223606
1254098,2,12,6,AD Russell,1,7.255826907346615
1254100,1,5,6,S Kaul,24,22.837703777316676
1254100,1,12,6,Rashid Khan,12,8.678831608664378
1254100,1,15,6,S Kaul,2,12.934961126721122
1254100,2,5,6,MK Lomror,16,17.361926420060264
1254100,2,8,6,R Tewatia,21,14.18021820827958
1254100,2,12,6,Mustafizur Rahman,12,12.581619542601867
1254100,2,15,6,C Sakariya,18,9.826915505001683
1254104,1,5,6,AF Milne,10,6.163288114382754
1254104,1,8,6,RD Chahar,18,20.54357693888677
1254104,1,12,6,RD Chahar,6,8.325163569828163
1254104,2,5,6,SN Thakur,23,18.94069480928775
1254104,2,8,6,MM Ali,6,15.66894591012824
1254104,2,12,6,SN Thakur,15,7.830534455236113
1254104,2,15,6,DJ Bravo,3,10.17571393743068
1254107,1,5,6,Sandeep Sharma,10,8.521089269874135
1254107,1,8,6,Rashid Khan,11,20.55446312871386
1254107,1,12,6,Rashid Khan,3,9.081588787716157
1254107,1,15,6,JO Holder,7,8.731326457929873
1254107,2,5,6,Arshdeep Singh,9,12.769172335419785
1254107,2,8,6,Harpreet Brar,13,12.041373160128797
1254107,2,12,6,Ravi Bishnoi,11,7.475816008306844
1254107,2,15,6,NT Ellis,10,7.940221977908311
1254114,1,5,6,JR Hazlewood,12,7.847503526421458
1254114,1,8,6,RA Jadeja,4,14.040186989932197
1254114,1,12,6,DL Chahar,1,9.663349639639062
1254114,1,15,6,SN Thakur,10,9.499822638847162
1254114,2,5,6,Avesh Khan,20,15.291211817089355
1254114,2,8,6,R Ashwin,12,18.064394389555982
1254114,2,15,6,A Nortje,11,8.001331268379342
1254115,1,5,6,LH Ferguson,14,15.14131050365981
1254115,1,8,6,Shakib Al Hasan,9,9.209024268796345
1254115,1,12,6,SP Narine,10,14.316137855216102
1254115,2,5,6,HV Patel,11,14.378965342678466
1254115,2,8,6,YS Chahal,7,11.457901507946756
1254115,2,12,6,YS Chahal,2,6.818091400946423
1304051,1,5,6,T Natarajan,37,21.84050053631349
1304051,1,8,6,Umran Malik,15,17.355212467334116
1304051,1,12,6,Umran Malik,11,11.977479131399912
1304051,2,5,6,M Prasidh Krishna,14,8.4204173599361
1304051,2,8,6,YS Chahal,18,23.70401902243755
1304051,2,12,6,YS Chahal,4,9.749323115460033
1304053,1,5,6,KH Pandya,20,22.8561122678962
1304053,1,8,6,PVD Chameera,16,10.060513876362126
1304053,2,5,6,DJ Bravo,31,20.47133703806046
1304053,2,12,6,D Pretorius,15,16.5109522813619
1304053,2,15,6,DJ Bravo,12,8.61574973071172
1304056,1,5,6,Mustafizur Rahman,12,19.203572248721503
1304056,1,8,6,Kuldeep Yadav,20,16.906812044854828
1304056,1,12,6,Kuldeep Yadav,11,11.537701165167153
1304056,2,5,6,Mohammed Shami,3,8.674550779311508
1304056,2,12,6,Rashid Khan,8,8.869272729280732
1304056,2,15,6,Rashid Khan,0,1.642914988077614
1304064,1,5,6,Akash Deep,13,26.06558286774151
1304064,1,8,6,PWH de Silva,11,21.629494820430914
1304064,1,12,6,Shahbaz Ahmed,12,25.40397529305736
1304064,1,15,6,Mohammed Siraj,23,12.726676347793635
1304064,2,5,6,JJ Bumrah,23,16.740658005782034
1304064,2,8,6,JD Unadkat,14,14.587865712393032
1304064,2,12,6,JD Unadkat,8,8.839623621888688
1304064,2,15,6,KA Pollard,1,8.763924413127029
1304068,1,5,6,Akash Deep,49,27.01624250143093
1304068,1,8,6,GJ Maxwell,19,16.01669907977075
1304068,1,15,6,JR Hazlewood,17,10.000965231976561
1304068,2,5,6,M Theekshana,15,13.495484874392979
1304068,2,8,6,RA Jadeja,20,12.276966475125612
1304068,2,12,6,M Theekshana,9,8.017968730328688
1304069,1,5,6,TS Mills,29,24.512802498746737
1304069,1,8,6,TS Mills,15,18.053922300122082
1304069,1,12,6,TS Mills,7,13.045301148662757
1304069,2,5,6,Arshdeep Singh,16,17.673856687878985
1304069,2,8,6,RD Chahar,15,14.367538913754057
1304069,2,12,6,Arshdeep Singh,5,10.744589677281105
1304070,1,5,6,M Prasidh Krishna,30,20.479245164442872
1304070,1,8,6,R Ashwin,28,25.250669860781414
1304070,1,12,6,YS Chahal,9,10.420330586229007
1304070,1,15,6,YS Chahal,0,1.0181580561057098
1304070,2,5,6,LH Ferguson,14,24.73675385057443
1304070,2,8,6,Rashid Khan,12,14.167339129483361
