match_id,innings,over,ball_in_over,bowler,optimization_score
1082593,2,12,6,P Kumar,2.591666666666667
1082594,1,5,6,AR Patel,-0.1499999999999999
1082594,1,8,6,MP Stoinis,-1.2999999999999998
1082594,1,12,6,T Natarajan,0.6833333333333333
1082594,1,15,6,MP Stoinis,1.2000000000000002
1082594,2,5,6,Imran Tahir,0.9333333333333333
1082594,2,8,6,RD Chahar,0.8
1082594,2,12,6,RD Chahar,1.911764705882353
1082594,2,15,6,Imran Tahir,-2.4875
1082595,1,5,6,PJ Cummins,0.10000000000000009
1082595,1,8,6,S Nadeem,-3.1333333333333337
1082595,1,12,6,A Mishra,7.283333333333333
1082595,1,15,6,CR Brathwaite,6.941666666666667
1082595,2,5,6,B Stanlake,-0.2166666666666665
1082595,2,8,6,YS Chahal,1.8111111111111113
1082595,2,12,6,Iqbal Abdulla,3.335294117647059
1082595,2,15,6,TS Mills,0.13333333333333314
1082596,1,5,6,B Kumar,-0.2666666666666668
1082596,1,8,6,Rashid Khan,-7.033333333333333
1082596,1,12,6,MC Henriques,6.066666666666667
1082596,1,15,6,BCJ Cutting,3.4333333333333336
1082596,2,5,6,DS Kulkarni,5.116666666666667
1082596,2,8,6,S Kaushik,1.616666666666667
1082596,2,12,6,Tejas Baroka,2.9333333333333336
1082597,1,5,6,MJ McClenaghan,3.109090909090909
1082597,1,8,6,Harbhajan Singh,1.25
1082597,1,12,6,Harbhajan Singh,1.827777777777778
1082597,1,15,6,JJ Bumrah,1.427777777777778
1082597,2,5,6,Kuldeep Yadav,0.96
1082597,2,8,6,AS Rajpoot,-4.55
1082597,2,12,6,AS Rajpoot,-3.9666666666666663
1082597,2,15,6,SP Narine,-1.3583333333333332
1082598,1,5,6,Sandeep Sharma,-3.672222222222222
1082598,1,8,6,T Natarajan,4.0600000000000005
1082598,1,12,6,AR Patel,-2.1833333333333336
1082598,1,15,6,VR Aaron,-3.9708333333333328
1082598,2,5,6,TS Mills,1.6166666666666667
1082598,2,8,6,YS Chahal,-1.133333333333333
1082598,2,12,6,P Negi,2.4833333333333334
1082599,1,5,6,DL Chahar,2.9000000000000004
1082599,1,8,6,Imran Tahir,-1.7
1082599,1,12,6,Imran Tahir,-1.8666666666666667
1082599,1,15,6,BA Stokes,-0.7444444444444444
1082599,2,5,6,CH Morris,1.0999999999999999
1082599,2,8,6,S Nadeem,-1.3055555555555556
1082599,2,12,6,PJ Cummins,0.3222222222222223
1082599,2,15,6,A Mishra,-7.405555555555556
1082600,1,5,6,JJ Bumrah,1.616666666666667
1082600,1,8,6,MJ McClenaghan,5.458333333333333
1082600,1,12,6,KH Pandya,7.25
1082600,1,15,6,HH Pandya,-0.2687499999999998
1082600,2,5,6,Mustafizur Rahman,9.383333333333335
1082600,2,8,6,BCJ Cutting,-0.1499999999999999
1082600,2,12,6,Mustafizur Rahman,7.4818181818181815
1082600,2,15,6,A Nehra,2.4666666666666663
1082601,1,5,6,PP Chawla,-2.8666666666666667
1082601,1,8,6,CR Woakes,6.183333333333334
1082601,1,12,6,UT Yadav,-0.3111111111111112
1082601,1,15,6,SP Narine,-2.2130434782608694
1082601,2,5,6,VR Aaron,4.2
1082601,2,8,6,MP Stoinis,2.4833333333333334
1082601,2,12,6,MM Sharma,4.4750000000000005
1082601,2,15,6,Sandeep Sharma,3.4222222222222225
1082602,1,5,6,MJ McClenaghan,1.3916666666666668
1082602,1,8,6,Harbhajan Singh,1.3375
1082602,1,12,6,KH Pandya,1.25
1082602,1,15,6,MJ McClenaghan,-1.5705882352941174
1082602,2,5,6,S Badree,-8.616666666666667
1082602,2,8,6,S Aravind,-0.6818181818181819
1082602,2,12,6,S Aravind,0.1499999999999999
1082602,2,15,6,P Negi,3.9200000000000004
1082603,1,5,6,AJ Tye,-2.2
1082603,1,8,6,RA Jadeja,4.833333333333333
1082603,1,12,6,AJ Tye,-4.925
1082603,1,15,6,Basil Thampi,2.3166666666666664
1082603,2,5,6,Imran Tahir,6.75
1082603,2,8,6,SN Thakur,-1.7454545454545454
1082603,2,12,6,Imran Tahir,3.611111111111111
1082603,2,15,6,Imran Tahir,3.545833333333334
1082604,1,5,6,Rashid Khan,-1.0166666666666668
1082604,1,8,6,MC Henriques,6.22
1082604,1,12,6,A Nehra,3.122222222222222
1082604,1,15,6,Bipul Sharma,2.6545454545454548
1082604,2,5,6,Kuldeep Yadav,1.5333333333333334
1082604,2,8,6,SP Narine,1.866666666666667
1082604,2,12,6,UT Yadav,2.938888888888888
1082604,2,15,6,SP Narine,-1.6416666666666668
1082605,1,5,6,MM Sharma,2.825
1082605,1,8,6,KC Cariappa,-0.4083333333333331
1082605,1,12,6,AR Patel,-0.672222222222222
1082605,1,15,6,VR Aaron,-0.9999999999999996
1082605,2,5,6,PJ Cummins,2.4833333333333334
1082605,2,8,6,A Mishra,0.30000000000000004
1082605,2,12,6,A Mishra,-1.488888888888889
1082605,2,15,6,CJ Anderson,0.6722222222222224
1082606,1,5,6,SL Malinga,5.741666666666667
1082606,1,8,6,KH Pandya,1.866666666666667
1082606,1,12,6,JJ Bumrah,2.6833333333333336
1082606,1,15,6,MJ McClenaghan,-1.9235294117647057
1082606,2,5,6,AJ Tye,3.3833333333333333
1082606,2,8,6,RA Jadeja,5.033333333333333
1082606,2,12,6,Basil Thampi,3.866666666666667
1082606,2,15,6,RA Jadeja,3.325
1082607,1,5,6,S Aravind,3.4454545454545458
1082607,1,8,6,P Negi,-2.425
1082607,1,12,6,SR Watson,2.9545454545454546
1082607,1,15,6,SR Watson,0.5277777777777781
1082607,2,5,6,BA Stokes,-2.65
1082607,2,8,6,Imran Tahir,3.4916666666666667
1082607,2,12,6,Imran Tahir,-0.1291666666666666
1082607,2,15,6,BA Stokes,-3.8777777777777773
1082608,1,5,6,SP Narine,0.8
1082608,1,8,6,CR Woakes,3.9083333333333337
1082608,1,12,6,UT Yadav,1.1055555555555554
1082608,1,15,6,Kuldeep Yadav,4.016666666666667
1082608,2,5,6,PJ Cummins,4.3
1082608,2,8,6,A Mishra,2.2818181818181817
1082608,2,12,6,AD Mathews,2.7916666666666665
1082608,2,15,6,PJ Cummins,2.45
1082609,1,5,6,I Sharma,0.1333333333333333
1082609,1,8,6,KC Cariappa,3.858333333333334
1082609,1,12,6,Sandeep Sharma,2.2055555555555553
1082609,1,15,6,KC Cariappa,1.5391304347826087
1082609,2,5,6,Rashid Khan,6.08
1082609,2,8,6,Mohammad Nabi,-0.6833333333333335
1082609,2,12,6,Mohammad Nabi,-0.4750000000000001
1082609,2,15,6,Rashid Khan,-0.9416666666666661
1082610,1,5,6,RA Jadeja,3.8833333333333333
1082610,1,8,6,AJ Tye,1.1666666666666667
1082610,1,12,6,Basil Thampi,-0.9277777777777777
1082610,1,15,6,DS Kulkarni,1.1625000000000005
1082610,2,5,6,YS Chahal,-1.7666666666666668
1082610,2,8,6,AF Milne,4.609090909090909
1082610,2,12,6,AF Milne,5.8500000000000005
1082610,2,15,6,TM Head,3.15
1082611,1,5,6,PJ Cummins,2.9333333333333336
1082611,1,8,6,Z Khan,2.1166666666666667
1082611,1,12,6,PJ Cummins,4.039130434782608
1082611,1,15,6,AD Mathews,6.941666666666667
1082611,2,5,6,Rashid Khan,2.2666666666666666
1082611,2,8,6,Rashid Khan,2.0083333333333337
1082611,2,12,6,MC Henriques,5.65
1082611,2,15,6,MC Henriques,4.7444444444444445
1082612,1,5,6,MJ McClenaghan,-0.2666666666666668
1082612,1,8,6,KH Pandya,1.5
1082612,1,12,6,KH Pandya,0.17826086956521714
1082612,1,15,6,SL Malinga,5.364705882352942
1082612,2,5,6,MP Stoinis,4.72
1082612,2,8,6,AR Patel,3.936363636363637
1082612,2,12,6,Sandeep Sharma,6.252941176470588
1082613,1,5,6,SK Raina,-0.8583333333333333
1082613,1,8,6,RA Jadeja,3.5166666666666666
1082613,1,12,6,RA Jadeja,3.0777777777777775
1082613,1,15,6,Basil Thampi,4.841666666666667
1082613,2,5,6,Shakib Al Hasan,4.15
1082613,2,8,6,CR Woakes,1.75
1082613,2,12,6,UT Yadav,-0.75
1082613,2,15,6,SP Narine,4.3500000000000005
1082614,1,5,6,CH Morris,-1.2416666666666665
1082614,1,8,6,A Mishra,-2.5333333333333337
1082614,1,12,6,A Mishra,-5.411764705882353
1082614,1,15,6,PJ Cummins,-1.1722222222222218
1082614,2,5,6,JJ Bumrah,-4.96
1082614,2,8,6,HH Pandya,-0.2181818181818181
1082614,2,12,6,MG Johnson,-1.234782608695652
1082614,2,15,6,MJ McClenaghan,-7.255555555555556
1082615,1,5,6,SN Thakur,4.616666666666667
1082615,1,8,6,Imran Tahir,-3.6
1082615,1,12,6,DT Christian,-2.2
1082615,1,15,6,DT Christian,-1.5416666666666667
1082615,2,5,6,S Kaul,8.6
1082615,2,8,6,Rashid Khan,1.1666666666666667
1082615,2,12,6,Mohammed Siraj,3.5250000000000004
1082615,2,15,6,Mohammed Siraj,3.083333333333334
1082616,1,5,6,AJ Tye,5.8
1082616,1,8,6,RA Jadeja,2.4583333333333335
1082616,1,12,6,RA Jadeja,3.2500000000000004
1082616,1,15,6,AJ Tye,1.4055555555555552
1082616,2,5,6,MM Sharma,-0.041666666666666685
1082616,2,8,6,AR Patel,-0.016666666666666774
1082616,2,12,6,AR Patel,-2.683333333333333
1082616,2,15,6,MM Sharma,-0.12777777777777788
1082617,1,5,6,STR Binny,0.7166666666666665
1082617,1,8,6,S Badree,0.8277777777777775
1082617,1,12,6,P Negi,-0.36666666666666664
1082617,1,15,6,S Aravind,3.8277777777777775
1082617,2,5,6,UT Yadav,-1.9166666666666667
1082617,2,8,6,CR Woakes,-8.483333333333334
1082618,1,5,6,KV Sharma,2.9083333333333337
1082618,1,8,6,Harbhajan Singh,1.9500000000000002
1082618,1,12,6,Harbhajan Singh,-1.125
1082618,1,15,6,MJ McClenaghan,3.849999999999999
1082618,2,5,6,SN Thakur,4.636363636363637
1082618,2,8,6,Washington Sundar,-0.32499999999999973
1082618,2,12,6,BA Stokes,-4.783333333333333
1082618,2,15,6,SN Thakur,3.7944444444444443
1082620,1,5,6,SP Narine,4.5
1082620,1,8,6,C de Grandhomme,2.8166666666666664
1082620,1,12,6,Kuldeep Yadav,2.7083333333333335
1082620,1,15,6,Kuldeep Yadav,3.2333333333333334
1082620,2,5,6,DT Christian,2.4833333333333334
1082620,2,8,6,Imran Tahir,4.95
1082620,2,12,6,SN Thakur,3.2470588235294113
1082620,2,15,6,Imran Tahir,5.4
1082621,1,5,6,Basil Thampi,-0.12222222222222223
1082621,1,8,6,RA Jadeja,-1.1083333333333332
1082621,1,12,6,JP Faulkner,2.4833333333333334
1082621,1,15,6,AJ Tye,-7.65
1082621,2,5,6,S Aravind,1.5166666666666666
1082621,2,8,6,A Choudhary,3.6
1082621,2,12,6,P Negi,3.1181818181818186
1082622,1,5,6,Kuldeep Yadav,1.75
1082622,1,8,6,CR Woakes,2.9583333333333335
1082622,1,12,6,C de Grandhomme,7.416666666666667
1082622,1,15,6,NM Coulter-Nile,-1.4666666666666663
1082622,2,5,6,K Rabada,-0.4916666666666664
1082622,2,8,6,PJ Cummins,3.7750000000000004
1082622,2,12,6,CJ Anderson,1.7294117647058824
1082622,2,15,6,CH Morris,6.0166666666666675
1082623,1,5,6,I Sharma,2.0388888888888888
1082623,1,8,6,Anureet Singh,6.183333333333334
1082623,1,12,6,AR Patel,5.044444444444445
1082623,1,15,6,GJ Maxwell,0.6555555555555557
1082623,2,5,6,DJ Hooda,8.15
1082623,2,8,6,S Kaul,-1.3333333333333333
1082623,2,12,6,MC Henriques,6.294444444444445
1082623,2,15,6,B Kumar,-3.15
1082624,1,5,6,YS Chahal,6.066666666666667
1082624,1,8,6,P Negi,0.06666666666666657
1082624,1,12,6,YS Chahal,5.875
1082624,1,15,6,S Badree,0.3208333333333336
1082624,2,5,6,DT Christian,1.5333333333333334
1082624,2,8,6,Washington Sundar,-2.65
1082624,2,12,6,Imran Tahir,-3.125
1082624,2,15,6,JD Unadkat,-1.7347826086956522
1082625,1,5,6,SL Malinga,-3.0416666666666665
1082625,1,8,6,KH Pandya,-2.290909090909091
1082625,1,12,6,JJ Bumrah,-2.0583333333333336
1082625,1,15,6,KH Pandya,-7.841666666666667
1082625,2,5,6,AJ Tye,3.3833333333333333
1082625,2,8,6,SK Raina,2.4444444444444446
1082625,2,12,6,RA Jadeja,5.116666666666667
1082625,2,15,6,JP Faulkner,-1.8055555555555551
1082626,1,5,6,MM Sharma,-0.6499999999999999
1082626,1,8,6,AR Patel,-5.4
1082626,1,12,6,AR Patel,-4.365217391304347
1082626,1,15,6,Sandeep Sharma,-9.291304347826086
1082626,2,5,6,Mohammed Shami,3.509090909090909
1082627,1,5,6,Kuldeep Yadav,5.539999999999999
1082627,1,8,6,NM Coulter-Nile,2.409090909090909
1082627,1,12,6,CR Woakes,2.316666666666667
1082627,1,15,6,SP Narine,5.772222222222223
1082627,2,5,6,MC Henriques,3.4333333333333336
1082627,2,8,6,Rashid Khan,4.45
1082627,2,12,6,Mohammed Siraj,-4.194444444444445
1082627,2,15,6,Rashid Khan,4.0260869565217385
1082628,1,5,6,MJ McClenaghan,1.8666666666666667
1082628,1,8,6,KH Pandya,3.2
1082628,1,12,6,KH Pandya,-1.7166666666666666
1082628,1,15,6,MJ McClenaghan,1.4611111111111106
1082628,2,5,6,YS Chahal,2.825
1082628,2,8,6,SR Watson,1.3916666666666668
1082628,2,12,6,YS Chahal,0.3611111111111116
1082628,2,15,6,YS Chahal,1.0
1082629,1,5,6,Imran Tahir,0.7166666666666665
1082629,1,8,6,DT Christian,5.260000000000001
1082629,1,12,6,BA Stokes,3.738888888888888
1082629,1,15,6,Imran Tahir,-7.8375
1082629,2,5,6,JP Faulkner,-0.9666666666666666
1082629,2,8,6,Ankit Soni,-0.875
1082629,2,12,6,Ankit Soni,0.31304347826086976
1082629,2,15,6,DR Smith,3.441176470588236
1082630,1,5,6,Mohammed Shami,2.8500000000000005
1082630,1,8,6,A Mishra,-2.65
1082630,1,12,6,A Mishra,-1.3055555555555556
1082630,1,15,6,Mohammed Shami,-1.852173913043478
1082630,2,5,6,MC Henriques,7.7
1082630,2,8,6,Rashid Khan,2.4833333333333334
1082630,2,12,6,Yuvraj Singh,7.866666666666667
1082630,2,15,6,B Kumar,-0.2944444444444446
1082631,1,5,6,Washington Sundar,-1.9500000000000002
1082631,1,8,6,SN Thakur,-0.1499999999999999
1082631,1,12,6,DT Christian,1.5333333333333334
1082631,1,15,6,Imran Tahir,1.133333333333333
1082631,2,5,6,NM Coulter-Nile,5.288235294117647
1082631,2,8,6,CR Woakes,-4.044444444444444
1082631,2,12,6,Kuldeep Yadav,5.375
1082631,2,15,6,UT Yadav,-0.35000000000000003
1082632,1,5,6,PJ Cummins,4.025
1082632,1,8,6,MN Samuels,1.7000000000000002
1082632,1,12,6,CJ Anderson,5.200000000000001
1082632,1,15,6,CJ Anderson,4.054545454545455
1082632,2,5,6,JP Faulkner,1.25
1082632,2,8,6,SK Raina,5.15
1082632,2,12,6,DR Smith,5.116666666666667
1082632,2,15,6,PJ Sangwan,1.5458333333333338
1082633,1,5,6,S Badree,1.0333333333333334
1082633,1,8,6,P Negi,0.04166666666666666
1082633,1,12,6,P Negi,-0.2944444444444446
1082633,1,15,6,YS Chahal,-4.9772727272727275
1082633,2,5,6,VR Aaron,1.4250000000000003
1082633,2,8,6,AR Patel,-0.1499999999999999
1082633,2,12,6,VR Aaron,1.6437500000000003
1082633,2,15,6,GJ Maxwell,-3.6588235294117646
1082634,1,5,6,MC Henriques,5.15
1082634,1,8,6,Bipul Sharma,-1.725
1082634,1,12,6,Bipul Sharma,1.5125000000000002
1082634,1,15,6,S Kaul,-2.011111111111111
1082634,2,5,6,Washington Sundar,1.6833333333333333
1082634,2,8,6,SN Thakur,4.166666666666667
1082634,2,12,6,BA Stokes,-5.683333333333334
1082634,2,15,6,Imran Tahir,-1.008333333333333
1082635,1,5,6,PJ Cummins,8.16
1082635,1,8,6,A Mishra,-2.425
1082635,1,12,6,CJ Anderson,3.516666666666667
1082635,1,15,6,K Rabada,1.0999999999999996
1082635,2,5,6,SL Malinga,-6.208333333333333
1082635,2,8,6,Harbhajan Singh,-4.677777777777778
1082635,2,12,6,HH Pandya,-1.1
1082636,1,5,6,UT Yadav,-4.147058823529412
1082636,1,8,6,PP Chawla,1.75
1082636,1,12,6,C de Grandhomme,2.2
1082636,1,15,6,SP Narine,-2.4875
1082636,2,5,6,YS Chahal,7.65
1082636,2,8,6,TM Head,-3.0
1082636,2,12,6,TM Head,4.1000000000000005
1082637,1,5,6,JP Faulkner,7.416666666666667
1082637,1,8,6,RA Jadeja,4.509090909090909
1082637,1,12,6,Ankit Soni,3.772222222222222
1082637,1,15,6,DS Kulkarni,-0.8416666666666665
1082637,2,5,6,MM Sharma,4.025
1082637,2,8,6,AR Patel,4.808333333333334
1082637,2,12,6,AR Patel,4.405555555555555
1082637,2,15,6,MM Sharma,3.7708333333333335
1082638,1,5,6,Mohammad Nabi,-2.888888888888889
1082638,1,8,6,Rashid Khan,2.9333333333333336
1082638,1,12,6,B Kumar,1.3916666666666668
1082638,1,15,6,Mohammed Siraj,3.7411764705882358
1082638,2,5,6,MJ McClenaghan,-1.8083333333333333
1082638,2,8,6,KV Sharma,3.2750000000000004
1082638,2,12,6,JJ Bumrah,-1.6916666666666667
1082638,2,15,6,JJ Bumrah,-0.761111111111111
1082639,1,5,6,SP Narine,-1.4416666666666667
1082639,1,8,6,CR Woakes,-2.663636363636363
1082639,1,12,6,AS Rajpoot,4.166666666666667
1082639,1,15,6,Kuldeep Yadav,1.3333333333333333
1082639,2,5,6,MJ Henry,4.841666666666667
1082639,2,8,6,Swapnil Singh,3.7800000000000002
1082639,2,12,6,Swapnil Singh,3.941666666666667
1082639,2,15,6,Sandeep Sharma,3.677777777777778
1082640,1,5,6,PJ Cummins,2.6166666666666667
1082640,1,8,6,A Mishra,3.7416666666666667
1082640,1,12,6,CJ Anderson,4.663636363636364
1082640,1,15,6,Z Khan,2.5833333333333335
1082640,2,5,6,DR Smith,8.483333333333334
1082640,2,8,6,RA Jadeja,2.9333333333333336
1082640,2,12,6,RA Jadeja,2.654166666666667
1082640,2,15,6,DS Kulkarni,0.041666666666666685
1082641,1,5,6,KV Sharma,2.6166666666666667
1082641,1,8,6,Harbhajan Singh,10.450000000000001
1082641,1,12,6,KV Sharma,2.0777777777777775
1082641,1,15,6,MJ McClenaghan,4.9
1082641,2,5,6,MM Sharma,7.366666666666667
1082641,2,8,6,MM Sharma,5.425
1082641,2,12,6,AR Patel,0.4083333333333335
1082641,2,15,6,MJ Henry,10.300000000000002
1082642,1,5,6,SN Thakur,3.5250000000000004
1082642,1,8,6,A Zampa,1.0250000000000004
1082642,1,12,6,A Zampa,0.11666666666666675
1082642,1,15,6,Washington Sundar,0.11666666666666675
1082642,2,5,6,Mohammed Shami,4.390909090909091
1082642,2,8,6,A Mishra,3.6333333333333333
1082642,2,12,6,PJ Cummins,1.7583333333333335
1082642,2,15,6,Mohammed Shami,1.3588235294117648
1082643,1,5,6,Mohammad Nabi,1.9833333333333332
1082643,1,8,6,Rashid Khan,7.65
1082643,1,12,6,Mohammed Siraj,-2.2888888888888888
1082643,1,15,6,Rashid Khan,-4.508333333333333
1082643,2,5,6,JP Faulkner,6.966666666666667
1082643,2,8,6,MM Patel,4.133333333333333
1082643,2,12,6,JP Faulkner,5.9
1082643,2,15,6,RA Jadeja,2.2944444444444447
1082644,1,5,6,UT Yadav,4.616666666666667
1082644,1,8,6,AS Rajpoot,-3.6
1082644,1,12,6,AS Rajpoot,-1.7888888888888888
1082644,1,15,6,UT Yadav,1.4583333333333335
1082644,2,5,6,KV Sharma,-1.8083333333333333
1082644,2,8,6,R Vinay Kumar,0.8200000000000001
1082644,2,12,6,HH Pandya,4.783333333333333
1082644,2,15,6,MG Johnson,-0.20833333333333331
1082645,1,5,6,SN Thakur,-4.262499999999999
1082645,1,8,6,A Zampa,4.783333333333333
1082645,1,12,6,A Zampa,2.4444444444444446
1082645,2,5,6,AR Patel,-0.016666666666666774
1082645,2,8,6,R Tewatia,0.19166666666666657
1082646,1,5,6,Mohammed Shami,2.1333333333333333
1082646,1,8,6,CJ Anderson,4.783333333333333
1082646,1,12,6,CJ Anderson,3.0777777777777775
1082646,1,15,6,PJ Cummins,-1.8666666666666667
1082646,2,5,6,SR Watson,-3.6
1082646,2,8,6,TM Head,4.308333333333334
1082646,2,12,6,SR Watson,-1.7722222222222221
1082646,2,15,6,TM Head,-1.0000000000000002
1082647,1,5,6,SL Malinga,-3.125
1082647,1,8,6,HH Pandya,7.416666666666667
1082647,1,12,6,KV Sharma,-0.1444444444444447
1082647,1,15,6,KH Pandya,1.5166666666666668
1082647,2,5,6,Washington Sundar,-4.808333333333333
1082647,2,8,6,SN Thakur,2.8416666666666663
1082647,2,12,6,Washington Sundar,-7.241666666666667
1082647,2,15,6,DT Christian,2.1941176470588233
1082648,1,5,6,SP Narine,-0.1499999999999999
1082648,1,8,6,PP Chawla,3.3833333333333333
1082648,1,12,6,PP Chawla,-0.5166666666666668
1082648,1,15,6,UT Yadav,-3.7956521739130435
1082649,1,5,6,JJ Bumrah,-7.05
1082649,1,8,6,KV Sharma,-7.405555555555556
1082649,1,12,6,KH Pandya,3.2500000000000004
1082649,1,15,6,HH Pandya,0.30000000000000004
1082649,2,5,6,PP Chawla,-5.175
1082649,2,8,6,PP Chawla,-3.4111111111111105
1082649,2,12,6,NM Coulter-Nile,-1.25
1082650,1,5,6,LH Ferguson,7.533333333333333
1082650,1,8,6,A Zampa,2.0363636363636366
1082650,1,12,6,A Zampa,-2.025
1082650,1,15,6,DT Christian,-2.2
1082650,2,5,6,SL Malinga,0.2166666666666667
1082650,2,8,6,KV Sharma,1.1777777777777778
1082650,2,12,6,KV Sharma,0.6083333333333333
1082650,2,15,6,KH Pandya,2.8208333333333337
1136561,1,5,6,SR Watson,-0.08333333333333298
1136561,1,8,6,Harbhajan Singh,2.5666666666666664
1136561,1,12,6,SR Watson,-2.9875
1136561,1,15,6,DJ Bravo,3.8
1136561,2,5,6,HH Pandya,-2.5416666666666665
1136561,2,8,6,M Markande,-6.1
1136561,2,12,6,M Markande,-6.120833333333333
1136561,2,15,6,JJ Bumrah,1.3277777777777782
1136562,1,5,6,AJ Tye,1.8400000000000003
1136562,1,8,6,AR Patel,2.8055555555555554
1136562,1,12,6,AJ Tye,4.841666666666667
1136562,1,15,6,R Ashwin,-0.4125000000000001
1136562,2,5,6,CH Morris,1.1666666666666665
1136562,2,8,6,Mohammed Shami,5.933333333333334
1136562,2,12,6,A Mishra,6.333333333333334
1136562,2,15,6,DT Christian,-1.133333333333333
1136563,1,5,6,PP Chawla,-0.5166666666666668
1136563,1,8,6,SP Narine,-3.125
1136563,1,12,6,PP Chawla,0.07083333333333358
1136563,1,15,6,AD Russell,1.75
1136563,2,5,6,UT Yadav,-4.96
1136563,2,8,6,K Khejroliya,3.7181818181818183
1136563,2,12,6,K Khejroliya,3.19375
1136563,2,15,6,CR Woakes,-1.6294117647058828
1136564,1,5,6,Shakib Al Hasan,1.5333333333333334
1136564,1,8,6,B Stanlake,0.6388888888888893
1136564,1,12,6,S Kaul,-0.6333333333333332
1136564,1,15,6,Rashid Khan,2.6333333333333333
1136564,2,5,6,B Laughlin,3.52
1136564,2,8,6,S Gopal,1.6416666666666668
1136564,2,12,6,DJM Short,1.0333333333333334
1136565,1,5,6,RA Jadeja,0.7750000000000004
1136565,1,8,6,SR Watson,-0.9727272727272722
1136565,1,12,6,Imran Tahir,1.8166666666666664
1136565,1,15,6,SN Thakur,0.10000000000000014
1136565,2,5,6,TK Curran,2.566666666666667
1136565,2,8,6,Kuldeep Yadav,-2.65
1136565,2,12,6,PP Chawla,6.0
1136565,2,15,6,SP Narine,-1.7125
1136566,1,5,6,CH Morris,3.2416666666666667
1136566,1,8,6,S Nadeem,2.925
1136566,1,12,6,Mohammed Shami,2.85
1136566,1,15,6,R Tewatia,2.5608695652173914
1136566,2,5,6,B Laughlin,-1.1666666666666667
1136567,1,5,6,S Kaul,-3.9666666666666663
1136567,1,8,6,Shakib Al Hasan,-0.3363636363636361
1136567,1,12,6,Rashid Khan,-0.8555555555555554
1136567,1,15,6,Shakib Al Hasan,0.5333333333333334
1136567,2,5,6,JJ Bumrah,5.116666666666667
1136567,2,8,6,M Markande,-2.9916666666666663
1136567,2,12,6,M Markande,-8.5375
1136567,2,15,6,Mustafizur Rahman,0.4500000000000001
1136568,1,5,6,UT Yadav,-6.916666666666667
1136568,1,8,6,YS Chahal,4.108333333333333
1136568,1,12,6,K Khejroliya,-0.033333333333333603
1136568,1,15,6,Washington Sundar,-3.4416666666666664
1136568,2,5,6,R Ashwin,3.325
1136568,2,8,6,AR Patel,-1.2166666666666666
1136568,2,12,6,AR Patel,-0.6875
1136568,2,15,6,AJ Tye,2.6888888888888887
1136569,1,5,6,DT Christian,8.433333333333334
1136569,1,8,6,R Tewatia,-0.4083333333333331
1136569,1,12,6,R Tewatia,-2.260869565217391
1136569,1,15,6,DT Christian,0.08333333333333326
1136569,2,5,6,Mustafizur Rahman,-2.175
1136569,2,8,6,M Markande,6.408333333333333
1136569,2,12,6,M Markande,6.7444444444444445
1136569,2,15,6,KH Pandya,-2.85
1136570,1,5,6,Rashid Khan,5.066666666666667
1136570,1,8,6,Shakib Al Hasan,0.32499999999999996
1136570,1,12,6,Shakib Al Hasan,-3.929166666666666
1136570,1,15,6,Rashid Khan,2.8555555555555556
1136570,2,5,6,SP Narine,-6.2
1136570,2,8,6,Kuldeep Yadav,-1.95
1136570,2,12,6,SP Narine,-4.55
1136570,2,15,6,PP Chawla,-1.3333333333333333
1136571,1,5,6,CR Woakes,-0.06363636363636338
1136571,1,8,6,Washington Sundar,2.2222222222222223
1136571,1,12,6,YS Chahal,-3.4666666666666663
1136571,1,15,6,UT Yadav,4.625
1136571,2,5,6,BA Stokes,7.819999999999999
1136571,2,8,6,S Gopal,2.2083333333333335
1136571,2,12,6,S Gopal,-3.7333333333333334
1136571,2,15,6,BA Stokes,3.4454545454545458
1136572,1,5,6,DL Chahar,5.464705882352941
1136572,1,8,6,SR Watson,2.2
1136572,1,12,6,Imran Tahir,4.816666666666667
1136572,1,15,6,SN Thakur,1.75
1136572,2,5,6,Mujeeb Ur Rahman,2.4833333333333334
1136572,2,8,6,R Ashwin,0.3099999999999999
1136572,2,12,6,R Ashwin,0.5055555555555558
1136572,2,15,6,BB Sran,0.8409090909090904
1136573,1,5,6,S Nadeem,5.291666666666667
1136573,1,8,6,R Tewatia,2.9083333333333337
1136573,1,12,6,Mohammed Shami,-1.025
1136573,1,15,6,CH Morris,1.933333333333334
1136573,2,5,6,SP Narine,5.116666666666667
1136573,2,8,6,Kuldeep Yadav,1.383333333333333
1136573,2,12,6,Kuldeep Yadav,-0.7388888888888887
1136574,1,5,6,CR Woakes,2.35
1136574,1,8,6,YS Chahal,2.8833333333333333
1136574,1,12,6,Mohammed Siraj,1.9647058823529413
1136574,1,15,6,CJ Anderson,-1.877777777777778
1136574,2,5,6,Mustafizur Rahman,5.566666666666667
1136574,2,8,6,M Markande,0.3545454545454547
1136574,2,12,6,JJ Bumrah,1.7583333333333335
1136574,2,15,6,Mustafizur Rahman,5.716666666666668
1136575,1,5,6,PP Chawla,0.7277777777777779
1136575,1,8,6,Shivam Mavi,0.3250000000000002
1136575,1,12,6,N Rana,-3.3583333333333334
1136575,1,15,6,Kuldeep Yadav,-0.8708333333333335
1136575,2,5,6,B Laughlin,6.0166666666666675
1136575,2,8,6,S Gopal,0.1583333333333335
1136575,2,12,6,K Gowtham,-3.6625
1136575,2,15,6,B Laughlin,3.2500000000000004
